data_formatada,descricao_aqi,aqi_final
2013-09-05,Moderate,4.1029224089914464
2013-09-06,Moderate,3.9197103922315937
2013-09-07,Good,3.75421119648349
2013-09-08,Moderate,4.078183627226251
2013-09-09,Moderate,4.063439196892033
2013-09-10,Moderate,4.327204477719006
2013-09-11,Moderate,3.86449330000762
2013-09-12,Moderate,3.955222816802049
2013-09-13,Moderate,4.278248581909877
2013-09-14,Moderate,4.290788911765694
2013-09-15,Moderate,4.170232554562956
2013-09-16,Moderate,4.262155193283759
2013-09-17,Moderate,4.250966826996609
2013-09-18,Moderate,4.044985941645055
2013-09-19,Moderate,3.9805836478173666
2013-09-20,Moderate,4.221144935754142
2013-09-21,Moderate,4.3317182414137285
2013-09-22,Moderate,4.1966803923821985
2013-09-23,Moderate,4.086861054754878
2013-09-24,Moderate,3.8913904419914207
2013-09-25,Good,3.7583940625714956
2013-09-26,Moderate,3.823652229448518
2013-09-27,Moderate,3.8925955936506567
2013-09-28,Moderate,3.9233712388270696
2013-09-29,Moderate,4.0604333398838115
2013-09-30,Moderate,4.089514059837382
2013-10-01,Moderate,4.070002836731334
2013-10-02,Moderate,4.220728811926103
2013-10-03,Moderate,4.097425832299473
2013-10-04,Moderate,4.3256528703554515
2013-10-05,Moderate,3.9974587240703503
2013-10-06,Moderate,3.8487835386698834
2013-10-07,Moderate,3.899792511639698
2013-10-08,Moderate,3.928591600899023
2013-10-09,Moderate,3.830251161854137
2013-10-10,Good,3.750008692949813
2013-10-11,Moderate,3.8106664481048833
2013-10-12,Moderate,3.8066974771269875
2013-10-13,Moderate,3.906931823626221
2013-10-14,Unhealthy for Sensitive Groups,4.4436703049343675
2013-10-15,Moderate,4.228601892284415
2013-10-16,Moderate,4.25901310650102
2013-10-17,Moderate,4.1920907241498275
2013-10-18,Moderate,4.097688181047756
2013-10-19,Moderate,4.03093449684994
2013-10-20,Moderate,3.9372248264612697
2013-10-21,Moderate,4.318357601053699
2013-10-22,Moderate,4.1600058832005
2013-10-23,Unhealthy for Sensitive Groups,4.475857801362688
2013-10-24,Moderate,4.367937080984555
2013-10-25,Moderate,4.180277367180794
2013-10-26,Good,3.666169964833237
2013-10-27,Moderate,3.9983709770794436
2013-10-28,Moderate,3.817242487628421
2013-10-29,Moderate,3.9245339642757635
2013-10-30,Moderate,4.037278418692668
2013-10-31,Moderate,3.8328303239331634
2013-11-01,Moderate,4.006406173361362
2013-11-02,Moderate,3.8866637119705865
2013-11-03,Unhealthy for Sensitive Groups,4.60669176962477
2013-11-04,Moderate,4.057142582366522
2013-11-05,Moderate,3.9379576700851007
2013-11-06,Moderate,3.8109015022590014
2013-11-07,Moderate,4.10279193295264
2013-11-08,Moderate,4.1065679713435825
2013-11-09,Moderate,3.9245339642757635
2013-11-10,Moderate,4.121050390656178
2013-11-11,Unhealthy for Sensitive Groups,4.445952229549879
2013-11-12,Moderate,4.379941205142713
2013-11-13,Moderate,4.072801215994619
2013-11-14,Moderate,3.846884129617649
2013-11-15,Moderate,3.859471205914298
2013-11-16,Moderate,3.9157763317698793
2013-11-17,Moderate,4.0662989671175005
2013-11-18,Moderate,4.265419119759395
2013-11-19,Moderate,4.1445908809317125
2013-11-20,Moderate,4.148441365134594
2013-11-21,Unhealthy for Sensitive Groups,4.4009221714011515
2013-11-22,Moderate,4.041902021560442
2013-11-23,Moderate,4.099654739502435
2013-11-24,Moderate,3.8581608078740013
2013-11-25,Moderate,4.0369974258697106
2013-11-26,Good,3.723634456946097
2013-11-27,Moderate,4.0993928054640225
2013-11-28,Moderate,4.3434271259524015
2013-11-29,Moderate,4.240417397653538
2013-11-30,Moderate,3.9905802844861538
2013-12-01,Moderate,3.8925955936506567
2013-12-02,Unhealthy for Sensitive Groups,4.410660893942059
2013-12-03,Moderate,3.9609621066664378
2013-12-04,Moderate,4.220077239440265
2013-12-05,Moderate,4.254492169018342
2013-12-06,Moderate,4.128766108032861
2013-12-07,Moderate,3.93032494927072
2013-12-08,Moderate,3.8985970504785237
2013-12-09,Moderate,4.317397932898182
2013-12-10,Moderate,4.159159069504351
2013-12-11,Moderate,3.9872956253510763
2013-12-12,Moderate,3.791682234973524
2013-12-13,Moderate,3.8816901721477
2013-12-14,Moderate,3.8579890345237495
2013-12-15,Moderate,3.8706118271895966
2013-12-16,Moderate,3.790643023013096
2013-12-17,Moderate,3.932421468126789
2013-12-18,Moderate,3.9372248264612697
2013-12-19,Moderate,3.834117118253804
2013-12-20,Moderate,3.8925955936506567
2013-12-21,Moderate,3.8877651882793245
2013-12-22,Moderate,3.9862541043152606
2013-12-23,Moderate,3.9245339642757635
2013-12-24,Moderate,4.021331382573733
2013-12-25,Moderate,4.087588477668967
2013-12-26,Moderate,4.007677697150806
2013-12-27,Moderate,4.309685023224686
2013-12-28,Moderate,4.265763287093771
2013-12-29,Moderate,4.20392134868989
2013-12-30,Moderate,4.1176508456566605
2013-12-31,Good,3.499450525167093
2014-01-01,Moderate,3.9526695225255817
2014-01-02,Unhealthy,4.84807793733508
2014-01-03,Moderate,4.264223745668374
2014-01-04,Moderate,4.122790145414963
2014-01-05,Moderate,4.175909809720619
2014-01-06,Unhealthy for Sensitive Groups,4.477556152974603
2014-01-07,Moderate,4.024981854067311
2014-01-08,Moderate,4.000715982965397
2014-01-09,Moderate,4.153261886353108
2014-01-10,Unhealthy,4.772733432278595
2014-01-11,Moderate,4.049036280662358
2014-01-12,Moderate,4.27324709863677
2014-01-13,Moderate,4.204345448512763
2014-01-14,Unhealthy,4.756986682832031
2014-01-15,Moderate,4.337288526949224
2014-01-16,Moderate,4.28810435901556
2014-01-17,Moderate,4.262910677315589
2014-01-18,Moderate,4.007148346647258
2014-01-19,Moderate,4.135601729674592
2014-01-20,Unhealthy for Sensitive Groups,4.552511373270476
2014-01-21,Unhealthy for Sensitive Groups,4.467479095344457
2014-01-22,Moderate,4.129399485589802
2014-01-23,Unhealthy for Sensitive Groups,4.392378377694403
2014-01-24,Moderate,4.256618329642605
2014-01-25,Unhealthy for Sensitive Groups,4.397451183981133
2014-01-26,Moderate,4.306350172470767
2014-01-27,Moderate,4.34874670712966
2014-01-28,Unhealthy for Sensitive Groups,4.70720922820613
2014-01-29,Unhealthy,4.793272143645872
2014-01-30,Unhealthy,4.82637832766562
2014-01-31,Moderate,4.323537919248642
2014-02-01,Unhealthy,4.77008935852003
2014-02-02,Unhealthy,4.7616616336665185
2014-02-03,Unhealthy for Sensitive Groups,4.442280857138982
2014-02-04,Moderate,4.076883139496617
2014-02-05,Moderate,4.141083227159578
2014-02-06,Moderate,4.008735454092684
2014-02-07,Moderate,4.311262422917665
2014-02-08,Unhealthy for Sensitive Groups,4.525195916120228
2014-02-09,Unhealthy for Sensitive Groups,4.422179313014785
2014-02-10,Unhealthy,4.817462777530041
2014-02-11,Unhealthy for Sensitive Groups,4.686641671616286
2014-02-12,Moderate,4.278331327574465
2014-02-13,Unhealthy for Sensitive Groups,4.46850825416662
2014-02-14,Unhealthy for Sensitive Groups,4.444721808834367
2014-02-15,Moderate,4.197962519143013
2014-02-16,Moderate,4.317984830543019
2014-02-17,Moderate,4.082588755643586
2014-02-18,Moderate,3.864456769796151
2014-02-19,Moderate,3.8445994936932384
2014-02-20,Moderate,4.090705330429582
2014-02-21,Moderate,4.236814342612708
2014-02-22,Moderate,4.228495990151973
2014-02-23,Moderate,4.10226983688652
2014-02-24,Moderate,4.219619881869797
2014-02-25,Unhealthy for Sensitive Groups,4.409593381696021
2014-02-26,Unhealthy for Sensitive Groups,4.677205443417919
2014-02-27,Moderate,4.3098915777156845
2014-02-28,Unhealthy for Sensitive Groups,4.399349294843176
2014-03-01,Moderate,4.047013418637956
2014-03-02,Moderate,4.211103556491395
2014-03-03,Moderate,4.248588565207872
2014-03-04,Moderate,3.976990554706403
2014-03-05,Moderate,3.9382717320840275
2014-03-06,Moderate,4.279745757695929
2014-03-07,Moderate,3.9927355137799756
2014-03-08,Moderate,3.937025579990034
2014-03-09,Moderate,3.987337622432717
2014-03-10,Unhealthy for Sensitive Groups,4.396028767730964
2014-03-11,Moderate,4.180691432302494
2014-03-12,Moderate,4.207067810590159
2014-03-13,Unhealthy for Sensitive Groups,4.513598811424492
2014-03-25,Moderate,4.115102282411863
2014-03-26,Moderate,4.09281920566365
2014-03-27,Moderate,4.156461063764174
2014-03-28,Moderate,4.0596117925174635
2014-03-29,Moderate,3.9602520117022966
2014-03-30,Moderate,3.7879322633659993
2014-03-31,Unhealthy for Sensitive Groups,4.403746291157096
2014-04-01,Moderate,4.1950353639916935
2014-04-02,Unhealthy for Sensitive Groups,4.406594257042478
2014-04-03,Unhealthy for Sensitive Groups,4.398005988995201
2014-04-04,Moderate,3.9140819103648172
2014-04-05,Moderate,4.041622486812487
2014-04-06,Moderate,4.164354009107304
2014-04-07,Unhealthy for Sensitive Groups,4.427400574192709
2014-04-08,Unhealthy for Sensitive Groups,4.408252694757151
2014-04-09,Unhealthy for Sensitive Groups,4.50061072122574
2014-04-10,Moderate,4.365225600461961
2014-04-11,Unhealthy for Sensitive Groups,4.428876105897793
2014-04-12,Moderate,4.223727614618359
2014-04-13,Moderate,4.319647662323459
2014-04-14,Moderate,4.286133644056294
2014-04-15,Moderate,4.078317770416374
2014-04-16,Moderate,4.113556682782235
2014-04-17,Moderate,3.883392598934847
2014-04-18,Moderate,4.022404899141702
2014-04-19,Moderate,4.218017266279076
2014-04-20,Moderate,4.0388756114310365
2014-04-21,Good,3.7239879983883286
2014-04-22,Moderate,4.217673470719087
2014-04-23,Moderate,4.160896963382812
2014-04-24,Moderate,3.9082553071534347
2014-04-25,Moderate,3.8627862401277775
2014-04-26,Moderate,3.9474754895123545
2014-04-27,Moderate,3.7859056632844252
2014-04-28,Moderate,3.852474766459421
2014-04-29,Moderate,4.210261609432679
2014-04-30,Moderate,4.2919489054202815
2014-05-01,Moderate,4.1280054574082525
2014-05-02,Unhealthy for Sensitive Groups,4.434323723181876
2014-05-03,Moderate,4.383083204711573
2014-05-04,Moderate,4.275246598386808
2014-05-05,Unhealthy for Sensitive Groups,4.431915593458885
2014-05-06,Unhealthy for Sensitive Groups,4.559634434393313
2014-05-07,Unhealthy for Sensitive Groups,4.657442986203832
2014-05-08,Unhealthy for Sensitive Groups,4.48558041529842
2014-05-09,Unhealthy for Sensitive Groups,4.4184139904257025
2014-05-10,Moderate,4.027532470485053
2014-05-11,Moderate,3.971403629333948
2014-05-12,Moderate,4.26367985893396
2014-05-13,Unhealthy for Sensitive Groups,4.456715156778734
2014-05-14,Unhealthy for Sensitive Groups,4.466012449216077
2014-05-15,Unhealthy for Sensitive Groups,4.459489914979987
2014-05-16,Unhealthy for Sensitive Groups,4.579749255737381
2014-05-17,Unhealthy for Sensitive Groups,4.4135518511732235
2014-05-18,Moderate,4.361240112670625
2014-05-19,Moderate,4.3060624755065104
2014-05-20,Unhealthy for Sensitive Groups,4.405031485217704
2014-05-21,Unhealthy for Sensitive Groups,4.411609259046073
2014-05-22,Unhealthy for Sensitive Groups,4.395446386550829
2014-05-23,Moderate,4.34966812701528
2014-05-24,Moderate,4.022690541250734
2014-05-25,Moderate,3.959218990745853
2014-05-26,Unhealthy for Sensitive Groups,4.412523953861771
2014-05-27,Moderate,4.077915280039529
2014-05-28,Moderate,3.9575304894133665
2014-05-29,Moderate,4.01206019822623
2014-05-30,Moderate,3.9786323194811732
2014-05-31,Moderate,4.105657983811838
2014-06-01,Moderate,3.9387426176366387
2014-06-02,Moderate,3.9916585515828262
2014-06-03,Moderate,3.910849610053158
2014-06-04,Moderate,4.267263342073074
2014-06-05,Unhealthy for Sensitive Groups,4.468742761157768
2014-06-06,Unhealthy for Sensitive Groups,4.450717278112279
2014-06-07,Unhealthy for Sensitive Groups,4.607838823928089
2014-06-08,Moderate,4.345611544207177
2014-06-09,Unhealthy for Sensitive Groups,4.403135991463687
2014-06-10,Moderate,4.125210810536469
2014-06-11,Moderate,4.350161558349091
2014-06-12,Moderate,4.129779295117116
2014-06-13,Moderate,4.171682520473391
2014-06-14,Unhealthy for Sensitive Groups,4.411233305413855
2014-06-15,Moderate,4.366679216302099
2014-06-16,Unhealthy for Sensitive Groups,4.427978250747104
2014-06-17,Unhealthy for Sensitive Groups,4.598575285924645
2014-06-18,Unhealthy for Sensitive Groups,4.493060564313771
2014-06-19,Moderate,4.36512860747412
2014-06-20,Moderate,4.356844960653856
2014-06-21,Moderate,4.356355255465524
2014-06-22,Moderate,4.244763454068755
2014-06-23,Unhealthy for Sensitive Groups,4.423523556724831
2014-06-24,Unhealthy for Sensitive Groups,4.49812588938227
2014-06-25,Unhealthy for Sensitive Groups,4.462240518980919
2014-06-26,Unhealthy,4.763790086161373
2014-06-27,Unhealthy for Sensitive Groups,4.681880959310575
2014-06-28,Unhealthy for Sensitive Groups,4.691596987429056
2014-06-29,Unhealthy for Sensitive Groups,4.597141396053147
2014-06-30,Unhealthy for Sensitive Groups,4.422006718461464
2014-07-01,Unhealthy for Sensitive Groups,4.418608567191863
2014-07-02,Unhealthy for Sensitive Groups,4.423055874676065
2014-07-03,Unhealthy for Sensitive Groups,4.4356764001993305
2014-07-04,Unhealthy for Sensitive Groups,4.45162347495203
2014-07-05,Unhealthy for Sensitive Groups,4.406659997166917
2014-07-06,Moderate,4.155723816320616
2014-07-07,Unhealthy for Sensitive Groups,4.443938147356039
2014-07-08,Moderate,4.095773266689709
2014-07-09,Moderate,4.3545900617800894
2014-07-10,Moderate,4.360460351673941
2014-07-11,Moderate,4.362408462767697
2014-07-12,Moderate,4.305855023190894
2014-07-13,Moderate,4.2295144498405435
2014-07-14,Unhealthy for Sensitive Groups,4.426051186198743
2014-07-15,Unhealthy for Sensitive Groups,4.437550794509264
2014-07-16,Unhealthy for Sensitive Groups,4.475957102084198
2014-07-17,Unhealthy for Sensitive Groups,4.420374006452975
2014-07-18,Unhealthy for Sensitive Groups,4.449997905986691
2014-07-19,Moderate,4.182124393429841
2014-07-20,Moderate,4.235713021501055
2014-07-21,Unhealthy for Sensitive Groups,4.434228161500167
2014-07-22,Unhealthy for Sensitive Groups,4.395845775125739
2014-07-23,Unhealthy for Sensitive Groups,4.425986878006632
2014-07-24,Unhealthy for Sensitive Groups,4.414448241937934
2014-07-25,Moderate,4.375638528712746
2014-07-26,Moderate,4.3275780853045624
2014-07-27,Moderate,4.265201899225872
2014-07-28,Unhealthy for Sensitive Groups,4.406232598622692
2014-07-29,Moderate,4.319851899141452
2014-07-30,Moderate,4.335337553204547
2014-07-31,Unhealthy for Sensitive Groups,4.4265172801541475
2014-08-01,Unhealthy for Sensitive Groups,4.467486029948155
2014-08-02,Unhealthy for Sensitive Groups,4.503294716438939
2014-08-03,Unhealthy for Sensitive Groups,4.581211850128836
2014-08-04,Unhealthy for Sensitive Groups,4.592690751208935
2014-08-05,Unhealthy for Sensitive Groups,4.471892014484678
2014-08-06,Unhealthy for Sensitive Groups,4.410120850717613
2014-08-07,Unhealthy for Sensitive Groups,4.491300932424806
2014-08-08,Unhealthy for Sensitive Groups,4.503824646713393
2014-08-09,Moderate,4.1540662759796065
2014-08-10,Moderate,4.240529102200971
2014-08-11,Unhealthy for Sensitive Groups,4.500433466074644
2014-08-12,Unhealthy for Sensitive Groups,4.519257657703046
2014-08-13,Unhealthy for Sensitive Groups,4.458870616275917
2014-08-14,Moderate,4.219848590203487
2014-08-15,Moderate,4.182243702277587
2014-08-16,Moderate,3.7902008334575097
2014-08-17,Moderate,3.948729345473416
2014-08-18,Moderate,4.066706755183016
2014-08-19,Moderate,4.186409418842552
2014-08-20,Moderate,4.047335449735968
2014-08-21,Unhealthy for Sensitive Groups,4.396727117352695
2014-08-22,Unhealthy for Sensitive Groups,4.523527295380073
2014-08-23,Unhealthy for Sensitive Groups,4.64065103200915
2014-08-24,Moderate,4.340838547641599
2014-08-25,Unhealthy for Sensitive Groups,4.47767188823805
2014-08-26,Unhealthy for Sensitive Groups,4.572399470071085
2014-08-27,Moderate,4.206252638200575
2014-08-28,Moderate,4.138971541681031
2014-08-29,Moderate,4.190910120895331
2014-08-30,Moderate,4.1985560537047935
2014-08-31,Moderate,3.928274960067415
2014-09-01,Unhealthy for Sensitive Groups,4.40603526778397
2014-09-02,Moderate,4.288358536864008
2014-09-03,Moderate,4.170111616887876
2014-09-04,Good,3.645733477393566
2014-09-05,Moderate,3.7938997463788655
2014-09-06,Moderate,3.9569156944178285
2014-09-07,Moderate,4.182482271769898
2014-09-08,Unhealthy for Sensitive Groups,4.460649926120091
2014-09-09,Unhealthy for Sensitive Groups,4.453760275291479
2014-09-10,Unhealthy for Sensitive Groups,4.415164698150453
2014-09-11,Unhealthy for Sensitive Groups,4.403548402449442
2014-09-12,Moderate,4.154640504798056
2014-09-13,Moderate,4.3515416993206815
2014-09-14,Moderate,4.129399485589802
2014-09-15,Unhealthy for Sensitive Groups,4.415880571913381
2014-09-16,Unhealthy for Sensitive Groups,4.422345813354511
2014-09-17,Moderate,4.039383038311154
2014-09-18,Moderate,3.8032632990971997
2014-09-19,Moderate,4.121130086434781
2014-09-20,Moderate,4.376500745946257
2014-09-21,Moderate,4.234358603173965
2014-09-22,Moderate,3.837308414916032
2014-09-23,Moderate,3.956761929339143
2014-09-24,Unhealthy for Sensitive Groups,4.405673379715957
2014-09-25,Unhealthy for Sensitive Groups,4.419402643028848
2014-09-26,Unhealthy for Sensitive Groups,4.436629980898968
2014-09-27,Moderate,4.174455006152727
2014-09-28,Moderate,3.9497374867518413
2014-09-29,Unhealthy for Sensitive Groups,4.4102026967382475
2014-09-30,Unhealthy for Sensitive Groups,4.424506491560642
2014-10-01,Unhealthy for Sensitive Groups,4.450764173260701
2014-10-02,Good,3.636428478825278
2014-10-03,Good,3.5491133364936607
2014-10-04,Good,3.6513088558649938
2014-10-05,Good,3.491701871933521
2014-10-06,Good,3.384421238169569
2014-10-07,Moderate,3.848490247415673
2014-10-08,Moderate,4.113983675614468
2014-10-09,Moderate,3.9607512190537224
2014-10-10,Unhealthy for Sensitive Groups,4.583351128932526
2014-10-11,Moderate,4.219479265022584
2014-10-12,Moderate,4.352230960778322
2014-10-13,Unhealthy for Sensitive Groups,4.634368503274619
2014-10-14,Unhealthy for Sensitive Groups,4.439801141755413
2014-10-15,Moderate,4.202995589260364
2014-10-16,Moderate,4.042041755973251
2014-10-17,Moderate,4.305216058377952
2014-10-18,Moderate,4.245760831117134
2014-10-19,Unhealthy for Sensitive Groups,4.40550883597341
2014-10-20,Moderate,4.189372979752967
2014-10-21,Moderate,4.092555246378007
2014-10-22,Moderate,3.996461098523433
2014-10-23,Good,3.664625645187829
2014-10-24,Moderate,4.017965673438421
2014-10-25,Moderate,4.112008385938362
2014-10-26,Moderate,4.135079619269472
2014-10-27,Moderate,3.9479531508214656
2014-10-28,Moderate,4.058652359415469
2014-10-29,Moderate,4.186765570226315
2014-10-30,Unhealthy for Sensitive Groups,4.392461888865742
2014-10-31,Moderate,4.1985560537047935
2014-11-01,Moderate,4.2734189773803
2014-11-02,Moderate,4.225660768292022
2014-11-03,Moderate,4.057081991629257
2014-11-04,Unhealthy for Sensitive Groups,4.3931964460587665
2014-11-05,Moderate,4.319034668177559
2014-11-06,Moderate,4.079792009628274
2014-11-07,Unhealthy for Sensitive Groups,4.414285329653402
2014-11-08,Moderate,4.2957346321105305
2014-11-09,Good,3.6558969109432633
2014-11-10,Moderate,3.9292773044996863
2014-11-11,Moderate,4.155846733490361
2014-11-12,Moderate,4.225887920696843
2014-11-13,Moderate,4.128512630303496
2014-11-14,Moderate,3.927213169289747
2014-11-15,Moderate,4.001447531608374
2014-11-16,Moderate,4.039242885261692
2014-11-17,Moderate,3.835900792227509
2014-11-18,Good,3.706678485136962
2014-11-19,Moderate,3.8215222991894575
2014-11-20,Moderate,3.796026598401284
2014-11-21,Moderate,4.119210765450959
2014-11-22,Moderate,4.342550577183747
2014-11-23,Moderate,4.1705952685703656
2014-11-24,Moderate,4.193034074742003
2014-11-25,Unhealthy for Sensitive Groups,4.430828982419991
2014-11-26,Unhealthy for Sensitive Groups,4.416368334194782
2014-11-27,Moderate,3.80603426541979
2014-11-28,Moderate,3.875847158670876
2014-11-29,Good,3.677189199337274
2014-11-30,Good,3.6240674516017273
2014-12-01,Moderate,4.164043589067068
2014-12-02,Moderate,4.119082662947654
2014-12-03,Unhealthy for Sensitive Groups,4.400326464394065
2014-12-04,Unhealthy for Sensitive Groups,4.395562893589104
2014-12-05,Moderate,3.843789971514154
2014-12-06,Moderate,3.952600206493445
2014-12-07,Good,3.652055072255815
2014-12-08,Moderate,3.932759602944638
2014-12-09,Moderate,4.056592935814727
2014-12-10,Moderate,4.2682381393959865
2014-12-11,Moderate,4.0130712299098645
2014-12-12,Unhealthy for Sensitive Groups,4.401841681607331
2014-12-13,Moderate,4.15054584176236
2014-12-14,Moderate,3.8443452841389716
2014-12-15,Good,3.5356996891819388
2014-12-16,Good,3.720025602050133
2014-12-17,Good,3.7534485709023517
2014-12-18,Moderate,4.19491776622427
2014-12-19,Moderate,4.13796880881026
2014-12-20,Moderate,4.272880721660314
2014-12-21,Moderate,4.324536349667061
2014-12-22,Moderate,3.9100397008824697
2014-12-23,Moderate,3.831541673567502
2014-12-24,Moderate,3.932285544494551
2014-12-25,Moderate,3.916362857980973
2014-12-26,Moderate,4.1239410040741715
2014-12-27,Moderate,3.8417992013578406
2014-12-28,Moderate,4.333743351077522
2014-12-29,Moderate,4.127934966991608
2014-12-30,Unhealthy for Sensitive Groups,4.587899143923537
2014-12-31,Moderate,4.321550253906645
2015-01-01,Moderate,4.2976178445845825
2015-01-02,Moderate,4.006406173361362
2015-01-03,Moderate,4.013792692431128
2015-01-04,Moderate,3.7879390335941108
2015-01-05,Moderate,4.076169043960721
2015-01-06,Moderate,4.081397484042466
2015-01-07,Moderate,4.228726495721353
2015-01-08,Unhealthy for Sensitive Groups,4.600798217924246
2015-01-09,Moderate,4.065618904049803
2015-01-10,Moderate,4.023546917458738
2015-01-11,Unhealthy for Sensitive Groups,4.472145781606189
2015-01-12,Unhealthy for Sensitive Groups,4.460532460034745
2015-01-13,Moderate,4.300130901404975
2015-01-14,Moderate,4.348878062266861
2015-01-15,Moderate,4.181148300378211
2015-01-16,Moderate,4.14147342378529
2015-01-17,Unhealthy for Sensitive Groups,4.614381718218604
2015-01-18,Moderate,4.155384654132075
2015-01-19,Unhealthy,4.787720976657796
2015-01-20,Moderate,4.192393178060163
2015-01-21,Moderate,4.105780786907667
2015-01-22,Moderate,4.017534892606756
2015-01-23,Good,3.7156591822640253
2015-01-24,Moderate,4.118057176430916
2015-01-25,Moderate,4.139848003681375
2015-01-26,Moderate,4.183793256561559
2015-01-27,Moderate,4.257893991350631
2015-01-28,Unhealthy for Sensitive Groups,4.396311499743276
2015-01-29,Moderate,4.2424259240612425
2015-01-30,Unhealthy for Sensitive Groups,4.43151626001514
2015-01-31,Moderate,3.862957093077285
2015-02-01,Moderate,3.8557136778311594
2015-02-02,Moderate,4.247538195649138
2015-02-03,Moderate,4.238292326293902
2015-02-04,Moderate,4.309168425484728
2015-02-05,Moderate,3.945464773661743
2015-02-06,Moderate,4.057966415154122
2015-02-07,Moderate,3.8509177233955283
2015-02-08,Moderate,3.9510538798984496
2015-02-09,Moderate,4.212039154487647
2015-02-10,Moderate,4.3093751008539805
2015-02-11,Moderate,4.254602109779069
2015-02-12,Moderate,4.003784453252947
2015-02-13,Moderate,4.250193781164435
2015-02-14,Moderate,3.880470189905219
2015-02-15,Moderate,4.014969336475595
2015-02-16,Moderate,3.8912058576603026
2015-02-17,Moderate,3.8632129865183815
2015-02-18,Moderate,3.872811028706326
2015-02-19,Moderate,3.8912058576603026
2015-02-20,Moderate,3.974247533923526
2015-02-21,Moderate,4.351405414099847
2015-02-22,Good,3.629736073750136
2015-02-23,Good,3.571113870242591
2015-02-24,Moderate,4.002792201635919
2015-02-25,Unhealthy for Sensitive Groups,4.403762779876127
2015-02-26,Moderate,4.147325204498771
2015-02-27,Moderate,4.347510958135605
2015-02-28,Moderate,4.152768678692448
2015-03-01,Good,3.4369722011541173
2015-03-02,Good,3.7112713797413606
2015-03-03,Moderate,3.791991958196442
2015-03-04,Moderate,3.7811430791216565
2015-03-05,Moderate,4.215566197822496
2015-03-06,Moderate,4.357940950120202
2015-03-07,Moderate,4.162824980932983
2015-03-08,Moderate,3.903369311322727
2015-03-09,Moderate,4.083933563298558
2015-03-10,Moderate,4.253832237205953
2015-03-11,Moderate,4.28761752836959
2015-03-12,Moderate,4.143095869474756
2015-03-13,Moderate,4.365322582780835
2015-03-14,Moderate,4.06125412822733
2015-03-15,Unhealthy for Sensitive Groups,4.6163966292382
2015-03-16,Moderate,4.310614138122548
2015-03-17,Moderate,4.202762483704872
2015-03-18,Moderate,4.079815600654946
2015-03-19,Moderate,4.222816431690805
2015-03-20,Good,3.6691462764123166
2015-03-21,Moderate,4.185102303700304
2015-03-22,Good,3.645540603853007
2015-03-23,Moderate,3.904186538894629
2015-03-24,Good,3.7625574718884423
2015-03-25,Moderate,3.946554293971284
2015-03-26,Moderate,4.311026764435155
2015-03-27,Moderate,4.174334643546423
2015-03-28,Moderate,4.036829464427795
2015-03-29,Moderate,3.998100860077778
2015-03-30,Moderate,4.174214264584655
2015-03-31,Moderate,4.084681617210129
2015-04-01,Moderate,4.022690541250734
2015-04-02,Moderate,3.8583325481839617
2015-04-03,Moderate,3.783867659967382
2015-04-04,Good,3.49257028051274
2015-04-05,Good,3.750008692949813
2015-04-06,Good,3.7404489785861834
2015-04-07,Good,3.7489112113433656
2015-04-08,Moderate,3.8774129174655783
2015-04-09,Moderate,3.937800597567551
2015-04-10,Good,3.6099297518247986
2015-04-11,Moderate,4.2551606381418345
2015-04-12,Moderate,3.851956053698292
2015-04-13,Moderate,4.083133478446537
2015-04-14,Moderate,4.1872402160499345
2015-04-15,Moderate,4.2764271656501895
2015-04-16,Moderate,4.232562812749979
2015-04-17,Moderate,3.794822089061535
2015-04-18,Moderate,4.144839804588037
2015-04-19,Moderate,4.03169339635268
2015-04-20,Unhealthy for Sensitive Groups,4.523333007955112
2015-04-21,Moderate,4.065210616156555
2015-04-22,Good,3.709377167140681
2015-04-23,Good,3.7156591822640253
2015-04-24,Moderate,3.9030439493975555
2015-04-25,Moderate,3.9431255910972385
2015-04-26,Good,3.545239608318319
2015-04-27,Moderate,3.8208062198112596
2015-04-28,Moderate,3.8945100063313114
2015-04-29,Moderate,3.8475177149215183
2015-04-30,Good,3.684483656465894
2015-05-01,Moderate,3.856967945003611
2015-05-02,Moderate,3.9163375688108397
2015-05-03,Moderate,4.016816460539032
2015-05-04,Moderate,4.004367725780521
2015-05-05,Moderate,3.8086841652934424
2015-05-06,Moderate,3.8841251441944453
2015-05-07,Moderate,3.9731479548448796
2015-05-08,Moderate,3.9061418645089363
2015-05-09,Moderate,3.9916585515828262
2015-05-10,Moderate,3.8946748929506465
2015-05-11,Moderate,3.906931823626221
2015-05-12,Moderate,3.9067926881822834
2015-05-13,Moderate,3.78908816980617
2015-05-14,Good,3.720623708064332
2015-05-15,Moderate,3.8417992013578406
2015-05-16,Moderate,3.786583967136904
2015-05-17,Moderate,4.061937539704386
2015-05-18,Moderate,4.087790508615974
2015-05-19,Moderate,3.8360438411945186
2015-05-20,Good,3.7439126166121364
2015-05-21,Moderate,3.822595343564342
2015-05-22,Moderate,4.157933721367006
2015-05-23,Moderate,3.9462431383884695
2015-05-24,Unhealthy for Sensitive Groups,4.421635178903839
2015-05-25,Unhealthy for Sensitive Groups,4.477398960303629
2015-05-26,Unhealthy for Sensitive Groups,4.424780228793536
2015-05-27,Unhealthy for Sensitive Groups,4.429500857345059
2015-05-28,Moderate,4.373612565901639
2015-05-29,Moderate,4.029376850492347
2015-05-30,Moderate,4.090705330429582
