nome_estacao,codnum,data,chuva,temp,ur,pres,rs,dir_vento,vel_vento,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,data_formatada,ano,mes
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 00:30:00,0.0,29.5,89.06,1007.53,9.32,200.83,1.5,0.1,,,,0.02,35.89,24.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 01:30:00,0.4,29.3,90.99,1008.32,3.48,149.33,1.1,0.15,,,,1.02,14.93,26.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 02:30:00,1.6,28.15,97.42,1008.78,0.78,176.5,0.63,0.13,,,,0.46,18.51,24.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 03:30:00,0.2,27.14,99.82,1007.08,0.0,240.83,0.58,0.17,,,,8.41,10.95,49.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 04:30:00,0.4,27.01,99.82,1006.1,0.0,257.67,0.32,0.21,,,,4.77,10.01,27.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 05:30:00,0.0,26.63,99.81,1005.1,0.0,258.5,0.23,0.25,,,,4.31,3.63,32.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 06:30:00,0.0,26.53,99.82,1004.65,0.0,257.17,0.4,0.18,,,,3.41,1.92,13.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 07:30:00,0.2,26.62,99.81,1004.45,0.0,173.0,0.37,0.18,,,,4.56,3.8,9.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 08:30:00,0.0,26.68,99.81,1004.53,3.12,273.5,0.37,0.22,,,,2.17,6.73,16.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 09:30:00,0.4,27.01,99.83,1004.43,28.87,259.67,0.47,0.22,,,,0.92,6.39,11.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 10:30:00,0.2,27.54,99.83,1004.72,44.83,198.5,0.52,0.2,,,,1.17,6.93,9.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 11:30:00,0.2,28.3,99.08,1004.73,168.48,265.5,0.48,0.19,,,,4.61,5.87,18.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 12:30:00,0.0,30.85,89.86,1004.45,416.98,97.5,0.8,0.13,,,,10.05,21.38,9.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 13:30:00,0.0,31.92,84.81,1004.38,210.82,181.0,0.33,0.11,,,,8.71,28.82,9.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 14:30:00,1.2,31.56,89.56,1004.38,117.37,161.67,0.5,0.29,,,,7.82,14.12,9.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 15:30:00,0.2,30.48,96.56,1004.28,143.38,209.83,0.5,0.34,,,,4.97,28.01,10.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 16:30:00,1.8,29.64,99.57,1004.05,91.98,218.67,0.52,0.51,,,,2.87,35.74,8.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 17:30:00,0.8,29.52,99.47,1003.45,118.32,196.33,0.47,0.62,,,,1.73,26.79,24.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 18:30:00,0.4,29.62,98.59,1002.85,127.82,98.5,0.95,0.41,,,,4.95,32.53,33.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 19:30:00,0.2,28.96,99.83,1002.72,84.7,135.83,0.58,0.37,,,,14.79,24.45,28.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 20:30:00,0.0,29.08,99.75,1003.12,40.12,168.0,0.55,0.44,,,,23.09,16.71,18.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 21:30:00,0.2,28.87,99.83,1003.73,8.3,192.5,0.17,0.49,,,,14.08,7.54,27.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 22:30:00,0.2,28.47,99.82,1003.85,0.0,268.67,0.4,0.79,,,,11.79,0.21,20.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-01 23:30:00,0.2,28.22,99.83,1004.57,0.0,245.5,0.38,1.08,,,,4.23,0.1,23.0,,-22.89777109,-43.22174541,2012-01-01,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 00:30:00,0.6,27.72,99.83,1004.97,0.0,269.0,0.5,0.61,,,,2.31,2.83,26.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 01:30:00,1.0,27.03,99.83,1005.15,0.0,243.5,0.47,0.32,,,,1.16,16.25,21.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 02:30:00,14.6,26.27,99.83,1004.97,0.0,158.0,0.78,0.2,,,,1.12,26.29,14.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 03:30:00,4.8,25.72,99.81,1004.33,0.0,50.0,0.55,0.11,,,,1.07,31.75,11.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 04:30:00,1.4,25.5,99.81,1003.55,0.0,161.83,0.35,0.08,,,,0.85,25.03,4.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 05:30:00,0.2,25.33,99.82,1003.08,0.0,93.17,0.58,0.07,,,,1.76,12.82,3.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 06:30:00,0.2,25.08,99.82,1003.15,0.0,232.17,0.33,0.04,,,,0.62,25.4,5.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 07:30:00,0.8,25.2,99.81,1003.72,0.0,134.83,0.67,0.12,,,,2.33,4.38,8.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 08:30:00,3.0,24.73,99.81,1004.28,0.13,206.0,0.87,0.2,,,,5.85,0.3,7.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 09:30:00,1.8,24.53,99.81,1005.07,7.08,149.0,0.57,0.28,,,,5.05,0.42,6.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 10:30:00,2.0,24.5,99.81,1005.6,16.97,78.83,0.55,0.4,,,,3.65,1.0,11.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 11:30:00,2.2,24.58,99.81,1006.12,40.37,177.83,0.33,0.52,,,,2.03,2.31,11.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 12:30:00,10.6,24.48,99.82,1006.62,33.37,90.67,0.93,0.5,,,,6.06,1.26,11.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 13:30:00,7.0,23.84,99.81,1006.9,83.25,192.17,0.72,0.22,,,,2.37,10.53,13.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 14:30:00,2.0,24.13,99.81,1006.75,125.53,95.17,0.57,0.18,,,,1.81,24.49,6.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 15:30:00,2.0,24.4,99.81,1006.72,111.57,71.83,0.72,0.28,,,,3.96,9.44,2.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 16:30:00,0.4,25.1,99.76,1006.52,191.97,96.83,0.68,0.28,,,,5.86,15.25,5.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 17:30:00,0.4,25.51,99.8,1006.7,107.22,163.0,0.82,0.24,,,,6.78,9.19,21.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 18:30:00,1.0,25.24,99.81,1006.6,72.95,164.0,0.73,0.26,,,,10.24,5.11,17.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 19:30:00,2.8,24.57,99.81,1006.72,26.3,121.5,0.52,0.49,,,,5.13,1.94,24.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 20:30:00,6.4,23.88,99.82,1007.05,13.23,141.5,0.6,0.55,,,,3.53,0.68,18.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 21:30:00,1.4,23.52,99.81,1007.95,1.72,54.5,0.92,0.32,,,,3.64,0.27,15.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 22:30:00,1.6,23.47,99.81,1008.43,0.0,122.0,0.52,0.31,,,,2.35,0.1,8.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-02 23:30:00,0.2,23.62,99.82,1009.03,0.0,146.33,0.67,0.34,,,,5.05,0.07,7.0,,-22.89777109,-43.22174541,2012-01-02,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 00:30:00,0.0,23.77,99.81,1009.12,0.0,156.0,0.87,0.26,,,,18.05,0.38,8.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 01:30:00,0.0,23.9,99.82,1009.48,0.0,65.67,1.18,0.22,,,,8.53,0.95,19.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 02:30:00,0.0,23.85,99.82,1009.4,0.1,193.0,0.37,0.17,,,,2.64,1.32,16.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 03:30:00,0.0,23.62,99.81,1008.88,0.2,201.83,0.27,0.12,,,,2.9,4.8,9.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 04:30:00,0.0,23.08,99.81,1008.4,0.43,172.0,0.25,0.11,,,,2.25,3.74,9.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 05:30:00,0.0,22.76,99.81,1008.07,0.35,190.0,0.3,0.08,,,,3.25,3.11,9.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 06:30:00,0.0,22.18,99.81,1008.07,0.37,259.67,0.23,0.06,,,,2.79,1.83,7.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 07:30:00,0.0,21.77,99.8,1008.57,0.57,234.83,0.35,0.19,,,,4.0,0.02,10.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 08:30:00,0.0,21.93,99.8,1009.38,7.55,176.17,0.28,0.43,,,,8.36,0.2,17.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 09:30:00,0.0,22.96,98.93,1009.98,52.32,248.17,0.48,0.55,,,,9.8,1.38,26.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 10:30:00,0.0,25.37,88.82,1010.48,154.63,190.5,0.52,0.29,,,,9.33,4.52,35.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 11:30:00,0.0,27.09,84.72,1011.0,286.12,61.17,1.0,0.4,,,,23.74,5.82,24.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 12:30:00,0.0,28.32,79.38,1011.0,544.52,47.5,1.32,0.32,,,,40.59,27.83,41.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 13:30:00,0.0,30.27,71.63,1010.9,682.2,65.0,1.27,0.23,,,,23.42,24.78,52.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 14:30:00,0.0,31.72,66.04,1010.68,276.95,64.17,1.8,0.13,,,,12.49,25.69,34.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 15:30:00,0.0,33.58,60.09,1010.37,731.88,187.67,0.85,0.14,,,,4.95,49.02,27.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 16:30:00,0.0,34.16,58.41,1010.05,913.15,215.33,1.42,0.12,,,,2.8,52.71,26.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 17:30:00,0.0,33.46,58.46,1009.7,783.72,241.17,2.27,0.09,,,,1.76,49.18,16.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 18:30:00,0.0,33.09,59.23,1009.28,488.92,236.83,1.53,0.08,,,,1.3,47.09,16.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 19:30:00,0.0,31.68,61.02,1009.32,208.77,214.33,2.53,0.1,,,,1.12,31.29,23.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 20:30:00,0.0,29.89,66.58,1009.4,32.72,217.5,1.83,0.14,,,,0.95,18.58,18.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 21:30:00,0.0,28.83,65.25,1010.07,13.92,213.33,1.4,0.11,,,,0.52,11.59,20.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 22:30:00,0.0,27.8,69.58,1010.83,4.05,204.17,1.1,0.11,,,,1.32,5.77,26.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-03 23:30:00,0.0,27.44,75.21,1011.77,4.03,223.17,1.63,0.07,,,,1.02,10.64,25.0,,-22.89777109,-43.22174541,2012-01-03,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 00:30:00,0.0,27.07,78.79,1012.12,4.05,216.33,1.57,0.07,,,,0.47,11.96,15.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 01:30:00,0.0,26.68,80.22,1012.53,3.85,,,,,,,,,20.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 02:30:00,0.0,26.02,78.1,1012.37,3.92,243.17,0.4,0.05,,,,0.07,7.64,,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 03:30:00,0.0,25.31,77.0,1011.9,4.0,236.17,0.28,0.17,,,,0.0,0.34,13.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 04:30:00,0.0,24.75,79.71,1011.2,4.02,253.67,0.38,0.17,,,,0.0,0.81,13.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 05:30:00,0.0,24.78,80.77,1010.85,3.97,268.33,0.27,0.12,,,,0.04,0.42,23.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 06:30:00,0.0,24.89,82.17,1010.58,3.95,218.17,0.42,0.15,,,,0.36,0.29,23.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 07:30:00,0.0,24.7,84.22,1010.88,3.98,174.83,0.2,0.21,,,,0.57,0.32,32.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 08:30:00,0.0,24.58,86.66,1011.25,14.87,195.0,0.17,0.33,,,,2.83,0.44,26.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 09:30:00,0.0,25.85,92.5,1011.87,65.48,113.67,0.83,0.27,,,,11.97,1.56,28.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 10:30:00,0.0,26.39,90.17,1012.48,176.02,102.5,0.98,0.27,,,,13.3,2.89,44.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 11:30:00,0.0,28.11,82.57,1012.8,211.07,106.5,0.77,0.4,,,,19.89,4.16,60.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 12:30:00,0.0,31.09,69.59,1013.27,619.68,198.0,0.72,0.11,,,,3.87,32.41,54.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 13:30:00,0.0,33.23,65.65,1013.12,793.92,232.0,1.24,0.13,,,,1.94,44.72,21.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 14:30:00,0.0,32.56,67.62,,,,,,,,,,,21.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 15:30:00,0.0,31.75,66.38,,,,,,,,,,,21.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 16:30:00,0.0,32.47,63.65,1012.18,886.73,220.17,1.82,0.11,,,,1.12,58.23,,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 17:30:00,0.0,33.16,61.91,1011.67,681.63,243.83,1.35,0.12,,,,1.54,44.29,1.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 18:30:00,0.0,32.0,66.15,1011.43,426.88,218.17,2.45,0.11,,,,0.85,33.23,17.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 19:30:00,0.0,31.26,68.37,1011.57,294.25,235.0,3.03,0.11,,,,0.67,33.2,24.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 20:30:00,0.0,29.59,74.23,1012.0,90.95,208.67,2.23,0.09,,,,0.52,35.21,19.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 21:30:00,0.0,28.34,79.54,1012.53,15.7,211.33,3.18,0.09,,,,0.06,29.82,22.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 22:30:00,0.0,27.49,85.46,1013.48,4.03,230.0,2.05,0.08,,,,0.0,26.84,25.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-04 23:30:00,0.0,27.44,86.52,1014.13,4.03,235.5,0.95,0.12,,,,0.37,14.29,28.0,,-22.89777109,-43.22174541,2012-01-04,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 00:30:00,0.0,27.24,87.19,1014.38,4.0,235.0,0.57,0.18,,,,0.0,1.63,32.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 01:30:00,0.0,27.27,85.58,1014.5,3.95,159.83,0.43,0.14,,,,0.9,1.19,24.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 02:30:00,0.0,26.83,88.07,1013.88,3.9,234.33,0.4,0.12,,,,4.74,0.71,34.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 03:30:00,0.0,26.12,89.11,1013.1,3.88,138.33,0.35,0.09,,,,8.24,5.84,41.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 04:30:00,0.0,25.87,92.55,1012.5,3.98,173.67,0.65,0.05,,,,5.84,21.01,27.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 05:30:00,0.0,25.2,97.69,1011.95,3.93,208.5,0.52,0.05,,,,4.29,21.51,19.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 06:30:00,0.0,24.59,99.72,1012.02,3.92,216.5,0.43,0.05,,,,8.07,11.08,23.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 07:30:00,0.0,24.45,99.81,1012.47,3.95,116.17,0.22,0.08,,,,15.44,0.85,26.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 08:30:00,0.0,24.84,98.62,1013.08,12.92,251.33,0.47,0.17,,,,12.84,0.46,30.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 09:30:00,0.0,25.82,93.38,1013.62,42.8,245.5,0.72,0.26,,,,10.18,2.67,41.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 10:30:00,0.0,27.07,88.68,1013.87,60.55,116.83,0.82,0.27,,,,14.92,5.03,31.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 11:30:00,0.0,28.27,84.04,1014.32,333.17,57.67,1.07,0.18,,,,13.71,14.4,36.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 12:30:00,0.0,31.18,74.5,1014.47,751.52,42.67,1.5,0.26,,,,19.02,18.15,35.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 13:30:00,0.0,32.57,70.94,1014.4,727.75,114.0,1.77,0.18,,,,12.46,39.57,52.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 14:30:00,0.0,35.3,61.06,1013.9,198.43,128.0,1.4,0.15,,,,4.63,57.14,26.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 15:30:00,0.0,34.8,61.52,1013.43,960.78,213.67,2.55,0.11,,,,2.56,67.14,18.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 16:30:00,0.0,33.16,68.33,1013.12,904.45,200.67,2.02,0.12,,,,2.32,65.19,18.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 17:30:00,0.0,32.34,70.69,1012.65,789.92,219.67,3.03,0.13,,,,2.45,65.91,16.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 18:30:00,0.0,31.87,74.67,1012.1,408.02,225.33,2.05,0.15,,,,2.8,54.4,13.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 19:30:00,0.0,30.25,79.17,1011.85,205.85,235.83,2.05,0.12,,,,2.14,60.15,13.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 20:30:00,0.0,29.19,81.87,1012.1,55.87,228.83,2.28,0.11,,,,2.58,64.14,13.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 21:30:00,0.0,28.81,83.95,1012.38,14.07,240.5,2.25,0.13,,,,2.6,68.44,13.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 22:30:00,0.0,28.79,85.55,1013.07,4.03,228.0,1.95,0.16,,,,1.74,62.66,19.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-05 23:30:00,0.0,28.93,85.15,1013.57,4.0,237.0,1.0,0.21,,,,1.82,36.79,30.0,,-22.89777109,-43.22174541,2012-01-05,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 00:30:00,0.0,28.94,84.05,1014.07,3.93,129.33,0.58,0.19,,,,2.71,24.43,27.0,,-22.89777109,-43.22174541,2012-01-06,2012,1
ESTAÇÃO SÃO CRISTÓVÃO,7,2012-01-06 01:30:00,0.0,28.58,84.52,1013.85,4.07,249.5,0.7,0.13,,,,2.29,22.29,16.0,,-22.89777109,-43.22174541,2012-01-06,2012,1
