nome_estacao,codnum,data,chuva,temp,ur,pres,rs,dir_vento,vel_vento,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon,data_formatada,ano,mes
ESTAÇÃO COPACABANA,1,2012-01-01 00:30:00,0.0,25.77,81.57,1007.92,8.65,201.17,0.72,0.15,,,,2.18,16.39,52.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 01:30:00,0.4,25.18,85.45,1008.53,0.95,278.0,0.7,0.12,,,,1.73,19.38,51.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 02:30:00,1.8,24.44,91.67,1008.95,0.77,237.33,0.43,0.18,,,,2.49,14.24,54.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 03:30:00,0.2,24.14,93.01,1007.3,1.03,134.0,0.28,0.41,,,,2.2,19.29,70.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 04:30:00,0.4,24.11,92.03,1006.3,1.1,209.0,0.52,0.2,,,,1.25,27.41,58.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 05:30:00,0.0,24.12,91.36,1005.13,1.12,183.67,0.65,0.45,,,,1.29,25.8,45.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 06:30:00,0.2,24.12,91.67,1004.82,1.18,112.33,0.33,0.29,,,,1.5,9.18,47.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 07:30:00,0.0,23.97,92.03,1004.67,1.2,238.5,0.65,0.29,,,,1.78,8.9,35.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 08:30:00,0.0,23.73,93.32,1004.6,3.63,32.33,0.43,0.12,,,,1.35,8.05,42.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 09:30:00,0.2,24.13,92.5,1004.47,28.77,93.33,0.57,0.21,,,,2.28,3.62,32.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 10:30:00,0.2,24.52,91.58,1004.78,49.02,167.0,0.63,0.26,,,,2.7,4.26,37.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 11:30:00,0.4,24.83,91.33,1004.75,92.0,111.5,0.57,0.18,,,,2.5,8.36,37.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 12:30:00,0.0,26.84,82.54,1004.32,211.28,212.33,0.33,0.21,,,,3.91,5.88,33.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 13:30:00,0.0,27.38,76.53,1004.28,143.52,186.17,1.43,0.25,,,,3.33,10.43,45.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 14:30:00,1.4,26.61,80.97,1004.17,92.1,176.83,1.23,0.54,,,,4.21,9.06,42.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 15:30:00,0.8,25.8,87.53,1003.83,87.52,176.17,0.95,0.72,,,,4.39,13.13,47.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 16:30:00,1.0,25.62,87.7,1003.55,60.68,204.0,0.97,0.87,,,,4.21,10.71,43.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 17:30:00,0.4,25.85,84.88,1003.12,107.75,136.83,0.92,0.82,,,,3.23,9.67,44.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 18:30:00,0.0,26.16,87.59,1002.8,115.28,114.5,0.5,1.13,,,,6.51,6.13,45.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 19:30:00,0.2,25.5,89.66,1002.67,68.23,251.0,0.75,0.65,,,,9.43,11.37,57.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 20:30:00,0.2,25.61,87.68,1003.12,23.77,104.83,1.05,0.83,,,,8.51,9.48,49.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 21:30:00,0.0,25.69,88.25,1003.68,8.98,162.17,0.82,0.8,,,,6.39,4.17,49.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 22:30:00,0.2,25.25,91.81,1003.93,1.13,111.83,0.55,0.92,,,,4.9,1.25,55.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-01 23:30:00,0.2,24.92,94.91,1004.55,1.1,263.0,0.23,0.86,,,,4.39,0.39,50.0,,-22.96500373,-43.18048165,2012-01-01,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 00:30:00,0.6,24.12,94.2,1005.17,1.03,259.67,0.23,0.35,,,,2.66,8.65,52.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 01:30:00,0.4,23.73,93.66,1005.38,1.0,128.0,0.62,0.25,,,,1.51,11.95,39.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 02:30:00,10.2,23.38,93.74,1005.07,1.03,138.0,0.35,0.15,,,,,15.2,29.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 03:30:00,2.6,22.98,94.98,1004.4,1.03,63.0,0.98,0.08,,,,0.59,13.45,30.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 04:30:00,0.6,22.81,93.78,1003.85,1.02,123.17,0.63,0.07,,,,0.18,13.97,24.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 05:30:00,0.6,22.58,91.94,1003.33,1.0,92.0,0.73,0.02,,,,0.13,18.3,34.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 06:30:00,0.0,22.42,90.52,1003.28,1.0,105.5,0.57,0.02,,,,0.0,22.14,24.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 07:30:00,0.2,22.39,90.77,1003.85,1.0,123.5,0.53,0.04,,,,0.29,9.89,37.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 08:30:00,1.2,21.93,94.43,1004.25,1.93,80.17,0.38,0.04,,,,0.03,11.21,32.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 09:30:00,1.2,21.88,95.83,1005.1,7.17,50.0,0.55,0.17,,,,0.38,5.94,31.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 10:30:00,1.4,22.02,95.22,1005.62,20.1,168.33,0.62,0.31,,,,1.91,3.3,37.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 11:30:00,2.6,22.2,94.39,1006.27,33.6,155.67,0.33,0.41,,,,2.64,1.55,42.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 12:30:00,3.2,21.98,94.17,1006.78,44.9,231.67,0.77,0.24,,,,2.0,5.26,38.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 13:30:00,5.0,21.93,93.44,1007.08,64.83,218.17,0.63,0.21,,,,1.53,4.51,26.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 14:30:00,3.8,21.84,92.61,1007.02,92.25,193.5,0.78,0.2,,,,1.51,5.09,28.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 15:30:00,1.8,22.05,92.06,1006.83,95.13,179.17,0.2,0.24,,,,1.16,5.2,28.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 16:30:00,0.4,22.83,89.39,1006.67,127.18,135.67,0.78,0.35,,,,1.74,6.35,30.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 17:30:00,0.0,23.1,86.06,1006.78,118.35,210.17,0.37,0.41,,,,2.68,5.3,50.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 18:30:00,0.0,22.91,87.52,1006.78,80.5,124.0,0.9,0.37,,,,2.73,6.81,41.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 19:30:00,1.6,22.19,92.18,1006.83,32.53,124.33,0.6,0.48,,,,4.45,2.48,44.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 20:30:00,1.6,21.84,93.81,1006.97,16.7,97.83,0.63,0.57,,,,4.12,2.34,43.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 21:30:00,2.0,21.39,94.34,1007.83,4.2,119.5,0.92,0.41,,,,3.37,0.69,46.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 22:30:00,1.4,21.08,93.47,1008.42,0.9,167.67,0.7,0.24,,,,2.59,2.22,32.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-02 23:30:00,0.4,21.28,93.72,1008.9,0.9,121.0,0.8,0.37,,,,2.85,0.03,29.0,,-22.96500373,-43.18048165,2012-01-02,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 00:30:00,0.0,21.46,93.03,1008.92,0.9,71.17,0.85,0.48,,,,4.11,0.17,35.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 01:30:00,0.0,21.59,91.3,1009.37,0.93,110.67,1.03,0.35,,,,4.66,0.01,38.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 02:30:00,0.0,21.62,89.07,1009.28,0.92,180.33,1.15,0.1,,,,,0.28,39.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 03:30:00,0.0,21.81,87.35,1008.7,0.97,203.33,1.07,0.06,,,,6.79,3.12,31.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 04:30:00,0.0,21.66,86.31,1008.43,0.98,99.83,0.98,0.04,,,,10.21,3.96,26.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 05:30:00,0.0,21.22,88.72,1008.22,0.97,114.33,1.12,0.02,,,,6.48,4.03,28.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 06:30:00,0.0,20.87,88.55,1008.02,0.97,110.0,1.13,0.02,,,,2.73,4.23,26.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 07:30:00,0.0,20.79,87.63,1008.48,0.93,126.17,0.83,0.07,,,,5.3,0.17,20.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 08:30:00,0.0,20.89,85.91,1009.2,5.03,99.33,0.93,0.22,,,,9.22,0.38,33.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 09:30:00,0.0,21.39,83.18,1009.83,24.17,89.83,0.98,0.68,,,,11.51,0.5,53.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 10:30:00,0.0,23.05,75.99,1010.48,99.03,189.83,0.48,0.62,,,,9.4,1.22,60.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 11:30:00,0.0,24.66,70.83,1011.15,144.53,259.0,0.67,0.64,,,,8.23,1.94,59.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 12:30:00,0.0,28.93,54.49,1011.2,807.58,141.83,0.58,0.21,,,,4.61,7.84,65.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 13:30:00,0.0,32.95,42.41,1011.1,948.75,243.83,0.87,0.18,,,,4.08,11.52,58.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 14:30:00,0.0,32.81,43.07,1011.13,997.98,78.33,0.97,0.21,,,,3.54,16.44,55.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 15:30:00,0.0,32.5,44.38,1011.02,971.63,131.17,1.27,0.15,,,,3.54,17.39,56.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 16:30:00,0.0,31.57,48.0,1010.9,914.23,28.17,1.22,0.15,,,,2.63,20.37,61.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 17:30:00,0.0,29.13,56.48,1010.57,802.8,191.17,0.92,0.16,,,,2.41,24.02,62.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 18:30:00,0.0,27.61,60.49,1010.07,258.48,182.17,1.02,0.15,,,,2.68,18.48,52.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 19:30:00,0.0,26.49,64.68,1010.07,286.1,279.33,0.78,0.07,,,,1.96,20.58,49.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 20:30:00,0.0,24.71,74.34,1010.07,24.17,300.0,0.98,0.05,,,,1.0,31.02,51.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 21:30:00,0.0,24.3,75.88,1010.6,7.47,287.33,1.02,0.07,,,,1.17,20.44,44.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 22:30:00,0.0,23.73,79.45,1011.17,1.12,253.0,0.73,0.07,,,,1.17,24.47,48.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-03 23:30:00,0.0,23.72,81.17,1012.05,0.9,207.67,0.57,0.1,,,,2.68,14.72,49.0,,-22.96500373,-43.18048165,2012-01-03,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 00:30:00,0.0,23.44,82.83,1012.38,0.93,230.83,0.45,0.09,,,,4.48,17.02,43.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 01:30:00,0.0,22.88,85.99,1012.7,0.92,197.17,0.4,0.12,,,,2.52,12.3,50.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 02:30:00,0.0,22.59,85.74,1012.6,0.92,123.0,0.28,0.08,,,,,12.48,51.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 03:30:00,0.0,22.68,85.55,1012.07,0.92,159.83,0.38,0.03,,,,3.83,21.52,49.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 04:30:00,0.0,21.9,88.91,1011.28,0.93,148.83,0.28,0.04,,,,1.85,11.98,39.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 05:30:00,0.0,,,1010.83,0.9,153.0,1.23,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 06:30:00,0.0,,,1010.62,0.92,129.5,1.13,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 07:30:00,0.0,,,1010.87,0.93,85.0,0.75,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 08:30:00,0.0,,,1011.33,9.03,143.17,0.35,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 09:30:00,0.0,,,1011.92,36.98,250.67,0.45,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 10:30:00,0.0,,,1012.68,137.02,219.33,0.47,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 11:30:00,0.0,,,1013.22,234.5,253.17,0.58,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 12:30:00,0.0,,,1013.72,502.3,156.83,0.6,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 13:30:00,0.0,30.0,59.51,1013.72,637.93,266.33,0.88,0.08,,,,4.3,23.06,48.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 14:30:00,0.0,29.11,61.81,1013.6,635.88,233.83,0.9,0.08,,,,4.74,32.65,50.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 15:30:00,0.0,,,1013.27,716.92,307.0,0.9,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 16:30:00,0.0,,,1013.03,,,,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 17:30:00,0.0,,,1012.43,,,,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 18:30:00,0.0,27.18,69.43,1012.28,278.32,308.33,0.93,0.05,,,,0.84,22.09,49.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 19:30:00,0.0,,,1012.35,316.04,311.8,0.74,,,,,,,,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 20:30:00,0.0,26.22,74.63,1012.67,65.5,282.67,0.5,0.08,,,,0.98,14.41,54.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 21:30:00,0.0,24.7,80.7,1013.15,7.87,250.0,0.95,0.06,,,,1.2,14.62,51.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 22:30:00,0.0,24.39,81.78,1013.97,0.95,273.0,0.58,0.1,,,,1.4,11.05,46.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-04 23:30:00,0.0,23.98,82.3,1014.48,0.9,178.67,0.67,0.07,,,,1.75,14.57,51.0,,-22.96500373,-43.18048165,2012-01-04,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 00:30:00,0.0,23.75,83.9,1014.6,0.9,275.0,0.57,0.12,,,,1.53,12.38,44.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 01:30:00,0.0,23.27,86.72,1014.6,0.92,24.17,0.45,0.13,,,,1.41,4.67,52.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 02:30:00,0.0,23.34,85.1,1013.85,0.92,82.83,1.0,0.21,,,,,1.1,44.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 03:30:00,0.0,23.49,80.94,1013.13,0.92,102.83,0.57,0.09,,,,1.22,9.73,45.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 04:30:00,0.0,22.89,84.08,1012.4,0.92,207.83,0.55,0.04,,,,0.08,25.59,37.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 05:30:00,0.0,23.01,83.08,1012.0,0.92,137.17,1.03,0.04,,,,1.5,12.69,33.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 06:30:00,0.0,22.48,87.48,1012.12,0.92,119.0,0.48,0.03,,,,1.69,13.72,34.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 07:30:00,0.0,21.82,90.65,1012.6,0.95,30.67,0.37,0.04,,,,0.52,11.0,37.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 08:30:00,0.0,21.73,90.95,1013.23,5.37,141.67,0.37,0.07,,,,0.64,8.29,33.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 09:30:00,0.0,22.55,88.45,1013.72,20.07,195.67,0.45,0.12,,,,1.31,8.48,38.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 10:30:00,0.0,23.66,82.98,1013.95,34.08,220.5,0.38,0.2,,,,2.77,9.27,45.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 11:30:00,0.0,25.82,74.4,1014.5,270.6,168.0,0.6,0.23,,,,4.7,5.24,53.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 12:30:00,0.0,31.34,53.43,1014.9,815.98,196.67,0.83,0.15,,,,8.7,,62.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 13:30:00,0.0,31.5,53.88,1015.02,930.27,281.17,1.37,0.04,,,,5.28,,53.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 14:30:00,0.0,31.69,54.45,1014.72,982.18,246.33,1.05,,,,,,,56.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 15:30:00,0.0,31.6,55.92,1014.22,744.77,246.5,1.32,0.14,,,,,28.77,45.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 16:30:00,0.0,29.26,65.2,1013.9,346.33,262.8,0.92,0.14,,,,,27.29,44.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 17:30:00,0.0,28.61,66.75,1013.42,565.7,272.5,1.13,0.27,,,,7.33,30.99,44.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 18:30:00,0.0,27.25,72.5,1012.9,266.0,265.83,0.7,0.28,,,,8.72,27.96,90.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 19:30:00,0.0,26.31,75.27,1012.53,123.93,305.83,1.18,0.29,,,,9.0,40.02,57.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 20:30:00,0.0,25.73,77.21,1012.73,41.77,238.67,0.9,0.26,,,,7.18,39.77,54.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 21:30:00,0.0,25.31,77.84,1012.92,7.45,193.5,0.4,0.26,,,,7.05,48.74,53.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 22:30:00,0.0,25.14,79.55,1013.47,0.97,227.0,0.97,0.29,,,,6.45,57.42,51.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-05 23:30:00,0.0,24.93,81.49,1013.87,0.97,144.0,0.5,0.32,,,,7.0,46.81,49.0,,-22.96500373,-43.18048165,2012-01-05,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 00:30:00,0.0,24.59,83.17,1014.28,0.95,139.17,0.58,0.42,,,,7.85,34.67,49.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 01:30:00,0.0,24.25,84.4,1013.93,0.93,147.83,0.3,0.48,,,,7.1,22.44,55.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 02:30:00,0.0,24.24,82.76,1013.62,0.93,151.67,0.53,0.14,,,,,17.6,55.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 03:30:00,0.0,24.04,83.71,1012.75,0.97,138.0,0.52,0.05,,,,2.69,37.77,38.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 04:30:00,0.0,23.81,85.8,1012.3,0.93,157.5,0.48,0.03,,,,2.03,39.04,22.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 05:30:00,0.0,23.65,87.01,1011.82,0.9,106.0,0.37,0.05,,,,1.84,29.59,25.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 06:30:00,0.0,23.68,86.43,1011.63,0.97,182.17,0.62,0.05,,,,2.06,25.41,34.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 07:30:00,0.0,23.28,88.34,1011.98,0.95,221.83,0.55,0.05,,,,2.15,9.09,31.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 08:30:00,0.0,23.03,90.19,1012.1,5.68,133.83,0.42,0.17,,,,2.92,2.85,30.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 09:30:00,0.0,24.02,85.0,1012.53,21.43,152.0,0.87,0.58,,,,8.7,2.06,44.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 10:30:00,0.0,25.22,78.96,1012.6,84.23,150.33,0.63,0.4,,,,9.2,4.23,56.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 11:30:00,0.0,26.92,71.24,1012.9,251.85,176.0,0.68,0.33,,,,6.46,11.69,53.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
ESTAÇÃO COPACABANA,1,2012-01-06 12:30:00,0.0,30.9,58.87,1012.93,443.88,215.5,0.93,0.27,,,,7.97,10.09,55.0,,-22.96500373,-43.18048165,2012-01-06,2012,1
