nome_estacao,codnum,data,ano,mes,dia,data_dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,lat,lon
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 03:30:00,2012,1,1,2012-01-01,0.8,24.07,99.56,,,,,,24.52,74.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 04:30:00,2012,1,1,2012-01-01,1.2,24.07,99.4,,,,,,28.16,34.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 05:30:00,2012,1,1,2012-01-01,0.4,24.17,96.38,,,,,,42.38,41.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 06:30:00,2012,1,1,2012-01-01,0.6,24.03,94.49,,,,,,45.37,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 07:30:00,2012,1,1,2012-01-01,0.2,23.88,97.84,,,,,,29.45,22.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 08:30:00,2012,1,1,2012-01-01,0.0,23.97,98.07,,,,,,19.38,20.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 09:30:00,2012,1,1,2012-01-01,0.0,24.33,96.11,,,,,,27.76,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 10:30:00,2012,1,1,2012-01-01,0.2,24.72,94.99,,,,,,25.89,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 11:30:00,2012,1,1,2012-01-01,0.0,25.18,92.72,,,,,,38.78,18.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 12:30:00,2012,1,1,2012-01-01,0.4,25.33,91.6,,,,,,42.73,21.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 13:30:00,2012,1,1,2012-01-01,0.4,26.17,92.59,,,,,,37.67,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 14:30:00,2012,1,1,2012-01-01,0.2,27.67,83.68,,,,,,42.44,11.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 15:30:00,2012,1,1,2012-01-01,0.4,27.28,82.0,,,,,,38.15,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 16:30:00,2012,1,1,2012-01-01,0.2,26.32,87.74,,,,,,35.18,4.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 17:30:00,2012,1,1,2012-01-01,0.4,26.45,86.83,,,,,,36.38,3.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 18:30:00,2012,1,1,2012-01-01,0.4,26.78,88.25,,,,,,33.01,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 19:30:00,2012,1,1,2012-01-01,0.2,27.02,88.71,,,,,,33.56,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 20:30:00,2012,1,1,2012-01-01,0.0,26.9,88.97,,,,,,35.62,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 21:30:00,2012,1,1,2012-01-01,0.2,25.93,93.64,,,,,,32.41,30.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 22:30:00,2012,1,1,2012-01-01,5.8,23.87,99.07,,,,,,63.7,31.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-01 23:30:00,2012,1,1,2012-01-01,20.8,23.13,100.0,,,,,,65.61,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 00:30:00,2012,1,2,2012-01-02,1.2,23.17,100.0,,,,,,62.91,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 01:30:00,2012,1,2,2012-01-02,4.4,23.18,100.0,,,,,,66.66,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 02:30:00,2012,1,2,2012-01-02,0.6,23.33,98.91,,,,,,46.19,3.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 03:30:00,2012,1,2,2012-01-02,0.6,23.37,95.41,,,,,,40.71,18.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 04:30:00,2012,1,2,2012-01-02,0.2,23.37,94.13,,,,,,39.78,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 05:30:00,2012,1,2,2012-01-02,0.2,23.3,94.32,,,,,,37.82,18.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 06:30:00,2012,1,2,2012-01-02,0.0,23.33,94.69,,,,,,44.99,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 07:30:00,2012,1,2,2012-01-02,0.0,23.23,94.81,,,,,,46.26,12.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 08:30:00,2012,1,2,2012-01-02,1.0,23.08,95.61,,,,,,45.66,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 09:30:00,2012,1,2,2012-01-02,7.8,22.53,97.88,,,,,,49.55,12.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 10:30:00,2012,1,2,2012-01-02,4.4,22.35,98.8,,,,,,47.82,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 11:30:00,2012,1,2,2012-01-02,2.0,22.37,97.12,,,,,,50.04,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 12:30:00,2012,1,2,2012-01-02,2.4,22.45,95.94,,,,,,51.59,4.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 13:30:00,2012,1,2,2012-01-02,1.8,22.33,96.82,,,,,,48.0,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 14:30:00,2012,1,2,2012-01-02,0.4,22.7,91.22,,,,,,53.81,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 15:30:00,2012,1,2,2012-01-02,0.2,23.18,90.01,,,,,,52.71,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 16:30:00,2012,1,2,2012-01-02,0.0,24.73,83.52,,,,,,53.9,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 17:30:00,2012,1,2,2012-01-02,0.0,24.57,83.64,,,,,,53.81,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 18:30:00,2012,1,2,2012-01-02,0.0,23.72,88.21,,,,,,50.66,9.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 19:30:00,2012,1,2,2012-01-02,0.0,23.5,89.88,,,,,,52.47,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 20:30:00,2012,1,2,2012-01-02,0.0,23.5,88.34,,,,,,51.88,5.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 21:30:00,2012,1,2,2012-01-02,0.2,23.08,90.34,,,,,,47.74,4.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 22:30:00,2012,1,2,2012-01-02,0.0,22.67,92.7,,,,,,35.71,3.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-02 23:30:00,2012,1,2,2012-01-02,0.0,22.67,93.46,,,,,,19.62,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 00:30:00,2012,1,3,2012-01-03,0.0,22.65,94.41,,,,,,13.81,11.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 01:30:00,2012,1,3,2012-01-03,0.0,22.42,95.76,,,,,,7.5,15.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 02:30:00,2012,1,3,2012-01-03,0.0,22.27,95.74,,,,,,2.97,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 03:30:00,2012,1,3,2012-01-03,0.0,22.05,95.66,,,,,,1.31,29.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 04:30:00,2012,1,3,2012-01-03,0.0,21.73,94.83,,,,,,6.48,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 05:30:00,2012,1,3,2012-01-03,0.0,21.45,95.11,,,,,,9.66,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 06:30:00,2012,1,3,2012-01-03,0.0,20.92,98.54,,,,,,3.57,18.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 07:30:00,2012,1,3,2012-01-03,0.0,20.67,98.22,,,,,,3.9,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 08:30:00,2012,1,3,2012-01-03,0.0,20.57,97.75,,,,,,0.98,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 09:30:00,2012,1,3,2012-01-03,0.0,21.1,93.89,,,,,,5.23,23.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 10:30:00,2012,1,3,2012-01-03,0.0,23.42,83.03,,,,,,19.14,20.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 11:30:00,2012,1,3,2012-01-03,0.0,25.97,72.49,,,,,,28.01,18.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 12:30:00,2012,1,3,2012-01-03,0.0,26.25,71.26,,,,,,37.52,22.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 13:30:00,2012,1,3,2012-01-03,0.0,26.5,70.17,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 14:30:00,2012,1,3,2012-01-03,0.0,26.75,69.08,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 15:30:00,2012,1,3,2012-01-03,0.0,27.0,67.99,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 16:30:00,2012,1,3,2012-01-03,0.0,27.25,66.9,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 17:30:00,2012,1,3,2012-01-03,0.0,27.5,65.81,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 18:30:00,2012,1,3,2012-01-03,0.0,27.75,64.72,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 19:30:00,2012,1,3,2012-01-03,0.0,27.27,68.54,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 20:30:00,2012,1,3,2012-01-03,0.0,26.47,69.75,,,,,,,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 21:30:00,2012,1,3,2012-01-03,0.0,25.3,76.41,,,,,,43.24,18.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 22:30:00,2012,1,3,2012-01-03,0.0,24.02,79.78,,,,,,39.45,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-03 23:30:00,2012,1,3,2012-01-03,0.0,23.45,82.28,,,,,,35.49,22.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 00:30:00,2012,1,4,2012-01-04,0.0,22.98,85.22,,,,,,26.02,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 01:30:00,2012,1,4,2012-01-04,0.0,22.8,83.66,,,,,,14.76,28.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 02:30:00,2012,1,4,2012-01-04,0.0,22.4,89.25,,,,,,3.28,42.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 03:30:00,2012,1,4,2012-01-04,0.0,21.88,92.47,,,,,,0.45,48.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 04:30:00,2012,1,4,2012-01-04,0.0,21.73,91.38,,,,,,4.2,53.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 05:30:00,2012,1,4,2012-01-04,0.0,21.75,88.58,,,,,,3.04,45.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 06:30:00,2012,1,4,2012-01-04,0.0,21.45,89.87,,,,,,1.27,31.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 07:30:00,2012,1,4,2012-01-04,0.0,21.37,91.02,,,,,,0.56,26.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 08:30:00,2012,1,4,2012-01-04,0.0,21.62,89.5,,,,,,1.53,32.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 09:30:00,2012,1,4,2012-01-04,0.0,23.42,81.33,,,,,,6.01,48.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 10:30:00,2012,1,4,2012-01-04,0.0,23.98,83.38,,,,,,12.39,39.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 11:30:00,2012,1,4,2012-01-04,0.0,25.42,77.27,,,,,,28.06,43.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 12:30:00,2012,1,4,2012-01-04,0.0,27.47,68.99,,,,,,50.31,42.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 13:30:00,2012,1,4,2012-01-04,0.0,27.95,70.72,,,,,,57.08,31.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 14:30:00,2012,1,4,2012-01-04,0.0,28.58,68.24,,,,,,75.99,42.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 15:30:00,2012,1,4,2012-01-04,0.0,29.02,66.04,,,,,,83.37,18.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 16:30:00,2012,1,4,2012-01-04,0.0,28.83,66.51,,,,,,79.15,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 17:30:00,2012,1,4,2012-01-04,0.0,28.82,63.86,,,,,,79.64,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 18:30:00,2012,1,4,2012-01-04,0.0,28.63,62.99,,,,,,72.28,14.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 19:30:00,2012,1,4,2012-01-04,0.0,27.96,64.49,,,,,,51.43,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 20:30:00,2012,1,4,2012-01-04,0.0,27.02,68.78,,,,,,49.16,19.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 21:30:00,2012,1,4,2012-01-04,0.0,25.903333333333332,74.65666666666667,,,,,,46.57,21.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 22:30:00,2012,1,4,2012-01-04,0.0,24.78666666666667,80.53333333333333,,,,,,43.98,32.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-04 23:30:00,2012,1,4,2012-01-04,0.0,23.67,86.41,,,,,,41.39,26.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 00:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,21.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 01:30:00,2012,1,5,2012-01-05,0.0,23.3,88.93,,,,,,33.85,22.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 02:30:00,2012,1,5,2012-01-05,0.0,22.98,89.37,,,,,,19.53,26.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 03:30:00,2012,1,5,2012-01-05,0.0,22.22,92.76,,,,,,6.83,38.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 04:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,44.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 05:30:00,2012,1,5,2012-01-05,0.0,21.78,93.14,,,,,,4.39,42.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 06:30:00,2012,1,5,2012-01-05,0.0,21.36,94.14,,,,,,5.33,32.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 07:30:00,2012,1,5,2012-01-05,0.0,21.2,94.58,,,,,,4.29,34.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 08:30:00,2012,1,5,2012-01-05,0.0,21.25,94.3,,,,,,0.81,47.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 09:30:00,2012,1,5,2012-01-05,0.0,23.08,86.68,,,,,,4.46,56.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 10:30:00,2012,1,5,2012-01-05,0.0,25.42,77.39,,,,,,22.14,52.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 11:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,38.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 12:30:00,2012,1,5,2012-01-05,0.0,29.52,59.26,,,,,,57.49,27.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 13:30:00,2012,1,5,2012-01-05,0.0,30.02,61.56,,,,,,81.69,21.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 14:30:00,2012,1,5,2012-01-05,0.0,29.44,65.28,,,,,,81.21,27.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 15:30:00,2012,1,5,2012-01-05,0.0,29.12,64.87,,,,,,72.82,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 16:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 17:30:00,2012,1,5,2012-01-05,0.0,29.2,69.37,,,,,,77.81,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 18:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 19:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,11.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 20:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,12.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 21:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 22:30:00,2012,1,5,2012-01-05,0.0,25.08,82.82,,,,,,94.85,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-05 23:30:00,2012,1,5,2012-01-05,0.0,,,,,,,,,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 00:30:00,2012,1,6,2012-01-06,0.0,,,,,,,,,34.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 01:30:00,2012,1,6,2012-01-06,0.0,,,,,,,,,32.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 02:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 03:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 04:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 05:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 06:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 07:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 08:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 09:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 10:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 11:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 12:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 13:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 14:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 15:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 16:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 17:30:00,2012,1,6,2012-01-06,,,,,,,,,,,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 18:30:00,2012,1,6,2012-01-06,0.0,29.4,63.97,,,,,,77.92,39.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 19:30:00,2012,1,6,2012-01-06,3.4,24.53,89.47,,,,,,70.84,58.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 20:30:00,2012,1,6,2012-01-06,1.6,23.75,91.94,,,,,,49.08,16.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 21:30:00,2012,1,6,2012-01-06,0.2,23.22,91.33,,,,,,46.76,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 22:30:00,2012,1,6,2012-01-06,0.2,23.67,86.81,,,,,,41.38,6.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-06 23:30:00,2012,1,6,2012-01-06,0.2,24.55,81.97,,,,,,51.12,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 00:30:00,2012,1,7,2012-01-07,0.0,24.4,82.32,,,,,,42.23,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 01:30:00,2012,1,7,2012-01-07,0.0,24.63,79.8475,,,,,,37.919999999999995,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 02:30:00,2012,1,7,2012-01-07,0.0,24.86,77.375,,,,,,33.61,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 03:30:00,2012,1,7,2012-01-07,0.0,25.09,74.9025,,,,,,29.299999999999997,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 04:30:00,2012,1,7,2012-01-07,0.0,25.32,72.43,,,,,,24.99,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 05:30:00,2012,1,7,2012-01-07,0.0,25.36,73.75,,,,,,40.8,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 06:30:00,2012,1,7,2012-01-07,0.0,24.863333333333333,77.32666666666667,,,,,,32.50666666666667,2.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 07:30:00,2012,1,7,2012-01-07,0.0,24.366666666666667,80.90333333333334,,,,,,24.213333333333335,8.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 08:30:00,2012,1,7,2012-01-07,0.0,23.87,84.48,,,,,,15.92,17.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 09:30:00,2012,1,7,2012-01-07,0.0,25.655,75.905,,,,,,22.810000000000002,13.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 10:30:00,2012,1,7,2012-01-07,0.0,27.44,67.33,,,,,,29.7,10.0,,-23.00437898,-43.62901037
ESTAÇÃO PEDRA DE GUARATIBA,6,2012-01-07 11:30:00,2012,1,7,2012-01-07,0.0,29.45,60.26,,,,,,36.92,6.0,,-23.00437898,-43.62901037
