data_dia,ano,mes,dia,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,AQI,Qualidade_do_Ar
2012-02-04,2012,2,4,-0.8395915649403365,1.2437626047194332,-1.2032249557422703,-1.1492587633801017,0.29297615361374935,-0.6397316830904721,-0.30058514520147267,0.8189366607616027,-0.15420935781160497,-0.4467905546872774,-1.6224229768088592,-0.15074513974793513,1
2012-02-05,2012,2,5,-0.8395915649403365,1.4436659442820015,-1.1782510859035273,-1.1241961168267833,-1.2367136448910936,-0.930802126414182,-1.1208115984937579,0.4580079404051382,0.36652972530729666,-0.3652381583238478,-1.8619018455010374,-0.4959458623742603,1
2012-02-06,2012,2,6,-0.8395915649403365,1.7685088710711767,-1.3856833032954732,-0.22508582331486876,0.6750624265398414,0.5649051419800964,0.6154975039584755,1.696196602592023,0.4285956146764303,0.5948426430305471,-1.1608809525630226,-0.21461324772358972,1
2012-02-07,2012,2,7,-0.6980323664636277,1.7125835320268858,-1.1577501479762013,0.8523055863902415,0.7465155762885315,1.3577521934475032,1.1083309306294167,2.4163740716335487,2.1928193293555065,1.593720914055689,0.8085724364498259,1.1407888996692375,2
2012-02-08,2012,2,8,-0.8395915649403365,1.2633959684264708,-0.9411856945984466,1.0246357430592359,0.2898244268021102,1.3882439789698922,0.9609021141095242,0.8679985477227841,2.2713217297304698,1.9225560382350029,1.5288412341656736,0.7154833658629768,2
2012-02-09,2012,2,9,-0.8395915649403365,1.4038042664525614,-0.9858218276311249,0.7808121632761214,0.7602337242146767,1.558690100917453,1.230394216496896,1.5057457365123708,2.719659882195026,1.886473466871504,1.6550526723931285,1.3545836086320333,2
2012-02-10,2012,2,10,1.2815197763782173,1.1720710796679763,-0.05526561789349099,0.6727497794352021,-0.3307054494204282,0.7120955578737075,0.33750214928473904,1.3278842402374138,1.0858217578950722,1.6041098403405394,0.8133158794143708,0.47341369802885197,2
2012-02-11,2012,2,11,1.7216778229515126,0.7222885656521959,0.54997798137007,0.41824078021779176,-0.016393366057869244,0.28348064754713354,0.14712449716933992,0.9375404687535362,0.6559062473541538,0.8165251663529499,0.7449475407301637,-0.4959458623742603,1
2012-02-12,2012,2,12,1.7538066087260527,0.44801642416902815,0.9212313300176507,0.04990996844057672,-1.9632207955130216,-0.1471617548997294,-0.6413886917492502,0.6283194808215185,1.4025401115470044,-0.46903835234816404,-0.11931270766700836,-0.6550569252002917,1
2012-02-13,2012,2,13,-0.07877950325314587,0.6782622349152017,0.5742995486383989,0.41824078021779176,0.5617405926670778,0.7513713260564473,0.6728939501103652,0.6726201353345551,0.13338938421978017,-0.26508405271268215,-0.8935117714968869,0.3841137544858792,2
2012-02-14,2012,2,14,0.9061723360592315,0.9778197690513721,-0.3407877715722528,-1.0377733393287134,0.9518487243082058,0.012225366421549512,0.47057273258580773,0.2065031691927534,-0.5117557654417776,-0.2421003916744523,-1.831500935244258,-0.21461324772358972,1
2012-02-15,2012,2,15,-0.8395915649403365,0.8808428513469114,-0.48205787110782705,-1.2383034125531074,0.3589078304394732,-0.49003428403508176,-0.1744493431709253,-0.3473942726286533,-0.8485368318754153,-0.441281348154071,-1.963387289450168,-0.4213496256702301,1
2012-02-16,2012,2,16,-0.8395915649403365,0.5940767511410837,-0.1839555964282068,-1.5460595496457923,0.43979132370266116,-0.5217425318587978,-0.14533485451729455,-0.37409502209438916,-1.1839096247659946,-0.1442127913374076,-1.7957130924115905,-0.9230441372288657,1
2012-02-17,2012,2,17,-0.8395915649403365,0.7109845077602649,-0.15609295806334147,-1.1618526778044271,0.6372645559112191,-0.4704453437806233,0.0011886164219796558,-0.39498007786493183,-0.4675665765149633,0.034022601662920975,-1.6117664844931276,-0.2808852327706742,1
2012-02-18,2012,2,18,-0.8395915649403365,0.9727626905207716,-0.7623616042232698,-1.355895504102193,-0.8929537175206379,-0.7888016816948721,-0.9067969777527416,0.5844383857450205,0.13980577195666674,-0.1506667220762783,-1.8375928734700024,0.13753447261249488,1
2012-02-19,2012,2,19,-0.8395915649403365,1.219964588104841,-0.8868582090910323,-1.1492587633801017,-1.0622860364569224,-0.945753119878716,-1.0808933742187878,0.7494861718509204,-0.4043920679023674,-0.10631850516991159,-1.8375928734700024,-0.5737596539394774,1
2012-02-20,2012,2,20,-0.8395915649403365,1.2741050759030375,-0.9935562723946161,-1.0255896153412416,-0.9737140747491665,-0.7174546252604891,-0.8778493158977191,1.0524804075342116,-0.022942738156179605,0.3915625381991355,-1.4180334671435968,-0.2808852327706742,1
2012-02-21,2012,2,21,-0.8395915649403365,1.1414311332766893,-1.280476217295695,-1.5460595496457923,-1.0734004753678446,-0.9427574584280367,-1.0812651312417618,1.056621283114976,-0.564984587241812,-0.07713393579411595,-1.783865796860947,-0.9230441372288657,1
2012-02-22,2012,2,22,1.58475929521796,1.7631543173328934,-1.658904894217839,-0.6669967249861433,0.7466869052877019,0.010691775028572402,0.339170721792095,1.3130710865487352,0.3849553739094044,0.1688474379319788,-0.5568156322315072,-0.7401369169645663,1
2012-02-23,2012,2,23,-0.07877950325314587,1.3785188737995577,-0.9863809441200521,-0.12129310788995352,0.5633226413245099,0.04543629220842994,0.25598022225190065,0.8785982809204228,1.1802043407638625,0.018279049865804715,-0.3500597228887565,-0.5737596539394774,1
2012-02-24,2012,2,24,-0.8395915649403365,1.1232851456080633,-0.578598651529236,0.11907988397653727,-0.5961053147183487,0.2603759874595795,-0.040644231891270366,1.096008427283519,1.2833628272321969,0.738026418957499,0.2941942846708193,-0.08912472694423804,1
2012-02-25,2012,2,25,-0.8395915649403365,1.1557099432454436,-0.20874309410397443,-0.12129310788995352,-0.33183169081430836,0.3861803495335614,0.11438060918358685,1.5531317637770086,1.7948025672814203,1.0943959374971481,0.5657199302220751,2.1169507497981574,3
2012-02-26,2012,2,26,-0.8395915649403365,1.9121893963817722,-1.607838921562499,-0.13058350347320205,-0.5767835483799959,0.0005710787465639139,-0.2312706211373888,1.8632052411315758,0.46231590231928016,0.7435354582327919,-0.9685479152674111,0.5581411715620903,2
2012-02-27,2012,2,27,-0.8395915649403365,1.6043025564304951,-0.9970973434911545,0.2687430347957345,-0.794348932940391,0.4114549354519914,0.011017974823497721,0.837575518914871,1.2730251384331512,0.9399241152045359,0.0713708317777402,-0.2808852327706742,1
2012-02-28,2012,2,28,-0.7669910721774742,1.3181314066400318,-0.3636183615367743,0.21149965290935707,0.07793845620595259,0.24598440288917753,0.1945396734200927,0.724168291972012,1.6734035223948025,1.1969663712765999,0.3408043172169426,1.2244854422414873,2
2012-02-29,2012,2,29,-0.7669910721774742,1.4683563865196407,-1.1971678604455604,0.03235332369145489,0.9172329607189681,1.156534394222047,1.0956423210340662,1.8584671073275187,0.527500676140588,1.2003164242792037,-0.2542138589805796,2.071849698301944,3
2012-03-01,2012,3,1,-0.8395915649403365,1.8892838053902283,-1.7845197320634558,0.6097515834062484,0.6052301451488841,1.28218076897333,1.0067184041591597,1.753182895297139,2.0731095945757483,1.6407645063392688,0.3751369558652382,1.111854225077767,2
2012-03-02,2012,3,2,-0.8395915649403365,1.4630018327813574,-1.3710530885018817,1.5249583142931145,0.6765115683911895,1.8560136285929518,1.3710078429070445,2.927853185285695,1.806681350782629,2.210998816256454,1.589262362076574,0.24052571149666246,1
2012-03-03,2012,3,3,-0.8395915649403365,1.0979997529550594,-0.152365514803827,-0.5587832968847658,-2.502139640381075,-0.859386588187285,-1.329704231080583,-0.11478191233943921,1.8585883442554472,0.2804013948714632,-0.28225413671951277,0.027927576551167392,1
2012-03-04,2012,3,4,1.5774385439992789,0.35996376269503966,1.1276385005132294,-0.5481511043256115,-1.412811126028201,-0.9836139787057925,-1.2111076374628154,-0.8839982952170715,-0.3680955912697214,-1.086216498223336,-2.283596636651301,-1.4771061500129576,1
2012-03-05,2012,3,5,-0.8395915649403365,0.7350799995825387,0.13995922282354697,-0.6669967249861433,0.5020233334337741,0.11783721472921514,0.26743480831019806,0.6523750563878705,0.34898268326104065,0.10048223691344128,-0.030898684192586272,0.2897639460300858,1
2012-03-06,2012,3,6,-0.8395915649403365,0.7469790078898342,-0.10903398691197816,-1.490803041521912,0.34418218617019575,-0.2935526162245242,-0.06380922128843543,0.39200272399116554,-0.4203808252401648,-0.46080498891650945,-1.5097398394594006,-0.15074513974793513,1
2012-03-07,2012,3,7,-0.8395915649403365,0.5265498789971801,0.0008324031621915404,-1.6020741480001834,0.36236293512431567,-0.33731659616332105,-0.07863433146650976,0.21946604114361065,-0.45542049006957375,-0.5895758191489933,-1.3264847533022506,-1.02169450273775,1
2012-03-08,2012,3,8,-0.8395915649403365,0.605083333825332,-0.16960493987907882,-1.2901285471648791,0.5949518341456679,-0.18152936907439549,0.14134129603186946,0.5382430580403103,0.05656431485502954,-0.11175863983877869,-1.168882696680397,0.1898105260421589,1
2012-03-09,2012,3,9,-0.8395915649403365,0.7457891070591042,-0.4719937743071406,-0.9892783769735716,0.6929702611291808,0.7509323981704192,0.7321569878982526,0.6640061367807577,0.45267110324361876,0.35252615517544456,-0.6471580232048906,0.7887774279637374,2
2012-03-10,2012,3,10,-0.8395915649403365,0.6621985737003517,-0.3748938773968046,-0.6890592994130663,-0.49533424887806793,0.6086361031324077,0.22376641425094113,0.841668661315778,0.639021479592573,0.24281316044204565,-0.5864222648621513,0.598921863820378,2
2012-03-11,2012,3,11,-0.5700127757818173,0.8772731488547225,-1.1488042841533683,-0.7901221663399871,-0.8196585786702869,0.10425022937825974,-0.2195619753001209,1.6601328999923122,0.31894053346493667,0.26418159859784673,-0.37145370542509776,-0.5737596539394774,1
2012-03-12,2012,3,12,1.4911501529222702,0.760960342650907,-0.08368737274728476,0.4562080870116734,0.8601285635265522,1.1994759700214337,1.0688045167891016,2.53079707574254,0.962170899897757,0.8998556631446435,0.6528275007942674,1.1407888996692375,2
2012-03-13,2012,3,13,0.1948621974377123,0.7814861319809918,-0.08648295519192026,0.28487963608285083,0.9424448683050373,1.092765397300224,1.0476675454078102,1.958365690049478,0.06032588301044617,0.30883275122930937,0.35808192191869276,-0.21461324772358972,1
2012-03-14,2012,3,14,1.5856478380090042,1.1729635052910234,-0.45941365330628087,0.17824596693875366,0.5948553893808178,0.7735406262265792,0.701197008452928,2.2583897559644357,-0.18516158948227224,0.2539201933675741,-0.04461043565524418,-0.6550569252002917,1
2012-03-15,2012,3,15,0.16478918518643365,1.0646825296946318,-0.12878943618740188,0.5668343000697794,0.6509117400449371,0.3689581250202257,0.490745727733261,0.3113389320967537,0.5869846129152982,0.12471987466768975,0.21840510130924873,-0.21461324772358972,1
2012-03-16,2012,3,16,1.6263626484686136,-0.14038953662674827,1.3893050173311026,0.10194431403928676,-0.6412294915965514,0.1365962759004815,-0.1495879310056661,-1.1108963721669873,0.4153872083703162,-0.640836604002139,-0.19664474607754373,-0.5737596539394774,1
2012-03-17,2012,3,17,0.10141237272298315,0.015189996991143867,0.774742809918756,-0.6560185541843243,-0.01261770828582909,-0.24033155472909365,-0.1945327668771334,0.10438227857407101,-1.5724506568802294,-0.5757653885644456,-0.8899807825080565,-1.6098969113501618,1
2012-03-18,2012,3,18,0.9543607493823569,-0.102015234835719,0.25681456900930544,-1.2641292274524238,-0.6674482842645821,-0.8972028277997451,-0.8562610623045049,-0.10885309241587177,-1.1101649814482573,-1.2712036357447136,-1.5145055723666032,-1.9055464020579302,1
2012-03-19,2012,3,19,-0.7669910721774742,0.04880469545925429,-0.05125861638951433,-0.9892783769735716,1.139953279323456,0.3428019939999555,0.8442377847834982,-0.029925347137747405,-1.2226377297408986,-0.25684002222940305,-1.2480736018726102,-1.1257931254162938,1
2012-03-20,2012,3,20,-0.8395915649403365,0.46140280851473536,-0.2721096295157093,-1.1117270406700803,1.1925317476556951,0.8608097513222931,1.1359955649405244,0.8548590717710243,-1.2065667393447856,0.40322987076317557,-0.6440538189905148,-0.5737596539394774,1
2012-03-21,2012,3,21,-0.8395915649403365,0.8742983967778992,-0.28552842524995964,-0.13990262517832078,1.4634622732780826,1.1887225441073288,1.4000002605868407,1.4085504595369447,-0.5813665133545717,0.5371690385751654,-0.0956202574105795,-0.029610198067202907,1
2012-03-22,2012,3,22,0.6673826480793761,1.4722235642195112,-0.8154776706713416,0.43349465831736567,0.9768614901495041,1.4717640860584196,1.2734811121613665,2.293291595159662,-0.015552288562148176,1.0789732123838645,0.005205305180071149,-0.2808852327706742,1
2012-03-23,2012,3,23,1.7460348818827092,0.3790021759867129,0.8628036569247701,-0.15862749007273066,0.27272696921394374,1.0493587928771293,0.7420580919083932,0.9194412408328122,0.8950591004820792,-0.2941869534708728,-0.2899119794866919,-0.5737596539394774,1
2012-03-24,2012,3,24,1.742291390385025,0.3763248991175712,1.127824872676206,0.20322363578528468,-0.32677029458131046,0.6121358880929096,0.2706671740769836,0.5126426529710496,1.0197301084534411,-0.48432808146731937,-0.10511062573028279,-0.4959458623742603,1
2012-03-25,2012,3,25,1.226921735065535,0.5214928004665795,0.9020349972311541,0.3089050193159252,-0.6245235674015929,0.7785535417138587,0.3120176944811302,0.6205981542497536,1.2627350250849674,-0.15705122603428398,0.08653911965487295,0.9260184537580715,2
2012-03-26,2012,3,26,-0.8395915649403365,0.9575914549289699,0.4853068408175058,0.3089050193159252,0.8016621041622972,1.4398291563391261,1.177415494667291,0.8956755085082151,0.6379038298084998,0.17238497831007935,0.011967806978162692,1.3545836086320333,2
2012-03-27,2012,3,27,-0.8395915649403365,1.1574947944915381,0.1314792894081522,1.0540230482630397,1.389464067709562,1.4359469905560003,1.4741962546299487,1.6194223149312565,-0.6088055644716415,1.0713606136680427,0.6224403900121821,0.027927576551167392,1
2012-03-28,2012,3,28,1.7171599743458865,0.030063757375263796,1.1889549421322323,-0.23469837723667208,-0.5189562983048077,0.04525762706022974,-0.18040532712045204,-0.4043104518150566,0.17208924457847208,-0.2713062207806529,0.040816895215829714,-0.9230441372288657,1
2012-03-29,2012,3,29,1.669210072832949,-0.8689063202409314,1.4143720732513336,-0.6890592994130663,0.9622611890223514,0.6395587746370183,0.8106860483764834,-0.8591909149888506,-1.3689023631888046,-1.5864059839707085,-1.4180334671435968,-2.251922443761879,1
2012-03-30,2012,3,30,-0.8395915649403365,0.0407728648518304,0.655185067369849,0.3797107123554724,1.5638102429454974,1.1750736933599455,1.4626998811170233,-0.027864777884290443,-1.0171696515795021,0.15986935060395313,-0.23653344852152935,-0.9230441372288657,1
2012-03-31,2012,3,31,0.9162012089221356,0.324266737773152,0.5097215941673215,-0.14925058365734345,0.17493629500709437,0.24041391042762167,0.1943241654538715,-1.1749357002889438,-0.6633232442080226,-0.8575757797413259,-0.7225736964507191,-1.752258195286985,1
2012-04-01,2012,4,1,-0.8395915649403365,0.0038859390992128065,0.548766562310729,0.34060746200417336,0.48650233005238513,-0.08788116856352042,0.13615147784576406,-0.6637560966605907,-0.5016572495815672,-0.4746055405409751,-0.6287530488799022,-0.9230441372288657,1
2012-04-02,2012,4,2,-0.8395915649403365,0.31861470882718596,0.2988414917603248,-0.17746859393118822,1.1175135527191893,0.8156785508068755,0.9929343747059034,0.08537859195170346,0.00925408914899369,-0.4166305161552086,-1.168882696680397,-0.21461324772358972,1
2012-04-03,2012,4,3,-0.8395915649403365,0.624419222324688,0.4787838151133559,0.26063856318769457,0.42098873921723196,1.4643630780054382,1.0495775330807198,1.3913777799871045,0.10714289396464982,0.8802475337924998,0.6360216908105857,0.47341369802885197,2
2012-04-04,2012,4,4,0.7806095869205837,0.8760832480239936,0.07482215186354257,0.3719362544116067,1.312417297103819,1.50545458377218,1.463912934512054,1.140732967203516,-0.5592508859043198,0.8526151102108689,-0.11931270766700836,0.1898105260421589,1
2012-04-05,2012,4,5,1.7200237009418684,0.6990854994529694,0.3698492858540638,0.19492274457371944,0.6842726823232861,0.8143848822918364,0.7653243961438213,0.08776041538564064,0.4823191413893719,-0.14353434647917532,-0.0354959956916535,-0.5737596539394774,1
2012-04-06,2012,4,6,-0.6980323664636277,0.7315102970903498,0.21823553127333822,0.1276088835308734,-0.27112198769532964,0.3171940365217957,0.08557231986535657,0.3433359743401872,0.5805846309779664,0.23092346994621168,-0.1576218109108853,-0.7401369169645663,1
2012-04-07,2012,4,7,-0.8395915649403365,0.332298568380577,0.8127627311657974,-0.5375527582537719,-0.8821989270576982,-0.10314188855064696,-0.3890406161628605,-0.20470409823797994,0.6906945119299104,-0.42718060611168435,-0.7098493138471632,-0.9230441372288657,1
2012-04-08,2012,4,8,-0.7669910721774742,0.6666607018155879,0.34002973977795226,-0.34244049391358955,-0.6806068001670804,-0.029148486135190298,-0.280493269745092,-0.24692898355074225,1.1785183874689182,-0.4099641801319843,-0.9324554633041583,0.08360649479088758,1
2012-04-09,2012,4,9,1.5184488744773865,0.36888801892551076,0.9919595658669261,0.3563182205873123,-0.4901110151177939,0.5825845632876361,0.20620047380567352,0.8488983186281919,0.31822683047583084,0.543836257845669,0.11441581726596368,-0.4959458623742603,1
2012-04-10,2012,4,10,-0.6980323664636277,0.2177706134228547,0.8015804013872555,0.03235332369145489,1.6793303856011619,0.9762617456574905,1.4589958220640844,0.6222782346991436,-1.145552152774954,-0.23269941765759583,-0.5045335160828314,-0.7401369169645663,1
2012-04-11,2012,4,11,-0.8395915649403365,0.5527276972732311,0.36835830855025775,-0.9177209897980441,0.6569002868957591,0.5386862959407412,0.5925883119937632,-0.0012026599365732376,-0.5658452830712764,-0.3843008699152379,-1.0969890006010508,-0.3497336244767334,1
2012-04-12,2012,4,12,-0.8395915649403365,0.8225377106411628,0.0008324031621915404,-0.5801497607477268,0.6185562242152556,0.2916480266358288,0.42880081115815244,-0.030749963291431447,-0.7483455616333484,-0.2888065109661895,-1.5909064227062963,-0.5737596539394774,1
2012-04-13,2012,4,13,-0.8395915649403365,0.8350316693638227,0.05553263299555765,-0.06614785006875326,1.260288537369221,0.45193595680896426,0.9019688274442649,0.5861369398057795,-0.5662278682701685,0.4170391056995773,-0.841558625176689,-0.9230441372288657,1
2012-04-14,2012,4,14,-0.6324524290213844,0.9215969547993996,0.24302302894910452,1.1620868499772739,0.4488781978370932,1.2066490540820551,0.902793348845343,1.1993993356497068,1.7822316416632786,1.3688946215187892,1.3143786471941803,0.24052571149666246,1
2012-04-15,2012,4,15,-0.8395915649403365,1.1354816291230414,-0.006995227682786524,1.238211157379592,-0.29767557030968017,0.9472729912933131,0.5067076228550037,0.4484581471499529,0.4838546280618709,1.4419421053907637,1.8021988732475624,0.5163217556536815,2
2012-04-16,2012,4,16,1.6666231437901236,-0.2968614958676876,1.355944400158453,0.16986989299450156,0.6470273086817073,0.03846151599738509,0.29733988029704195,-1.0074876907075812,-0.8535423946807649,-0.816179922904486,-0.8551962516071787,-0.8293378971767738,1
2012-04-17,2012,4,17,1.1264249241893403,-0.2638417478149417,0.7429663561314009,0.6727497794352021,1.6753657999784282,0.16847224301346367,1.1094028498220452,0.1873427492144472,-1.60330786241544,-0.06114084043885461,-0.2770827184255466,-0.6550569252002917,1
