data,no,no2,so2,pm2_5,nox,ur,temp,o3,co,pm10,chuva
2012-01-01,3.445,24.978333333333335,0.9295833333333333,,28.422083333333333,90.53625,25.922083333333333,41.15541666666667,0.5233333333333333,16.0,14.8
2012-01-02,15.524791666666667,28.406666666666666,0.9162499999999999,,43.96,92.005,23.310833333333335,25.30458333333333,0.32166666666666666,8.9375,25.999999999999996
2012-01-03,25.258125000000003,26.879375,1.5170833333333331,,52.067499999999995,69.74166666666666,25.89125,25.626666666666665,0.2683333333333333,23.666666666666668,0.0
2012-01-04,30.757499999999997,36.49041666666667,5.392916666666667,,67.14125,68.97708333333334,26.705416666666665,41.94416666666667,0.33416666666666667,37.333333333333336,0.0
2012-01-05,31.557083333333335,37.651666666666664,1.2154166666666668,,69.20875,69.95083333333334,27.622083333333332,53.02125,0.34833333333333333,33.916666666666664,0.0
2012-01-06,19.343125,40.75875,2.290833333333333,,60.12708333333333,75.19125,27.365,37.34375,0.3879166666666667,21.208333333333332,23.199999999999996
2012-01-07,8.1,23.198333333333334,1.9079166666666667,,31.300416666666667,67.9225,28.204166666666666,60.100833333333334,0.34708333333333335,15.541666666666666,0.0
2012-01-08,13.756666666666666,41.71375,1.6279166666666667,,55.475833333333334,86.41916666666667,25.61375,56.69583333333333,0.5895833333333333,19.727272727272727,24.0
2012-01-09,28.208333333333332,41.57458333333333,2.1870833333333333,,69.80958333333334,79.82333333333334,25.976666666666663,23.687083333333334,0.3745833333333333,17.833333333333332,0.2
2012-01-10,36.978125,41.94,1.573157894736842,,78.92166666666667,81.34375,25.818749999999998,21.008125,0.44687499999999997,21.458333333333332,13.6
2012-01-11,25.030416666666667,49.97354166666667,2.750208333333333,,75.00145833333333,78.45541666666666,27.109166666666667,27.29041666666667,0.5337500000000001,34.1875,0.0
2012-01-12,38.42729166666667,44.24937500000001,3.06875,,82.71895833333333,67.25083333333333,29.222083333333334,30.471249999999998,0.41500000000000004,33.875,0.0
2012-01-13,36.135625,41.116875,3.615,,77.24770833333334,71.37375,28.657083333333333,23.8828125,0.5027083333333333,31.354166666666668,9.2
2012-01-14,17.933958333333333,32.225,1.4312500000000001,,51.36770833333333,58.775,31.379166666666666,,0.425,23.5625,4.0
2012-01-15,9.473571428571429,22.14071428571429,1.3780000000000001,,31.611428571428572,48.156333333333336,32.69566666666667,45.71454545454546,0.6513333333333333,14.15625,0.0
2012-01-16,14.017000000000001,46.489,5.209,,60.533,77.65090909090908,27.94636363636364,42.49363636363636,0.714,21.833333333333332,0.6
2012-01-17,18.999583333333334,46.48833333333334,3.2441666666666666,,65.50979166666666,74.515,28.8575,84.21958333333333,0.43916666666666665,41.833333333333336,0.0
2012-01-18,15.602708333333332,32.66645833333333,2.917291666666667,,48.25062500000001,71.39458333333333,28.92125,77.9175,0.3104166666666667,32.416666666666664,0.0
2012-01-19,26.575,40.71875,4.6433333333333335,,67.27020833333334,75.09,28.290833333333335,62.965,0.3908333333333333,40.791666666666664,4.6000000000000005
2012-01-20,10.364583333333334,36.72375,2.7579166666666666,,47.09708333333333,69.20416666666667,28.83375,47.6475,0.38916666666666666,30.958333333333332,0.0
2012-01-21,23.753125,45.839375,5.13875,,69.623125,64.55416666666666,30.24083333333333,59.552083333333336,0.44375000000000003,54.0,0.0
2012-01-22,9.75125,34.08833333333333,8.725833333333332,,43.834583333333335,62.9975,30.432083333333335,53.12708333333333,0.4141666666666666,36.75,0.0
2012-01-23,28.732499999999998,39.18416666666666,2.7237500000000003,,67.97083333333333,56.98583333333334,31.8025,34.0875,0.37083333333333335,32.416666666666664,0.0
2012-01-24,38.58416666666667,38.896458333333335,2.936666666666667,,77.45,52.276250000000005,32.27041666666667,25.113333333333333,0.41875,34.666666666666664,0.0
2012-01-25,38.84791666666667,42.84791666666666,3.170833333333333,,81.59333333333333,50.05520833333333,32.842708333333334,23.394375,0.46249999999999997,36.041666666666664,0.0
2012-01-26,4.8133333333333335,23.771666666666665,2.267916666666667,,28.59625,71.43124999999999,28.305000000000003,64.07166666666667,0.32916666666666666,26.875,0.6000000000000001
2012-01-27,9.39875,26.685000000000002,0.8666666666666667,,36.07083333333333,90.27041666666668,23.227083333333336,35.595416666666665,0.32625,5.458333333333333,9.2
2012-01-28,25.541666666666668,34.04291666666666,4.89125,,59.5025,90.00458333333334,22.389166666666668,35.55166666666667,0.34208333333333335,9.473684210526315,7.6000000000000005
2012-01-29,8.125,23.727083333333336,0.9750000000000001,,31.853333333333335,85.1525,23.349999999999998,21.753333333333334,0.37833333333333335,10.166666666666666,4.4
2012-01-30,26.22,29.629583333333333,1.0095833333333333,,55.85874999999999,78.28875000000001,25.0725,25.121666666666666,0.3741666666666667,22.75,0.0
2012-01-31,27.045833333333334,39.70166666666667,4.809583333333333,,66.74583333333334,80.8275,25.862916666666667,29.43416666666667,0.4093333333333333,28.583333333333332,8.8
2012-02-01,41.14145833333333,41.439375,5.038541666666666,,82.56625000000001,65.88958333333333,29.289583333333336,31.803749999999997,0.44214285714285717,29.75,0.2
2012-02-02,32.356249999999996,38.43416666666666,4.785833333333334,,70.83708333333333,61.95583333333334,30.451666666666668,34.685,0.3958333333333333,28.3125,0.0
2012-02-03,34.9975,37.099583333333335,7.489999999999999,,61.732708333333335,57.19375,30.914999999999996,34.97541666666667,0.39375,27.0,0.0
2012-02-04,34.70461538461539,27.306923076923077,2.752291666666667,,61.99769230769231,54.376666666666665,30.90875,31.194999999999997,0.4429166666666666,24.7,0.0
2012-02-05,8.124285714285715,30.00357142857143,3.310416666666667,,38.11214285714285,53.41625,31.604166666666668,40.93958333333334,0.3854166666666667,21.3125,0.0
2012-02-06,31.052083333333332,46.828333333333326,4.640833333333333,,77.80624999999999,53.70041666666666,32.165,40.995416666666664,0.5183333333333333,38.291666666666664,0.0
2012-02-07,26.992291666666663,47.962916666666665,3.3995833333333336,,74.999375,55.10666666666666,31.860833333333332,87.24270833333333,0.551875,47.583333333333336,0.0
