data,no,no2,so2,pm2_5,nox,ur,temp,o3,co,pm10,chuva
2012-01-01,13.102916666666667,21.211666666666666,2.7225,14.625,34.18333333333333,89.12291666666665,25.41208333333333,17.291666666666668,0.25875,,15.0
2012-01-02,58.56041666666667,28.232083333333332,2.8641666666666663,12.166666666666666,86.79791666666667,96.105,22.067083333333333,5.73125,0.44208333333333333,,48.0
2012-01-03,38.8975,25.700833333333335,4.413333333333333,13.833333333333334,64.35708333333334,68.30333333333333,24.920833333333334,13.927083333333334,0.13833333333333334,,0.0
2012-01-04,43.55458333333333,24.30875,3.8083333333333336,15.208333333333334,67.88291666666667,68.30708333333332,25.503333333333334,11.697916666666666,0.21833333333333335,,0.0
2012-01-05,25.16875,25.18875,2.467916666666667,13.208333333333334,50.22375,73.91250000000001,25.87375,25.18875,0.11666666666666665,,0.0
2012-01-06,37.153958333333335,30.4175,4.3533333333333335,12.875,67.53458333333333,75.21583333333334,26.73375,17.952916666666667,0.2970833333333333,,17.0
2012-01-07,24.756249999999998,22.485,4.5625,9.708333333333334,46.77166666666667,66.984375,27.578333333333333,25.750833333333333,0.15791666666666668,,0.0
2012-01-08,22.52354166666667,24.3875,5.784166666666667,15.5,46.51645833333333,77.70125,25.987083333333334,21.445416666666663,0.1625,,4.0
2012-01-09,39.32875,23.44125,4.23625,9.958333333333334,62.665,79.25041666666667,25.080416666666668,6.589583333333334,0.1675,,0.0
2012-01-10,44.065,21.948333333333334,5.89125,13.5,66.01541666666667,75.96583333333334,26.126666666666665,5.510000000000001,0.27,,1.0
2012-01-11,37.845,20.0575,5.216666666666667,13.0,57.92083333333333,75.815,26.365,9.74375,0.19125,,0.0
2012-01-12,53.156666666666666,22.453333333333333,9.274166666666668,13.875,75.60416666666667,65.4775,27.98,9.753333333333334,0.25166666666666665,,0.0
2012-01-13,45.09708333333333,28.950833333333332,12.943333333333333,17.25,74.05708333333334,60.13291666666667,29.752499999999998,23.380416666666665,0.35000000000000003,,0.0
2012-01-14,28.332083333333333,20.992916666666666,6.234166666666667,12.958333333333334,49.32916666666667,47.44708333333333,32.47833333333333,21.342916666666667,0.27166666666666667,,8.0
2012-01-15,14.477083333333333,19.82,2.5124999999999997,12.541666666666666,34.29875,61.92291666666667,30.105,21.03291666666667,0.21083333333333332,,19.0
2012-01-16,30.852708333333336,29.321041666666662,5.035,19.583333333333332,60.183125,74.86291666666666,27.485833333333332,23.575833333333335,0.2404166666666667,,0.0
2012-01-17,45.66791666666666,34.0675,8.84625,25.5,79.72958333333334,70.71458333333334,28.027916666666666,21.586249999999996,0.29875,,0.0
2012-01-18,38.02291666666667,33.85375,7.427916666666667,28.791666666666668,71.88000000000001,68.90333333333334,28.22666666666667,22.053749999999997,0.23416666666666666,,0.0
2012-01-19,23.715,26.645833333333332,6.75375,24.833333333333332,50.3675,70.18124999999999,27.754583333333333,30.72375,0.19458333333333333,,15.0
2012-01-20,20.59375,27.0425,7.976666666666667,23.208333333333332,47.625416666666666,68.00125,28.4375,38.27520833333333,0.16458333333333333,,0.0
2012-01-21,26.46291666666667,21.985416666666666,11.937916666666666,18.041666666666668,48.442499999999995,63.10666666666666,28.87,35.875416666666666,0.10416666666666667,,0.0
2012-01-22,17.907916666666665,16.369583333333335,7.265416666666667,13.208333333333334,34.276666666666664,61.655833333333334,29.121666666666666,38.76176470588236,0.08208333333333333,,0.0
2012-01-23,32.94833333333333,27.2,9.719583333333334,14.25,60.15166666666667,58.36833333333333,30.03,24.4575,0.17541666666666667,,0.0
2012-01-24,36.73791666666667,25.247083333333336,8.32375,15.375,61.967083333333335,53.59708333333333,30.81375,23.86294117647059,0.1975,,
2012-01-25,37.61833333333333,23.406666666666666,10.751249999999999,15.375,61.02291666666667,47.8775,32.14,23.796315789473685,0.15,,0.0
2012-01-26,38.30375,18.62625,9.887083333333333,19.5,56.935,65.11375,28.613333333333333,30.03625,0.12041666666666667,,0.0
2012-01-27,60.64083333333334,27.910416666666666,3.577083333333333,13.25,88.52458333333334,87.38416666666666,22.9525,12.049583333333333,0.6191666666666666,,19.0
2012-01-28,28.09583333333333,24.8475,1.5408333333333333,9.583333333333334,52.92333333333334,87.12166666666667,21.930000000000003,13.614166666666668,0.11499999999999999,,15.0
2012-01-29,43.88958333333333,26.632499999999997,6.185833333333334,14.958333333333334,70.5225,88.97291666666666,22.11,5.769583333333333,0.21,,20.0
2012-01-30,43.744166666666665,30.623958333333334,7.689583333333334,19.291666666666668,74.36208333333333,77.59416666666667,24.264166666666668,9.991666666666665,0.2816666666666667,,0.0
2012-01-31,50.535,28.031666666666666,10.098333333333334,15.0,78.5675,79.91041666666666,24.707083333333333,7.982499999999999,0.28208333333333335,,3.0
2012-02-01,55.1025,23.57375,20.591666666666665,14.291666666666666,78.66375000000001,65.80916666666667,28.03833333333333,14.832083333333335,0.21624999999999997,,0.0
2012-02-02,35.17166666666667,25.51,16.44125,14.541666666666666,60.689166666666665,60.62166666666667,29.30125,19.241666666666667,0.205,,0.0
2012-02-03,36.05041666666667,19.809166666666666,12.353333333333333,10.916666666666666,55.86375,57.572916666666664,29.317916666666665,15.641666666666667,0.20291666666666666,,0.0
2012-02-04,27.637083333333333,19.263333333333332,16.799166666666668,10.041666666666666,46.428333333333335,56.4075,29.25708333333333,21.625416666666666,0.11125,,0.0
2012-02-05,24.405416666666667,19.918333333333333,18.950416666666666,12.145833333333334,43.903333333333336,57.54541666666666,29.97083333333333,31.3925,0.14916666666666667,,0.0
2012-02-06,21.05923076923077,37.59,24.521538461538462,16.76923076923077,58.49769230769231,45.50846153846154,33.27538461538462,39.73384615384615,0.12076923076923077,,0.0
2012-02-07,37.50666666666667,44.775416666666665,29.48375,29.541666666666668,81.83083333333333,55.028333333333336,31.49625,44.895,0.36791666666666667,,0.0
2012-02-08,32.03041666666667,55.88083333333333,20.037916666666668,42.666666666666664,87.62958333333334,54.838750000000005,30.705833333333334,51.30083333333334,0.37125,,0.0
2012-02-09,43.439166666666665,54.5725,22.336250000000003,38.25,97.96208333333334,56.87291666666667,30.679166666666664,34.01083333333333,0.4066666666666667,,0.0
2012-02-10,59.26083333333333,49.162083333333335,18.096041666666668,36.166666666666664,108.30916666666667,66.50812499999999,29.571250000000003,29.256041666666665,0.3935416666666667,,0.0
2012-02-11,26.351249999999997,42.150416666666665,16.901666666666667,34.333333333333336,68.49833333333333,70.26291666666667,28.723333333333333,34.68083333333333,0.29250000000000004,,1.0
2012-02-12,17.41,30.607999999999997,3.4450000000000003,26.9,48.023,88.75800000000001,25.397,17.081,0.269,,3.0
2012-02-13,,,,,,,,,,,0.0
2012-02-14,33.03846153846154,22.585384615384616,11.850000000000001,7.222222222222222,55.61846153846154,58.098571428571425,30.00357142857143,11.284,0.12076923076923077,,3.0
2012-02-15,39.61083333333333,19.35875,12.105416666666665,9.666666666666666,58.96083333333333,62.69,28.220416666666665,13.081666666666665,0.16375,,0.0
2012-02-16,33.86625,16.2425,10.765833333333333,11.583333333333334,50.109166666666674,68.02374999999999,27.159583333333334,13.414583333333333,0.235,,0.0
2012-02-17,26.286666666666665,17.769583333333333,12.2675,11.041666666666666,44.04833333333334,65.88416666666667,27.782916666666665,16.177916666666665,0.08041666666666666,,0.0
