data,no,no2,so2,pm2_5,nox,ur,temp,o3,co,pm10,chuva,aqi,qualidade_do_ar
2012-01-01,,,,,,,,,,,28.6,,
2012-01-02,,,,,,91.75,20.155,3.87,0.165,23.0,47.6,20,N1 - Boa
2012-01-03,,,,,,68.54625,23.614166666666666,9.502916666666666,0.3225,28.583333333333332,0.2,26,N1 - Boa
2012-01-04,,,,,,69.98208333333334,24.027083333333334,11.695,0.31416666666666665,36.791666666666664,0.0,33,N1 - Boa
2012-01-05,,,,,,72.43166666666666,24.650000000000002,22.94458333333333,0.33958333333333335,33.875,0.0,30,N1 - Boa
2012-01-06,,,,,,73.74583333333334,25.21666666666667,15.299166666666666,0.4366666666666667,27.083333333333332,28.0,24,N1 - Boa
2012-01-07,,,,,,66.40916666666666,26.485416666666666,22.27625,0.41041666666666665,34.958333333333336,0.0,31,N1 - Boa
2012-01-08,,,,,,77.23916666666666,24.370416666666667,21.067916666666665,0.28041666666666665,26.166666666666668,2.2,23,N1 - Boa
2012-01-09,,,,,,76.20208333333333,23.80125,9.173333333333334,0.365,19.958333333333332,0.4,18,N1 - Boa
2012-01-10,,,,,,75.07708333333333,24.471666666666668,5.540833333333333,0.4895833333333333,37.291666666666664,1.2000000000000002,33,N1 - Boa
2012-01-11,,,,,,74.0,24.794583333333335,9.71875,0.4320833333333334,37.541666666666664,0.0,34,N1 - Boa
2012-01-12,,,,,,65.21666666666667,26.471666666666668,7.437916666666666,0.41791666666666666,37.291666666666664,0.0,33,N1 - Boa
2012-01-13,,,,,,59.07,28.671666666666667,13.061666666666667,0.4870833333333333,39.25,0.0,35,N1 - Boa
2012-01-14,,,,,,48.949999999999996,30.495833333333334,12.47875,0.3641666666666667,40.708333333333336,1.0,36,N1 - Boa
2012-01-15,,,,,,56.812916666666666,28.925416666666667,20.0825,0.33749999999999997,29.458333333333332,1.4,26,N1 - Boa
2012-01-16,,,,,,74.62708333333333,25.682916666666667,16.638749999999998,0.39291666666666664,34.541666666666664,3.2,31,N1 - Boa
2012-01-17,,,,,,72.61416666666666,25.645833333333332,14.4775,0.529375,40.5,0.0,36,N1 - Boa
2012-01-18,,,,,,69.59833333333333,26.143333333333334,21.84625,0.37958333333333333,48.9375,0.0,43,N2 - Moderada
2012-01-19,,,,,,69.30916666666667,26.30125,23.08125,0.43166666666666664,53.791666666666664,24.8,47,N2 - Moderada
2012-01-20,,,,,,65.28166666666667,27.22,23.39708333333333,0.25958333333333333,44.416666666666664,0.0,39,N1 - Boa
2012-01-21,,,,,,60.88375,27.603333333333335,25.464583333333334,0.30416666666666664,40.625,0.0,36,N1 - Boa
2012-01-22,,,,,,60.29291666666666,27.80541666666667,19.633333333333333,0.18333333333333335,31.083333333333332,0.0,28,N1 - Boa
2012-01-23,,,,,,56.64833333333333,28.53833333333333,15.047083333333333,0.46875,40.25,0.0,36,N1 - Boa
2012-01-24,,,,,,53.54583333333333,29.26,14.714166666666666,0.3429166666666667,42.0,0.0,37,N1 - Boa
2012-01-25,,,,,,48.262499999999996,30.615416666666665,13.044210526315789,0.7129166666666666,146.33333333333334,0.0,117,N3 - Ruim
2012-01-26,,,,,,62.51583333333334,27.853333333333335,9.703571428571427,1.1129166666666668,520.375,5.2,354,N5 - Pessima
2012-01-27,,,,,,85.40416666666665,21.57625,7.452083333333333,0.3254166666666667,130.125,25.2,104,N3 - Ruim
2012-01-28,,,,,,85.47666666666667,20.315416666666668,11.284166666666666,0.18541666666666667,35.041666666666664,20.599999999999998,31,N1 - Boa
2012-01-29,,,,,,86.71583333333332,20.590416666666666,6.201666666666667,0.22999999999999998,24.25,17.4,21,N1 - Boa
2012-01-30,,,,,,75.495,23.128333333333334,4.8275,0.41583333333333333,37.645833333333336,0.2,34,N1 - Boa
2012-01-31,,,,,,83.32166666666667,22.66625,4.42,0.4454166666666666,38.708333333333336,9.6,35,N1 - Boa
2012-02-01,,,,,,64.40958333333333,26.797083333333333,11.316250000000002,0.4091666666666667,48.333333333333336,0.0,42,N2 - Moderada
2012-02-02,,,,,,59.85375,27.784583333333334,12.380416666666667,0.33625,47.625,0.0,42,N2 - Moderada
2012-02-03,,,,,,57.51166666666666,27.903333333333332,12.03375,0.2920833333333333,36.25,0.0,32,N1 - Boa
2012-02-04,,,,,,56.70583333333334,27.9025,14.907083333333333,0.2175,31.291666666666668,0.0,28,N1 - Boa
2012-02-05,,,,,,55.656666666666666,29.19458333333333,30.1725,0.18791666666666665,27.25,0.0,29,N1 - Boa
2012-02-06,,,,,,54.36916666666667,29.947916666666668,27.66875,0.54,55.416666666666664,0.0,48,N2 - Moderada
2012-02-07,,,,,,58.322916666666664,28.9325,44.54416666666666,0.4945833333333334,75.20833333333333,0.0,62,N2 - Moderada
2012-02-08,,,,,,64.34708333333333,26.847916666666666,39.530625,0.453125,91.10526315789474,0.0,74,N2 - Moderada
2012-02-09,,,,,,63.03875,27.31958333333333,27.884583333333335,0.5233333333333333,94.16666666666667,0.0,76,N2 - Moderada
2012-02-10,,,,,,72.89874999999999,26.365624999999998,19.779374999999998,0.42812500000000003,60.0625,21.2,51,N2 - Moderada
2012-02-11,,,,,,73.11458333333333,26.161666666666665,29.515833333333333,0.35000000000000003,49.25,0.4,43,N2 - Moderada
2012-02-12,,,,,,76.58916666666667,25.7675,38.290416666666665,0.315,32.0,10.0,28,N1 - Boa
2012-02-13,,,,,,69.76833333333333,26.72583333333333,17.881249999999998,0.504375,38.291666666666664,0.2,34,N1 - Boa
2012-02-14,,,,,,63.83041666666667,27.02625,10.622916666666667,0.36000000000000004,31.666666666666668,5.6000000000000005,28,N1 - Boa
2012-02-15,,,,,,62.21541666666667,26.87291666666667,10.36875,0.395,34.333333333333336,0.0,30,N1 - Boa
2012-02-16,,,,,,66.8225,25.955,8.72181818181818,0.2783333333333333,32.416666666666664,0.0,28,N1 - Boa
2012-02-17,,,,,,65.24833333333333,26.34166666666667,,,36.0,0.0,32,N1 - Boa
2012-02-18,,,,,,62.059583333333336,26.854583333333334,16.016666666666666,0.1676923076923077,41.708333333333336,0.0,37,N1 - Boa
2012-02-19,,,,,,55.63708333333333,28.419166666666666,16.462083333333332,0.19375,26.375,0.0,23,N1 - Boa
2012-02-20,,,,,,56.7475,27.928749999999997,23.117500000000003,0.17250000000000001,31.833333333333332,0.0,28,N1 - Boa
2012-02-21,,,,,,52.04708333333334,28.280833333333334,17.6275,0.11583333333333333,28.125,0.0,25,N1 - Boa
2012-02-22,,,,,,51.39083333333334,29.590416666666666,24.114583333333332,0.25333333333333335,34.625,3.6,31,N1 - Boa
2012-02-23,,,,,,59.060833333333335,27.67125,25.753333333333334,0.43250000000000005,49.25,0.2,43,N2 - Moderada
2012-02-24,,,,,,66.67083333333333,26.271666666666665,27.78333333333333,0.36333333333333334,48.916666666666664,0.0,43,N2 - Moderada
2012-02-25,,,,,,65.38958333333333,27.164583333333336,29.928749999999997,0.30125,48.416666666666664,0.0,42,N2 - Moderada
2012-02-26,,,,,,48.26958333333334,30.580833333333334,26.127916666666668,0.3625,49.75,0.0,44,N2 - Moderada
2012-02-27,,,,,,59.00958333333333,28.478333333333335,24.379583333333333,0.41250000000000003,47.145833333333336,0.0,42,N2 - Moderada
2012-02-28,,,,,,65.52541666666667,27.5525,26.692916666666665,0.4925,59.125,0.0,50,N2 - Moderada
2012-02-29,,,,,,53.586666666666666,28.45,16.97375,0.34041666666666665,53.0,0.0,46,N2 - Moderada
2012-03-01,,,,,,53.16104166666667,28.641041666666666,28.867291666666663,0.46291666666666664,57.729166666666664,0.0,50,N2 - Moderada
2012-03-02,,,,,,53.31,29.67375,41.815000000000005,0.6687500000000001,83.25,0.0,68,N2 - Moderada
2012-03-03,,,,,,62.99666666666667,28.175833333333333,33.65875,0.18041666666666667,40.041666666666664,0.0,36,N1 - Boa
2012-03-04,,,,,,77.31916666666667,25.680833333333336,19.635833333333334,0.26916666666666667,29.958333333333332,,27,N1 - Boa
2012-03-05,,,,,,72.2175,25.879166666666666,20.53,0.34791666666666665,41.125,,36,N1 - Boa
2012-03-06,,,,,,68.92458333333333,25.834999999999997,16.022916666666667,0.2725,30.958333333333332,0.0,28,N1 - Boa
2012-03-07,,,,,,70.82583333333334,25.39,16.1725,0.2816666666666667,32.458333333333336,0.0,28,N1 - Boa
2012-03-08,,,,,,67.46083333333333,25.67833333333333,18.29125,0.22,34.541666666666664,0.0,31,N1 - Boa
2012-03-09,,,,,,64.16,25.924583333333334,22.311666666666667,0.30500000000000005,35.583333333333336,0.0,32,N1 - Boa
2012-03-10,,,,,,59.727916666666665,26.371666666666666,23.707916666666666,0.25,28.916666666666668,0.0,26,N1 - Boa
2012-03-11,,,,,,58.481249999999996,26.120416666666667,24.9725,0.2725,26.916666666666668,0.4,24,N1 - Boa
2012-03-12,,,,,,70.00708333333334,26.010833333333334,23.962500000000002,0.4354166666666666,46.208333333333336,1.5999999999999999,41,N2 - Moderada
2012-03-13,,,,,,65.55666666666666,26.81958333333333,14.752083333333333,0.47125,40.145833333333336,0.0,36,N1 - Boa
2012-03-14,,,,,,62.56041666666667,28.11125,23.883125,0.47125,41.229166666666664,3.6,36,N1 - Boa
2012-03-15,,,,,,64.42625,28.560833333333335,21.3,0.61875,48.25,1.2,42,N2 - Moderada
2012-03-16,,,,,,81.33958333333332,23.80458333333333,14.770833333333334,0.5045833333333333,37.291666666666664,12.4,33,N1 - Boa
2012-03-17,,,,,,71.99041666666666,24.49,12.615833333333333,0.23583333333333334,31.541666666666668,1.0,28,N1 - Boa
2012-03-18,,,,,,66.20041666666667,24.538749999999997,18.8325,0.11583333333333334,22.0,0.0,20,N1 - Boa
2012-03-19,,,,,,66.18833333333333,24.29875,15.644166666666665,0.315,31.5,0.0,28,N1 - Boa
2012-03-20,,,,,,65.59791666666668,25.290833333333335,11.834583333333335,0.24041666666666664,35.458333333333336,0.0,31,N1 - Boa
2012-03-21,,,,,,66.06916666666667,26.59958333333333,10.799999999999999,0.4716666666666667,43.041666666666664,0.0,38,N1 - Boa
2012-03-22,,,,,,60.15,28.727083333333336,29.690416666666664,0.49291666666666667,53.916666666666664,4.2,47,N2 - Moderada
2012-03-23,,,,,,78.83854166666667,24.730208333333334,26.121875,0.26625,42.333333333333336,17.2,37,N1 - Boa
2012-03-24,,,,,,81.54166666666667,24.795416666666668,34.005,0.3075,33.958333333333336,43.0,30,N1 - Boa
2012-03-25,,,,,,76.37958333333334,25.85375,43.21125,0.3070833333333333,32.041666666666664,0.0,34,N1 - Boa
2012-03-26,,,,,,74.155,26.4875,20.466666666666665,0.5675,42.083333333333336,0.0,37,N1 - Boa
2012-03-27,,,,,,65.69083333333333,28.099166666666665,17.50979166666667,0.57125,57.583333333333336,0.0,50,N2 - Moderada
2012-03-28,,,,,,79.04375,24.032916666666665,17.9225,0.4091666666666667,32.708333333333336,8.8,29,N1 - Boa
2012-03-29,,,,,,79.10458333333334,21.724166666666665,16.14,0.33416666666666667,28.041666666666668,4.2,25,N1 - Boa
2012-03-30,,,,,,72.72458333333333,24.64375,15.421666666666667,0.48500000000000004,40.166666666666664,0.0,36,N1 - Boa
2012-03-31,,,,,,70.27499999999999,25.542916666666667,11.1475,0.29333333333333333,31.0,0.0,28,N1 - Boa
2012-04-01,,,,,,72.14916666666666,24.50125,23.269166666666667,0.36166666666666664,29.708333333333332,0.0,27,N1 - Boa
2012-04-02,,,,,,73.04166666666667,24.825416666666666,19.634583333333335,0.39999999999999997,29.625,0.0,27,N1 - Boa
2012-04-03,,,,,,73.1075,25.734583333333333,21.703333333333333,0.45291666666666663,45.666666666666664,0.0,41,N2 - Moderada
2012-04-04,,,,,,68.97166666666666,26.649583333333336,14.741666666666667,0.47208333333333335,41.291666666666664,1.8,36,N1 - Boa
2012-04-05,,,,,,72.21833333333333,25.58,29.05541666666667,0.4779166666666667,36.916666666666664,4.2,33,N1 - Boa
2012-04-06,,,,,,70.21708333333333,26.291666666666668,26.51875,0.32916666666666666,38.333333333333336,0.0,34,N1 - Boa
2012-04-07,,,,,,74.75833333333334,25.314999999999998,24.647499999999997,0.31708333333333333,31.666666666666668,0.0,28,N1 - Boa
2012-04-08,,,,,,74.00750000000001,25.79625,33.34458333333333,0.29083333333333333,30.666666666666668,0.0,28,N1 - Boa
2012-04-09,,,,,,77.62708333333333,25.035416666666666,15.825833333333334,0.5195833333333334,45.666666666666664,12.0,41,N2 - Moderada
