data,no,no2,so2,pm2_5,nox,ur,temp,o3,co,pm10,chuva
2014-01-14,,,9.271538461538462,20.285714285714285,,48.144615384615385,33.90576923076923,54.88363636363636,0.24416666666666667,,0.0
2014-01-15,,,13.656875,17.28125,,60.7725,31.31375,59.355625,0.22375,,0.0
2014-01-16,,,13.302666666666665,18.65625,,62.384,29.534,70.77733333333335,0.21333333333333335,,82.0
2014-01-17,,,7.9017647058823535,14.0,,70.46294117647058,26.733529411764703,49.55823529411765,0.32176470588235295,,0.0
2014-01-18,,,4.9937499999999995,9.104166666666666,,70.07000000000001,26.629166666666666,40.17458333333333,0.23958333333333334,,0.0
2014-01-19,,,6.4375,10.6875,,67.93833333333333,27.11,28.554166666666664,0.25958333333333333,,0.0
2014-01-20,,,11.431875,16.291666666666668,,59.69875,29.300625,36.481874999999995,0.24666666666666667,,0.0
2014-01-21,,,9.861458333333333,16.854166666666668,,58.69083333333333,30.82625,40.336666666666666,1.1570833333333332,,0.0
2014-01-22,,,8.52125,15.645833333333334,,55.40291666666667,32.085,46.187083333333334,0.30541666666666667,,0.0
2014-01-23,,,11.4625,24.416666666666668,,54.803333333333335,32.111666666666665,60.78791666666667,0.22208333333333333,,0.0
2014-01-24,,,11.244583333333333,19.541666666666668,,54.71458333333334,31.83375,60.32375,0.176875,,0.0
2014-01-25,,,13.53,20.666666666666668,,53.85458333333333,31.132916666666663,72.79541666666667,0.27,,0.0
2014-01-26,,,6.657916666666666,20.375,,61.413333333333334,30.612916666666667,63.74875,0.19125,,0.0
2014-01-27,,,7.171250000000001,17.729166666666668,,58.64125000000001,30.95125,52.585,0.20395833333333332,,0.0
2014-01-28,,,6.2575,18.791666666666668,,50.596666666666664,31.61583333333333,43.89458333333334,0.5383333333333333,,0.0
2014-01-29,,,10.707916666666668,17.5,,49.693333333333335,31.076666666666668,54.66291666666667,0.8375,,0.0
2014-01-30,,,9.737499999999999,16.875,,51.45416666666667,31.32625,35.94041666666667,1.0158333333333334,,0.0
2014-01-31,,,14.206249999999999,16.625,,48.218333333333334,31.883333333333336,40.50958333333333,0.9666666666666667,,0.0
2014-02-01,,,10.26875,20.208333333333332,,47.445,32.38,39.00666666666667,0.6245833333333333,,0.0
2014-02-02,,,9.915000000000001,18.25,,53.7225,32.01416666666667,42.40083333333333,0.39749999999999996,,0.0
2014-02-03,,,10.08375,16.083333333333332,,54.355,32.09708333333334,33.24875,0.8277083333333333,,0.0
2014-02-04,,,8.92125,16.833333333333332,,50.77916666666667,32.42958333333333,34.9875,0.8962500000000001,,0.0
2014-02-05,,,8.564166666666667,15.916666666666666,,48.89875,32.135416666666664,29.560000000000002,0.10208333333333335,,0.0
2014-02-06,,,8.864583333333334,15.083333333333334,,46.39541666666667,31.902916666666666,30.895416666666666,0.060416666666666674,,0.0
2014-02-07,,,8.632083333333332,22.645833333333332,,48.86875,32.187083333333334,32.816250000000004,0.2383333333333333,,0.0
2014-02-08,,,11.842916666666667,33.041666666666664,,42.19916666666666,33.374583333333334,45.51416666666666,0.23166666666666666,,0.0
2014-02-09,,,9.58375,17.708333333333332,,43.662083333333335,32.827083333333334,42.04208333333333,0.19000000000000003,,0.0
2014-02-10,,,9.698333333333332,28.75,,45.09916666666667,32.51833333333333,47.8825,0.1875,,0.0
2014-02-11,,,5.287916666666667,25.458333333333332,,46.59625,31.438333333333333,41.961666666666666,0.2454166666666667,,0.0
2014-02-12,,,7.572916666666667,24.75,,44.05875,31.62625,41.88041666666667,0.17125,,0.0
2014-02-13,,,8.959999999999999,27.708333333333332,,43.076249999999995,32.66416666666667,14.123333333333333,0.38458333333333333,,0.0
2014-02-14,,,4.8062499999999995,26.5625,,58.45583333333334,30.03625,44.61166666666667,0.2316666666666667,,0.0
2014-02-15,,,3.9058333333333337,16.875,,64.90208333333334,27.611666666666665,59.409166666666664,0.17104166666666668,,0.0
2014-02-16,,,0.6779166666666666,22.916666666666668,,80.09666666666666,25.77625,43.385,0.15125,,32.0
2014-02-17,,,0.8312499999999999,15.916666666666666,,76.37291666666667,25.545416666666668,21.2,0.22864583333333333,,0.0
2014-02-18,,,1.05125,7.020833333333333,,72.22541666666667,25.8875,12.560416666666667,0.09447916666666667,,0.0
2014-02-19,,,2.3495833333333334,8.833333333333334,,73.31791666666666,25.248333333333335,14.207916666666668,0.11416666666666668,,8.0
2014-02-20,,,4.582083333333333,13.625,,61.51625000000001,27.31041666666667,20.212916666666665,0.14916666666666667,,0.0
2014-02-21,,,5.14125,21.541666666666668,,55.098749999999995,29.770833333333332,41.7275,0.23750000000000002,,0.0
2014-02-22,,,3.7429166666666664,14.5,,51.086666666666666,30.66625,34.583333333333336,0.211875,,0.0
2014-02-23,,,6.175833333333333,12.166666666666666,,52.13708333333333,31.37125,33.52708333333333,0.12562500000000001,,0.0
2014-02-24,,,4.087083333333333,12.666666666666666,,59.18333333333334,29.620833333333334,35.66583333333333,0.13708333333333333,,0.0
2014-02-25,,,6.173749999999999,24.791666666666668,,59.7125,30.03,46.75208333333333,0.2529166666666667,,0.0
2014-02-26,,,6.915416666666666,21.333333333333332,,53.44,30.92833333333333,51.300000000000004,0.15166666666666667,,0.0
2014-02-27,,,6.094166666666666,32.083333333333336,,45.7175,33.02,37.865,0.22,,0.0
2014-02-28,,,1.31,17.4,,61.00380952380952,29.354285714285712,60.56952380952381,0.13,,0.0
2014-03-01,,,,,,,,,,,
2014-03-02,,,,,,,,,,,
2014-03-03,,,,,,,,,,,
2014-03-04,,,,,,,,,,,
2014-03-05,,,,,,,,,,,
2014-03-06,,,,,,,,,,,0.0
2014-03-07,,,,,,,,0.0,,,41.0
2014-03-08,,,,,,,,,,,38.0
2014-03-09,,,,,,,,,,,0.0
2014-03-10,,,0.0,,,,,,,,0.0
2014-03-11,,,,,,,,,,,0.0
2014-03-12,,,,,,,,,,,0.0
2014-03-13,,,,,,,,,,,0.0
2014-03-14,,,,,,,,,,,
2014-03-15,,,,,,,,,,,
2014-03-16,,,,,,,,,,,
2014-03-17,,,,,,,,,,,
2014-03-18,,,,,,,,,,,
2014-03-19,,,,,,,,,,,
2014-03-20,,,,,,,,,,,
2014-03-21,,,,,,,,,,,
2014-03-22,,,,,,,,,,,
2014-03-23,,,,,,,,,,,
2014-03-24,,,,,,,,,,,
2014-03-25,,,,,,,,,,,
2014-03-26,,,,,,,,,,,
2014-03-27,,,,,,,,,,,
2014-03-28,,,,,,,,,,,
2014-03-29,,,,,,,,,,,
2014-03-30,,,,,,,,,,,
2014-03-31,,,,,,,,,,,
2014-04-01,,,,,,,,,,,
2014-04-02,,,,,,,,,,,
2014-04-03,,,,,,,,,,,
2014-04-04,,,,,,,,,,,
2014-04-05,,,,,,,,,,,
2014-04-06,,,,,,,,,,,
2014-04-07,,,,,,,,,,,
2014-04-08,,,,,,,,,,,
2014-04-09,,,,,,,,,,,
2014-04-10,,,,,,,,,,,
2014-04-11,,,,,,,,,,,
2014-04-12,,,,,,,,,,,
2014-04-13,,,,,,,,,,,
2014-04-14,,,,,,,,,,,
2014-04-15,,,,,,,,,,,
2014-04-16,,,,,,,,,,,
2014-04-17,,,,,,,,,,,
2014-04-18,,,,,,,,,,,
2014-04-19,,,,,,,,,,,
2014-04-20,,,,,,,,,,,
2014-04-21,,,,,,,,,,,
2014-04-22,,,,,,,,,,,
2014-04-23,,,,,,,,,,,
2014-04-24,,,,,,,,,,,
2014-04-25,,,,,,,,,,,
2014-04-26,,,,,,,,,,,
2014-04-27,,,,,,,,,,,
2014-04-28,,,,,,,,,,,
2014-04-29,,,,,,,,,,,
2014-04-30,,,,,,,,,,,
2014-05-01,,,,,,,,,,,
2014-05-02,,,,,,,,,,,
2014-05-03,,,,,,,,,,,
2014-05-04,,,,,,,,,,,
2014-05-05,,,,,,,,,,,
2014-05-06,,,,,,,,,,,
2014-05-07,,,,,,,,,,,
2014-05-08,,,,,,,,,,,
2014-05-09,,,6.114444444444445,,,77.40700000000001,22.722,27.4,0.3788888888888889,,
2014-05-10,,,0.874375,,,77.08541666666666,21.778333333333332,23.9025,0.06833333333333334,,
2014-05-11,,,5.111666666666666,,,87.56777777777778,19.607777777777777,9.834444444444445,0.10222222222222223,,
2014-05-12,,,0.7816666666666666,10.041666666666666,,49.211666666666666,23.900000000000002,28.888166666666667,0.3625,,0.0
2014-05-13,,,6.964117647058823,21.75,,60.405833333333334,22.965416666666666,22.70875,0.7204166666666666,,0.0
2014-05-14,,,8.635625,23.263157894736842,,66.69125000000001,23.16416666666667,25.117499999999996,1.0945833333333332,,0.0
2014-05-15,,,1.1041666666666667,27.291666666666668,,71.77166666666666,22.792083333333334,25.97458333333333,0.8241666666666667,,0.0
2014-05-16,,,6.060208333333333,38.0,,70.90083333333332,23.982916666666668,39.02375,1.0679166666666666,,0.0
2014-05-17,,,1.3741666666666668,24.416666666666668,,76.69458333333334,23.684583333333332,28.634583333333335,0.6770833333333334,,0.0
2014-05-18,,,3.341363636363636,28.181818181818183,,83.7,22.783636363636365,4.3945454545454545,0.8563636363636363,,0.0
2014-05-19,,,1.2022222222222223,,,76.005,23.575,21.668,1.125,,
2014-05-20,,,3.3083333333333336,22.5,,77.16250000000001,23.31833333333333,28.527500000000003,0.4690625,,0.0
2014-05-21,,,3.84125,22.444444444444443,,70.60833333333333,24.85166666666667,20.08416666666667,0.04666666666666667,,0.0
2014-05-22,,,5.062916666666666,28.157894736842106,,51.03208333333333,27.681250000000002,14.842083333333333,0.9028571428571429,,0.0
2014-05-23,,,1.3720833333333333,11.291666666666666,,66.15541666666667,26.02125,26.183333333333334,0.4575,,0.0
2014-05-24,,,0.1425,3.75,,88.17958333333333,21.03375,28.209999999999997,0.3741666666666667,,3.0
2014-05-25,,,0.10333333333333332,4.416666666666667,,84.16666666666667,21.528750000000002,19.094583333333333,0.4175,,1.0
2014-05-26,,,4.538541666666666,9.125,,75.64416666666666,24.60375,11.8525,0.6970833333333334,,0.0
2014-05-27,,,0.5658695652173913,4.066666666666666,,68.08217391304348,22.91108695652174,25.98652173913044,0.5980434782608696,,0.0
2014-05-28,,,0.0,4.821428571428571,,90.05571428571429,19.59357142857143,16.280714285714286,0.06,,4.0
2014-05-29,,,6.515416666666667,15.0,,80.68958333333333,20.155,10.082916666666666,0.3758333333333333,,0.0
2014-05-30,,,6.254090909090909,20.0,,72.97204545454545,21.311363636363637,12.93159090909091,0.3483333333333334,,
2014-05-31,,,4.029999999999999,,,87.252,18.204,0.0,2.2333333333333334,,
2014-06-01,,,2.4755555555555557,14.625,,68.78666666666668,24.198888888888888,15.703333333333335,0.5244444444444444,,2.0
2014-06-02,,,2.1954166666666666,13.736842105263158,,52.343333333333334,23.645333333333333,33.226,0.3266666666666667,,0.0
2014-06-03,,,0.9445833333333332,5.291666666666667,,63.52125,21.012916666666666,31.452916666666667,0.27499999999999997,,0.0
