data,no,no2,so2,pm2_5,nox,ur,temp,o3,co,pm10,chuva,aqi,qualidade_do_ar
2012-08-12,,,,15.916666666666666,,63.31333333333333,24.5725,29.75916666666667,0.08458333333333333,,0.0,41,N2 - Moderada
2012-08-13,,,,14.125,,62.27666666666667,25.418333333333333,20.11583333333333,0.07958333333333333,,0.0,37,N1 - Boa
2012-08-14,,,,15.333333333333334,,71.20166666666667,23.90041666666667,19.76875,0.07666666666666667,,0.0,40,N1 - Boa
2012-08-15,,,,13.2,,72.55770833333334,23.22,21.630625,0.043750000000000004,,0.0,35,N1 - Boa
2012-08-16,,,,13.416666666666666,,66.81583333333333,24.217916666666667,31.59166666666667,0.06125,,0.0,35,N1 - Boa
2012-08-17,6.486666666666667,32.678333333333335,,13.708333333333334,39.166666666666664,67.94958333333334,23.69458333333333,23.21604166666667,0.08416666666666667,,0.0,37,N1 - Boa
2012-08-18,7.411666666666666,23.261666666666667,,10.625,30.610416666666666,68.87333333333333,23.4175,31.909583333333334,0.10541666666666666,,0.0,29,N1 - Boa
2012-08-19,2.2891666666666666,19.845,,10.333333333333334,21.792083333333334,63.53583333333333,23.734166666666667,43.8775,0.06541666666666666,,0.0,29,N1 - Boa
2012-08-20,11.3525,27.14625,,12.125,38.378750000000004,61.85583333333333,23.76375,27.89625,0.09708333333333334,,0.0,32,N1 - Boa
2012-08-21,10.332083333333333,28.237916666666667,,11.833333333333334,38.53875,63.10208333333333,24.169583333333335,24.27625,0.05416666666666667,,0.0,32,N1 - Boa
2012-08-22,8.859583333333333,29.979583333333334,,11.25,38.72,56.56916666666667,24.28333333333333,26.34,0.09208333333333334,,0.0,29,N1 - Boa
2012-08-23,11.052083333333334,30.995,,14.041666666666666,42.04,64.18291666666666,24.00208333333333,26.39708333333333,0.05375,,0.0,37,N1 - Boa
2012-08-24,9.649166666666666,29.174166666666668,,12.625,38.767916666666665,64.15666666666667,23.909583333333334,27.872500000000002,0.07625,,0.0,35,N1 - Boa
2012-08-25,7.1325,26.76125,,15.020833333333334,33.605,60.70250000000001,24.327916666666667,31.939166666666665,0.09416666666666668,,0.0,40,N1 - Boa
2012-08-26,8.055833333333334,34.27375,,27.625,42.11375,69.15875,23.431250000000002,39.372083333333336,0.05125,,0.0,55,N2 - Moderada
2012-08-27,6.4070833333333335,34.36958333333333,,31.25,40.37833333333334,69.52,23.32375,35.07958333333333,0.14208333333333334,,0.0,58,N2 - Moderada
2012-08-28,5.664166666666667,32.363958333333336,,22.833333333333332,37.80020833333334,76.47395833333333,21.674375,24.358333333333334,0.09125,,3.0,49,N2 - Moderada
2012-08-29,9.3175,29.604583333333334,,14.208333333333334,38.76708333333333,77.12916666666666,21.325,27.41541666666667,0.06916666666666667,,0.0,37,N1 - Boa
2012-08-30,6.586666666666667,31.328333333333333,,15.041666666666666,37.775,74.20708333333333,21.022916666666667,30.770416666666666,0.075,,0.0,40,N1 - Boa
2012-08-31,13.947083333333333,40.17666666666667,,12.416666666666666,54.044999999999995,61.64958333333333,21.5125,31.187916666666666,0.10541666666666667,,0.0,32,N1 - Boa
2012-09-01,15.549166666666666,48.25958333333333,,21.354166666666668,63.59,62.82666666666666,22.212083333333336,38.1275,0.13875,,0.0,47,N2 - Moderada
