nome_estacao,data,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,data_formatada,ano,mes
ESTAÇÃO CAMPO GRANDE,2012-01-01 03:30:00,0.2,25.12,94.33,0.69,1.59,28.79,30.38,3.83,37.67,27.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 04:30:00,0.0,25.02,94.65,0.58,1.46,25.73,27.19,1.63,41.29,34.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 05:30:00,0.2,24.95,92.03,0.38,1.05,18.15,19.2,0.38,48.89,41.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 06:30:00,0.4,24.82,91.98,0.27,0.39,12.09,12.48,0.18,57.66,16.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 07:30:00,0.0,24.86,92.73,0.3,0.47,15.11,15.58,0.04,49.09,6.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 08:30:00,0.0,24.9,93.09,0.32,1.82,20.82,22.64,0.1,38.19,6.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 09:30:00,0.0,25.04,92.23,0.26,1.63,17.04,18.67,0.14,41.28,7.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 10:30:00,0.2,25.32,91.45,0.28,2.55,20.61,23.16,0.08,35.87,8.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 11:30:00,0.0,26.66,86.74,0.3,6.02,24.88,30.9,0.29,36.01,8.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 12:30:00,0.0,27.48,84.34,0.41,6.0,30.04,36.03,0.7,41.51,8.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 13:30:00,1.8,27.25,89.05,0.5,5.93,28.08,34.01,1.25,44.23,8.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 14:30:00,0.8,27.79,83.73,0.53,7.14,24.44,31.58,1.45,36.94,10.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 15:30:00,2.2,27.32,85.96,0.65,6.95,20.34,27.31,0.33,28.74,11.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 16:30:00,1.0,26.57,88.83,0.52,4.89,17.98,22.86,0.18,32.2,12.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 17:30:00,0.2,27.31,85.52,0.67,3.96,18.68,22.64,0.2,35.81,11.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 18:30:00,0.2,27.77,84.84,0.85,6.05,25.1,31.15,0.18,39.63,16.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 19:30:00,0.0,27.66,85.44,0.86,5.5,30.3,35.78,0.23,42.01,20.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 20:30:00,0.0,27.25,88.11,1.0,5.52,49.63,55.15,5.48,39.07,24.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 21:30:00,0.2,26.67,90.25,0.92,6.6,49.53,56.12,3.92,25.17,50.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 22:30:00,0.6,25.97,93.95,0.83,3.56,41.97,45.53,1.19,19.64,27.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-01 23:30:00,1.0,24.59,94.23,0.36,0.99,20.73,21.72,0.46,55.71,20.0,,2012-01-01,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 00:30:00,1.8,23.97,96.4,0.37,0.68,18.48,19.16,0.06,58.24,5.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 01:30:00,3.2,23.89,96.88,0.43,0.86,28.82,29.68,0.01,44.35,6.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 02:30:00,0.8,23.95,96.11,0.28,1.07,12.14,13.21,0.0,58.53,3.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 03:30:00,1.6,23.73,94.02,0.12,0.34,9.17,9.5,0.03,44.91,3.5,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 04:30:00,0.4,23.62,93.57,0.12,0.41,8.04,8.45,0.31,43.06,4.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 05:30:00,0.0,23.58,93.55,0.1,0.58,10.33,10.91,0.58,38.09,9.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 06:30:00,0.0,23.62,94.11,0.13,1.82,19.61,21.45,0.7,27.96,11.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 07:30:00,0.0,23.64,93.86,0.16,22.7,32.01,54.8,1.05,19.85,12.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 08:30:00,1.0,23.48,94.2,0.21,7.74,31.45,39.19,0.55,18.13,12.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 09:30:00,4.6,23.17,95.75,0.27,39.07,39.59,78.59,1.18,12.5,13.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 10:30:00,1.4,22.75,95.36,0.25,13.04,30.96,44.19,0.5,22.18,12.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 11:30:00,9.2,22.45,96.46,0.28,5.82,32.74,38.56,0.73,23.74,9.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 12:30:00,3.6,22.19,96.65,0.25,8.1,25.43,33.52,0.51,33.84,8.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 13:30:00,0.2,22.81,92.63,0.21,27.76,28.58,56.36,0.92,42.12,6.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 14:30:00,3.0,23.06,92.21,0.22,7.92,20.16,28.17,0.34,45.96,5.333333333333333,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 15:30:00,0.0,23.9,86.83,0.23,5.33,14.65,20.15,0.26,54.62,4.666666666666667,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 16:30:00,0.0,24.79,84.34,0.4,9.64,23.41,33.04,0.95,47.44,4.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 17:30:00,0.2,24.31,87.59,0.41,25.455000000000002,31.36,56.879999999999995,1.55,29.95,7.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 18:30:00,0.2,24.43,84.94,0.31,41.27,39.31,80.72,1.62,24.68,9.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 19:30:00,0.0,24.12,84.35,0.23,9.54,22.96,32.51,1.06,35.39,9.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 20:30:00,0.0,23.77,84.98,0.47,7.66,20.73,28.4,1.03,30.73,9.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 21:30:00,0.6,23.06,93.25,0.53,29.16,40.51,69.67,1.65,4.59,7.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 22:30:00,0.0,22.58,93.23,0.68,26.56,42.7,69.25,1.4,3.9,8.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-02 23:30:00,0.0,22.67,92.5,0.45,17.73,40.04,57.77,1.24,2.84,10.0,,2012-01-02,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 00:30:00,0.0,22.69,93.28,0.61,23.24,39.07,62.3,1.08,0.81,11.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 01:30:00,0.0,22.54,95.15,0.57,25.6,38.17,63.77,1.36,0.0,14.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 02:30:00,0.0,22.5,95.31,0.51,16.11,40.78,56.89,1.39,0.02,17.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 03:30:00,0.0,22.45,94.2,0.32,7.89,39.58,47.47,0.57,1.5,17.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 04:30:00,0.0,22.14,94.83,0.3,2.74,30.12,32.86,0.16,6.17,6.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 05:30:00,0.0,21.57,96.55,0.24,8.21,28.43,36.65,0.17,0.88,16.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 06:30:00,0.0,21.0,95.12,0.19,29.97,22.66,52.61,0.31,1.15,17.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 07:30:00,0.0,20.86,96.22,0.29,65.93,25.0,90.91,0.89,0.0,25.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 08:30:00,0.0,20.9,96.56,0.51,74.165,29.575,103.72,4.25,0.0,29.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 09:30:00,0.0,22.19,90.72,0.57,82.4,34.15,116.53,2.19,1.2,34.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 10:30:00,0.0,25.02,76.0,0.35,80.16,40.82,119.24,4.23,19.23,31.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 11:30:00,0.0,28.2,60.41,0.3,46.44,30.38,76.81,4.22,32.51,25.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 12:30:00,0.0,28.93,55.05,0.2,8.94,21.06,30.01,3.09,50.33,18.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 13:30:00,0.0,29.44,52.18,0.12,4.67,14.01,18.7,1.79,69.18,13.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 14:30:00,0.0,29.59,53.9,0.11,4.38,14.78,19.15,1.7,82.67,13.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 15:30:00,0.0,29.68,54.13,0.1,3.21,11.83,15.05,2.57,72.19,14.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 16:30:00,0.0,29.95,52.08,0.09,3.48,11.3,14.79,1.05,59.04,15.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 17:30:00,0.0,30.05,51.73,0.07,8.19,13.47,21.64,0.8,56.42,13.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 18:30:00,0.0,29.78,50.37,0.08,5.99,13.56,19.55,0.72,46.05,13.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 19:30:00,0.0,29.6,49.77,0.09,11.03,15.85,27.04,0.34,42.5,12.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 20:30:00,0.0,28.57,50.68,0.1,19.39,17.95,37.32,0.65,38.53,10.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 21:30:00,0.0,27.02,58.56,0.18,40.03,31.88,71.9,1.5,19.75,21.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 22:30:00,0.0,25.89,64.1,0.26,7.69,40.06,47.77,0.67,11.21,25.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-03 23:30:00,0.0,25.02,69.81,0.49,21.44,41.31,62.66,0.85,3.2,72.0,,2012-01-03,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 00:30:00,0.0,24.83,69.39,0.62,33.03,42.39,75.47,1.83,0.06,46.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 01:30:00,0.0,24.72,66.85,0.52,27.53,40.43,67.96,1.3,0.32,45.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 02:30:00,0.0,23.99,74.59,0.34,9.29,34.51,43.81,0.56,0.95,38.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 03:30:00,0.0,23.55,78.33,0.36,11.61,32.35,43.97,0.23,0.01,27.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 04:30:00,0.0,23.4,77.3,0.26,7.93,28.85,36.77,0.56,2.22,35.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 05:30:00,0.0,23.2,80.28,0.19,3.31,25.69,29.0,0.44,4.2,24.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 06:30:00,0.0,23.0,81.85,0.32,37.18,29.92,67.1,1.01,0.19,24.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 07:30:00,0.0,22.64,82.83,0.32,61.77,32.21,94.13,1.15,0.0,30.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 08:30:00,0.0,22.95,82.02,0.45,133.14,42.93,174.33,4.02,0.0,33.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 09:30:00,0.0,23.94,79.66,0.66,97.97,43.15,140.205,6.39,0.12,41.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 10:30:00,0.0,26.07,70.63,0.5,62.8,43.37,106.08,5.45,6.57,62.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 11:30:00,0.0,27.3,65.12,0.36,65.75,52.81,118.64,12.33,17.8,46.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 12:30:00,0.0,29.91,57.1,0.47,37.53,37.6,75.12,24.52,23.14,50.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 13:30:00,0.0,30.6,55.21,0.32,19.41,33.45,52.83,19.68,55.08,39.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 14:30:00,0.0,30.02,58.17,0.39,12.22,47.21,59.43,19.16,67.24,26.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 15:30:00,0.0,30.32,60.43,0.32,4.53,43.35,47.88,8.31,113.44,43.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 16:30:00,0.0,30.7,58.47,0.35,7.34,39.825,47.165000000000006,7.6,148.66,45.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 17:30:00,0.0,31.16,57.8,0.25,10.15,36.3,46.45,5.0,161.88,61.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 18:30:00,0.0,31.23,55.25,0.15,5.62,21.86,27.48,2.88,138.15,43.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 19:30:00,0.0,30.55,53.77,0.09,10.91,22.77,33.69,1.91,93.57,35.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 20:30:00,0.0,29.25,56.07,0.14,15.03,27.67,42.7,0.82,64.92,22.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 21:30:00,0.0,27.5,62.84,0.18,31.37,37.5,68.84,1.81,36.02,27.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 22:30:00,0.0,25.84,68.13,0.17,25.46,40.265,65.72,1.68,38.51,27.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-04 23:30:00,0.0,25.35,71.79,0.43,19.55,43.03,62.6,1.55,14.23,24.0,,2012-01-04,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 00:30:00,0.0,24.76,76.7,0.64,33.57,48.1,81.66,1.4,1.54,37.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 01:30:00,0.0,23.99,81.84,0.45,18.73,36.56,55.3,0.96,5.94,49.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 02:30:00,0.0,23.7,83.86,0.25,5.3,29.0,34.3,0.57,13.23,46.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 03:30:00,0.0,23.4,84.74,0.25,3.36,28.66,32.02,0.09,12.08,36.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 04:30:00,0.0,23.12,86.02,0.24,1.97,26.52,28.5,0.0,9.84,27.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 05:30:00,0.0,22.79,87.51,0.26,7.3,28.08,35.38,0.06,2.22,27.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 06:30:00,0.0,22.73,88.06,0.36,42.52,32.33,74.87,0.15,0.0,30.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 07:30:00,0.0,22.38,89.55,0.5,76.0,32.94,108.94,0.86,0.0,39.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 08:30:00,0.0,22.4,89.88,0.69,127.81,36.91,164.61,2.41,0.0,49.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 09:30:00,0.0,24.08,83.91,0.69,114.06,46.12,160.19,2.92,1.32,64.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 10:30:00,0.0,26.7,73.15,0.43,94.48,59.67,154.35,5.26,18.84,60.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 11:30:00,0.0,29.85,59.69,0.33,83.37,45.89,129.39,4.26,37.84,42.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 12:30:00,0.0,31.48,53.85,0.35,14.86,42.36,57.23,2.75,66.12,34.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 13:30:00,0.0,32.0,50.51,0.22,12.53,25.99,38.52,1.36,108.36,35.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 14:30:00,0.0,32.05,52.21,0.28,8.18,29.32,37.51,2.08,152.75,26.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 15:30:00,0.0,31.83,53.24,0.2,22.39,37.25,59.56,1.51,124.87,41.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 16:30:00,0.0,32.17,52.16,0.19,36.56,47.34,83.83,1.85,129.08,30.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 17:30:00,0.0,31.3,57.74,0.16,14.92,30.12,44.99,0.53,111.97,28.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 18:30:00,0.0,31.27,56.83,0.14,23.41,33.58,57.01,0.33,94.68,34.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 19:30:00,0.0,29.74,62.11,0.15,13.75,24.05,37.8,0.11,100.15,24.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 20:30:00,0.0,28.54,68.15,0.27,9.46,27.75,37.19,0.13,80.84,21.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 21:30:00,0.0,28.2,68.54,0.36,7.27,35.39,42.65,0.07,68.77,31.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 22:30:00,0.0,28.18,68.27,0.55,11.55,46.75,58.29,0.29,43.43,33.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-05 23:30:00,0.0,27.89,70.26,0.51,10.34,48.44,58.76,0.22,33.74,32.0,,2012-01-05,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 00:30:00,0.0,27.44,71.98,0.45,9.12,47.41,56.5,0.12,30.38,28.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 01:30:00,0.0,27.05,73.27,0.4,6.5,47.28,53.78,1.04,26.08,27.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 02:30:00,0.0,26.34,77.19,0.38,5.66,43.49,49.14,0.77,19.15,16.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 03:30:00,0.0,25.8,79.87,0.26,1.82,33.65,35.47,0.62,27.62,18.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 04:30:00,0.0,25.25,82.95,0.23,0.97,30.91,31.88,0.51,26.38,14.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 05:30:00,0.0,25.05,84.07,0.23,1.18,34.38,35.56,0.84,19.85,15.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 06:30:00,0.0,24.68,86.12,0.23,11.58,36.76,48.3,1.85,20.12,15.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 07:30:00,0.0,24.45,87.62,0.29,28.21,45.48,73.65,2.27,4.34,21.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 08:30:00,0.0,24.39,88.63,0.38,42.22,52.52,94.8,2.21,0.78,30.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 09:30:00,0.0,25.41,84.23,0.45,49.49,50.51,100.2,3.51,7.77,32.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 10:30:00,0.0,27.73,74.61,0.47,40.615,49.980000000000004,90.72,4.34,19.11,38.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 11:30:00,0.0,29.25,68.14,0.46,31.74,49.45,81.24,5.01,29.79,38.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 12:30:00,0.0,31.7,59.57,0.51,20.83,48.99,69.83,5.7,47.88,39.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 13:30:00,0.0,32.86,53.98,0.35,13.32,36.12,49.43,5.29,85.95,35.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 14:30:00,0.0,34.3,48.41,0.26,5.2,26.68,31.89,5.18,108.25,29.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 15:30:00,0.0,35.8,43.14,0.28,16.09,29.76,45.82,3.83,92.61,23.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 16:30:00,0.0,35.65,42.67,0.38,12.35,32.62,44.98,1.92,69.67,14.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 17:30:00,0.0,34.91,45.15,0.43,37.48,45.63,83.4,2.73,53.13,19.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 18:30:00,18.4,26.7,79.43,0.49,14.99,47.47,62.5,3.6,79.53,32.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 19:30:00,1.2,23.27,94.72,0.55,19.65,55.76,75.39,0.69,29.41,41.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 20:30:00,2.8,23.3,90.83,0.33,17.3,48.96,66.19,0.73,24.77,9.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 21:30:00,0.4,23.41,90.09,0.45,32.48,58.39,90.87,1.98,8.55,8.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 22:30:00,0.2,23.6,89.68,0.69,27.13,48.12,75.23,0.56,16.86,7.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-06 23:30:00,0.0,24.23,88.56,0.47,13.37,42.44,55.81,0.34,19.19,9.0,,2012-01-06,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 00:30:00,0.0,24.65,83.77,0.38,16.17,29.97,46.15,0.27,30.46,8.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 01:30:00,0.0,25.16,79.81,0.38,7.68,24.0,31.7,0.44,34.25,7.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 02:30:00,0.2,25.21,78.54,0.36,2.37,19.66,22.04,0.56,39.98,8.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 03:30:00,0.0,25.23,78.12,0.42,2.27,21.52,23.8,0.7,35.81,6.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 04:30:00,0.0,24.95,79.24,0.36,2.4,17.09,19.49,0.8,33.14,4.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 05:30:00,0.0,24.6,82.8,0.3,0.98,18.6,19.55,0.68,25.54,6.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 06:30:00,0.0,24.34,85.36,0.36,4.26,20.98,25.24,0.67,17.67,10.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 07:30:00,0.0,24.39,85.73,0.44,41.82,33.68,75.51,1.4,2.42,13.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 08:30:00,0.0,24.37,84.96,0.46,42.35,34.95,77.34,1.88,0.62,25.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 09:30:00,0.0,25.63,77.24,0.45,20.09,31.32,51.41,1.78,7.39,24.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 10:30:00,0.0,28.28,66.03,0.38,20.2,25.01,45.2,1.66,19.68,17.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 11:30:00,0.0,31.68,54.98,0.4,19.87,26.75,46.66,1.97,27.07,16.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 12:30:00,0.0,32.45,52.13,0.34,9.63,22.1,31.73,1.98,47.52,19.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 13:30:00,0.0,32.82,50.22,0.33,6.02,20.29,26.31,4.54,69.26,14.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 14:30:00,0.0,32.94,42.6,0.2,3.51,14.81,18.33,3.92,92.3,14.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 15:30:00,0.0,32.34,45.72,0.2,2.93,14.7,17.64,1.78,96.3,8.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 16:30:00,0.0,31.76,48.96,0.18,2.86,13.69,16.55,1.78,101.34,8.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 17:30:00,0.0,32.24,46.91,0.18,3.54,14.84,18.38,2.12,101.58,16.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 18:30:00,0.0,30.83,54.19,0.21,1.83,14.61,16.44,3.02,111.99,8.0,,2012-01-07,2012,1
ESTAÇÃO CAMPO GRANDE,2012-01-07 19:30:00,0.0,29.13,62.45,0.27,2.65,19.28,21.94,2.48,102.65,9.0,,2012-01-07,2012,1
