nome_estacao,data,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,data_formatada,ano,mes
ESTAÇÃO TIJUCA,2012-01-01 00:30:00,1.2,21.95,98.41,0.08,,,,0.07,19.07,26.62,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 01:30:00,0.4,21.66,98.41,0.05,,,,0.0,26.42,23.37,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 02:30:00,0.6,21.44,98.41,0.06,,,,0.755,27.34,18.41,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 03:30:00,0.0,21.47,98.4,0.06,,,,1.51,24.55,35.65,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 04:30:00,0.2,21.36,98.41,0.08,,,,1.89,19.0,39.69,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 05:30:00,0.0,21.2,98.41,0.07,,,,1.7,18.05,28.84,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 06:30:00,0.0,21.18,98.41,0.12,,,,1.55,12.25,12.28,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 07:30:00,0.2,21.16,98.4,0.05,,,,1.5,13.14,23.81,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 08:30:00,0.0,21.21,98.41,0.06,,,,0.94,13.55,14.67,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 09:30:00,0.2,21.46,98.41,0.05,,,,1.45,9.6,8.51,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 10:30:00,0.2,21.95,98.43,0.03,,,,1.38,8.88,16.18,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 11:30:00,0.2,23.18,97.07,0.04,,,,2.05,8.25,14.75,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 12:30:00,0.0,28.5,78.13,0.02,,,,2.65,15.61,14.95,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 13:30:00,0.0,27.58,80.5,0.03,,,,3.61,17.9,15.67,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 14:30:00,1.0,26.51,86.17,0.08,,,,3.66,16.24,11.04,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 15:30:00,0.4,24.39,93.95,0.11,,,,3.2,18.87,9.01,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 16:30:00,0.6,23.61,97.95,0.25,,,,2.81,16.33,16.29,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 17:30:00,0.2,23.68,94.97,0.1,,,,2.02,18.95,23.72,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 18:30:00,0.2,24.45,95.04,0.19,,,,2.15,14.09,20.04,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 19:30:00,0.0,23.61,98.42,0.21,,,,9.94,13.4,24.11,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 20:30:00,0.0,23.31,98.43,0.38,,,,19.74,3.34,29.91,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 21:30:00,0.0,23.02,98.42,0.45,,,,9.32,5.3,34.89,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 22:30:00,0.4,22.11,98.42,0.16,,,,4.19,5.8,32.2,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-01 23:30:00,0.0,21.85,98.41,0.15,,,,2.79,4.14,25.89,,2012-01-01,2012,1
ESTAÇÃO TIJUCA,2012-01-02 00:30:00,0.8,21.51,98.41,0.1,,,,2.81,15.95,19.25,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 01:30:00,0.2,21.31,98.25,0.03,,,,1.43,26.86,16.27,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 02:30:00,3.4,20.81,98.41,0.03,,,,1.35,24.66,7.06,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 03:30:00,1.4,20.39,98.41,0.04,,,,1.27,21.71,9.56,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 04:30:00,0.4,20.33,98.41,0.03,,,,1.09,20.53,3.31,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 05:30:00,0.2,20.35,98.05,0.02,,,,0.96,21.22,13.24,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 06:30:00,0.6,20.23,97.94,0.03,,,,1.0,20.44,14.62,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 07:30:00,0.2,19.98,98.09,0.03,,,,0.8,19.25,16.72,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 08:30:00,1.0,19.52,98.37,0.07,,,,0.93,11.86,9.29,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 09:30:00,0.8,19.59,98.41,0.2,,,,2.59,0.61,11.62,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 10:30:00,2.4,19.57,98.41,0.45,,,,4.77,1.43,16.69,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 11:30:00,1.0,19.8,98.41,0.42,,,,3.22,3.3,9.18,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 12:30:00,1.6,19.68,98.41,0.37,,,,3.1,4.56,18.5,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 13:30:00,1.6,19.54,98.4,0.32,,,,2.75,8.86,13.77,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 14:30:00,0.4,19.77,97.87,0.21,,,,1.79,15.76,19.0,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 15:30:00,0.0,19.9,98.39,0.27,,,,1.51,13.09,14.26,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 16:30:00,0.0,21.59,95.86,0.34,,,,2.85,9.89,13.82,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 17:30:00,0.2,21.32,97.33,0.55,,,,8.06,2.88,22.65,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 18:30:00,0.0,20.76,98.0,0.44,,,,7.95,2.27,16.5,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 19:30:00,0.6,19.8,98.42,0.54,,,,7.83,1.7,29.12,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 20:30:00,1.2,19.44,98.42,0.59,,,,4.07,2.07,21.97,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 21:30:00,0.6,19.17,98.41,0.55,,,,4.49,0.02,17.87,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 22:30:00,0.4,18.61,98.41,0.36,,,,3.0,7.5,20.75,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-02 23:30:00,0.0,18.62,98.41,0.35,,,,2.33,5.83,21.79,,2012-01-02,2012,1
ESTAÇÃO TIJUCA,2012-01-03 00:30:00,0.0,18.89,98.42,0.43,,,,2.4,1.41,18.55,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 01:30:00,0.0,19.14,98.42,0.33,,,,8.33,0.0,23.33,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 02:30:00,0.0,19.06,98.41,0.25,,,,5.915,0.0,24.85,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 03:30:00,0.0,19.06,98.42,0.1,,,,3.5,0.78,22.03,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 04:30:00,0.0,18.9,98.42,0.04,,,,2.51,5.02,16.57,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 05:30:00,0.0,18.36,98.41,0.02,,,,2.68,7.3,14.81,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 06:30:00,0.0,18.03,98.42,0.04,,,,2.7,4.93,11.25,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 07:30:00,0.0,17.83,98.4,0.04,,,,1.7,3.71,21.04,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 08:30:00,0.0,17.78,98.41,0.04,,,,1.6,1.8,21.59,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 09:30:00,0.0,18.45,98.13,0.08,,,,2.33,2.0,25.5,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 10:30:00,0.0,20.61,89.16,0.07,,,,3.6,5.92,28.93,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 11:30:00,0.0,23.04,79.93,0.22,,,,4.16,6.28,22.44,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 12:30:00,0.0,28.21,64.82,0.39,,,,9.78,8.72,30.93,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 13:30:00,0.0,31.3,57.61,0.38,,,,35.71,6.6,46.29,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 14:30:00,0.0,30.81,56.63,0.21,,,,25.36,11.37,46.09,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 15:30:00,0.0,30.58,55.14,0.13,,,,9.61,21.26,41.38,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 16:30:00,0.0,31.99,51.91,0.13,,,,5.42,24.38,33.84,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 17:30:00,0.0,30.99,53.83,0.09,,,,2.93,28.55,26.36,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 18:30:00,0.0,29.91,55.45,0.08,,,,2.13,24.67,19.68,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 19:30:00,0.0,29.14,55.95,0.11,,,,1.69,21.4,26.29,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 20:30:00,0.0,27.05,60.9,0.15,,,,1.51,19.86,24.3,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 21:30:00,0.0,25.81,61.19,0.14,,,,1.57,14.04,32.62,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 22:30:00,0.0,24.07,67.75,0.22,,,,0.92,8.68,21.95,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-03 23:30:00,0.0,23.52,66.6,0.19,,,,0.56,9.71,27.8,,2012-01-03,2012,1
ESTAÇÃO TIJUCA,2012-01-04 00:30:00,0.0,23.14,69.61,0.23,,,,0.24,7.21,20.27,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 01:30:00,0.0,22.64,71.59,0.09,,,,0.06,5.72,26.48,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 02:30:00,0.0,22.19,73.37,0.06,,,,0.35000000000000003,7.18,19.17,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 03:30:00,0.0,21.65,77.04,0.04,,,,0.64,5.15,17.64,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 04:30:00,0.0,21.12,80.48,0.04,,,,0.38,6.36,19.98,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 05:30:00,0.0,21.03,82.05,0.05,,,,0.52,4.79,16.77,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 06:30:00,0.0,20.8,84.2,0.04,,,,0.85,5.22,23.88,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 07:30:00,0.0,20.68,86.2,0.06,,,,1.2,1.76,23.44,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 08:30:00,0.0,20.39,89.17,0.06,,,,1.32,3.15,20.55,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 09:30:00,0.0,21.34,86.21,0.21,,,,4.01,1.67,23.2,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 10:30:00,0.0,23.73,82.66,0.53,,,,15.53,0.84,27.46,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 11:30:00,0.0,25.19,76.78,0.3,,,,12.32,4.81,52.25,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 12:30:00,0.0,27.98,67.08,0.14,,,,5.0,15.802,47.09,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 13:30:00,0.0,29.59,63.37,0.1366666666666667,,,,3.84,26.794,34.58,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 14:30:00,0.0,28.3,68.96,0.13333333333333333,,,,2.995,37.786,30.65,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 15:30:00,0.0,31.49,58.94,0.13,,,,2.15,48.778000000000006,35.38,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 16:30:00,0.0,34.36,50.64,0.16,,,,1.3049999999999997,59.77,33.61,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 17:30:00,0.0,33.03,54.52,0.22,,,,0.46,65.47,33.27,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 18:30:00,0.0,33.05,52.83,0.26,,,,0.55,48.4,15.47,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 19:30:00,0.0,31.57,55.81,0.3,,,,0.03,28.54,29.73,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 20:30:00,0.0,29.25,60.19,0.23,,,,0.76,18.16,15.1,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 21:30:00,0.0,25.94,69.39,0.22,,,,0.96,30.93,34.77,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 22:30:00,0.0,24.75,76.26,0.18,,,,0.58,26.89,30.4,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-04 23:30:00,0.0,24.57,78.71,0.29,,,,0.45,15.91,28.81,,2012-01-04,2012,1
ESTAÇÃO TIJUCA,2012-01-05 00:30:00,0.0,23.68,82.37,0.26,,,,0.55,19.97,35.63,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 01:30:00,0.0,22.64,86.1,0.2,,,,0.4,12.91,26.49,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 02:30:00,0.0,21.91,88.69,0.14,,,,0.835,13.51,30.74,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 03:30:00,0.0,21.2,91.64,0.04,,,,1.27,4.63,29.56,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 04:30:00,0.0,20.95,92.51,0.02,,,,1.53,9.3,30.88,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 05:30:00,0.0,21.02,92.38,0.03,,,,1.34,7.69,27.02,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 06:30:00,0.0,20.26,94.85,0.01,,,,1.35,19.08,26.31,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 07:30:00,0.0,19.83,96.52,0.01,,,,1.3,14.62,25.21,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 08:30:00,0.0,19.7,97.45,0.02,,,,1.21,8.13,24.0,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 09:30:00,0.0,20.18,95.74,0.03,,,,1.23,9.92,31.56,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 10:30:00,0.0,21.56,91.64,0.07,,,,1.4,20.1,24.9,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 11:30:00,0.0,23.89,84.67,0.18,,,,1.77,10.77,34.78,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 12:30:00,0.0,29.43,67.03,0.21,,,,2.98,18.72,50.84,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 13:30:00,0.0,33.78,53.79,0.1,,,,2.98,43.0,47.92,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 14:30:00,0.0,35.88,46.63,0.04,,,,2.45,72.9,36.39,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 15:30:00,0.0,35.9,47.84,0.07,,,,1.96,74.62,30.8,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 16:30:00,0.0,34.67,51.7,0.12,,,,2.1,66.83,26.75,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 17:30:00,0.0,32.32,57.41,0.13,,,,1.85,63.33,33.13,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 18:30:00,0.0,30.69,63.42,0.12,,,,1.77,59.16,25.77,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 19:30:00,0.0,27.86,71.97,0.12,,,,2.07,56.09,21.8,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 20:30:00,0.0,26.27,76.75,0.11,,,,1.63,63.52,12.22,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 21:30:00,0.0,25.6,79.62,0.14,,,,1.27,73.05,17.59,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 22:30:00,0.0,25.74,80.25,0.17,,,,1.47,63.62,25.47,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-05 23:30:00,0.0,25.8,78.89,0.14,,,,1.26,53.27,22.61,,2012-01-05,2012,1
ESTAÇÃO TIJUCA,2012-01-06 00:30:00,0.0,25.31,80.41,0.06,,,,1.35,50.89,22.4,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 01:30:00,0.0,24.45,83.62,0.04,,,,1.1,50.14,26.17,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 02:30:00,0.0,23.46,86.87,0.04,,,,0.9500000000000001,53.17,17.67,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 03:30:00,0.0,22.82,89.72,0.01,,,,0.8,60.75,12.25,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 04:30:00,0.0,22.41,91.58,0.02,,,,0.7,52.68,3.54,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 05:30:00,0.0,22.08,92.95,0.01,,,,0.71,41.52,12.33,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 06:30:00,0.0,21.87,94.4,0.01,,,,0.75,32.35,13.26,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 07:30:00,0.0,21.88,94.03,0.01,,,,0.93,27.09,15.17,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 08:30:00,0.0,21.63,95.01,0.03,,,,0.89,18.71,15.75,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 09:30:00,0.0,21.83,94.19,0.07,,,,0.96,15.67,25.3,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 10:30:00,0.0,23.75,87.48,0.22,,,,1.09,13.58,27.02,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 11:30:00,0.0,26.46,78.91,0.3,,,,1.93,6.26,38.73,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 12:30:00,0.0,30.79,64.53,0.41,,,,3.22,16.58,46.7,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 13:30:00,0.0,33.21,56.41,0.23,,,,3.35,32.65,49.54,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 14:30:00,0.0,36.43,48.67,0.12,,,,2.66,68.17,50.74,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 15:30:00,0.0,38.75,43.69,0.1,,,,1.86,83.48,39.16,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 16:30:00,0.0,38.53,42.45,0.12,,,,1.78,78.28,30.25,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 17:30:00,0.0,35.06,50.84,0.26,,,,1.73,76.89,23.35,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 18:30:00,0.0,31.77,62.73,0.38,,,,1.74,21.32,28.82,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 19:30:00,0.2,28.43,76.73,0.49,,,,2.45,23.26,42.77,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 20:30:00,0.8,24.36,92.28,0.33,,,,2.42,31.82,37.78,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 21:30:00,7.8,22.82,96.66,0.35,,,,2.02,13.07,42.38,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 22:30:00,0.8,21.27,97.17,0.15,,,,2.04,24.85,25.37,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-06 23:30:00,0.0,21.24,94.98,0.1,,,,1.54,31.39,14.69,,2012-01-06,2012,1
ESTAÇÃO TIJUCA,2012-01-07 00:30:00,0.0,20.92,96.24,0.09,,,,1.03,24.09,14.96,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 01:30:00,0.2,21.27,97.42,0.16,,,,1.52,8.18,14.89,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 02:30:00,0.2,21.46,98.32,0.2,,,,1.37,3.79,14.69,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 03:30:00,0.0,21.09,98.41,0.13,,,,1.22,2.39,12.5,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 04:30:00,0.0,21.19,98.38,0.06,,,,1.38,13.01,12.61,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 05:30:00,0.0,21.14,96.25,0.02,,,,1.24,21.45,15.95,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 06:30:00,0.0,21.14,92.45,0.01,,,,0.43,25.43,17.45,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 07:30:00,0.0,21.15,91.09,0.0,,,,0.72,21.88,16.23,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 08:30:00,0.0,21.09,90.91,0.01,,,,0.77,15.05,9.97,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 09:30:00,0.0,21.87,88.98,0.04,,,,0.41,10.58,12.51,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 10:30:00,0.0,22.8,86.63,0.07,,,,0.6,14.24,10.53,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 11:30:00,0.0,26.09,72.74,0.18,,,,0.69,33.81,16.25,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 12:30:00,0.0,31.42,55.2,0.1,,,,0.83,44.05,21.79,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 13:30:00,0.0,34.69,47.99,0.18,,,,0.58,65.41,15.67,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 14:30:00,0.0,36.44,44.55,0.19,,,,0.53,74.47,18.9,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 15:30:00,0.0,33.16,45.25,0.12,,,,0.52,76.82,21.7,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 16:30:00,0.0,32.1,48.99,0.08,,,,0.46,82.55,25.38,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 17:30:00,0.0,31.05,51.04,0.1,,,,0.47,82.58,29.86,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 18:30:00,0.0,29.03,56.43,0.12,,,,0.53,84.64,22.17,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 19:30:00,0.0,28.49,58.98,0.14,,,,0.29,75.95,24.2,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 20:30:00,0.0,27.93,69.2,0.18,,,,0.06,64.58,15.41,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 21:30:00,0.0,26.18,80.93,0.13,,,,0.3,39.31,30.07,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 22:30:00,0.0,25.91,80.4,0.26,,,,0.21,29.29,23.48,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-07 23:30:00,0.0,25.35,82.38,0.39,,,,0.45,19.88,23.97,,2012-01-07,2012,1
ESTAÇÃO TIJUCA,2012-01-08 00:30:00,0.0,24.64,84.4,0.42,,,,1.18,17.57,28.8,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 01:30:00,0.0,24.54,84.8,0.47,,,,0.7,8.16,35.02,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 02:30:00,0.0,24.45,86.3,0.22,,,,0.735,27.9,40.69,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 03:30:00,0.0,23.81,88.72,0.1,,,,0.77,19.91,34.31,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 04:30:00,0.0,23.36,90.15,0.11,,,,0.82,11.84,35.57,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 05:30:00,0.0,22.88,90.8,0.12,,,,0.96,10.98,29.05,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 06:30:00,0.0,22.88,89.9,0.09,,,,0.99,19.86,37.41,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 07:30:00,0.0,22.65,90.38,0.09,,,,1.03,21.26,30.22,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 08:30:00,0.0,22.54,92.22,0.07,,,,0.76,18.66,26.8,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 09:30:00,0.0,23.14,89.32,0.11,,,,0.86,17.93,28.69,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 10:30:00,0.0,23.91,88.2,0.14,,,,0.81,17.57,32.56,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 11:30:00,0.0,24.18,88.81,0.11,,,,1.45,9.23,35.21,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 12:30:00,0.0,26.86,78.26,0.12,,,,1.44,10.81,29.99,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 13:30:00,0.0,28.98,72.94,0.17,,,,1.82,16.22,41.73,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 14:30:00,0.0,32.08,60.63,0.16,,,,1.86,48.46,42.45,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 15:30:00,0.0,32.79,52.99,0.07,,,,1.21,83.07,30.75,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 16:30:00,0.0,31.82,55.62,0.11,,,,0.8,89.4,29.26,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 17:30:00,0.0,30.57,59.7,0.14,,,,1.65,99.21,41.66,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 18:30:00,0.0,27.64,69.72,0.11,,,,1.19,84.95,30.88,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 19:30:00,0.0,25.2,81.14,0.08,,,,0.49,77.48,31.97,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 20:30:00,0.2,24.6,88.22,0.09,,,,0.4,40.15,19.03,,2012-01-08,2012,1
ESTAÇÃO TIJUCA,2012-01-08 21:30:00,0.0,23.87,89.93,0.09,,,,0.33,19.11,23.91,,2012-01-08,2012,1
