nome_estacao,data,chuva,temp,ur,co,no,no2,nox,so2,o3,pm10,pm2_5,data_formatada,ano,mes
ESTAÇÃO COPACABANA,2012-01-01 00:30:00,1.8,24.2,93.72,0.25,,,,3.0,14.37,43.99,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 01:30:00,1.6,24.2,93.94,0.67,,,,3.94,10.43,47.57,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 02:30:00,1.0,24.0,94.25,0.41,,,,3.0700000000000003,9.73,94.14,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 03:30:00,0.2,24.14,93.01,0.41,,,,2.2,19.29,69.81,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 04:30:00,0.4,24.11,92.03,0.2,,,,1.25,27.41,58.26,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 05:30:00,0.0,24.12,91.36,0.45,,,,1.29,25.8,45.15,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 06:30:00,0.2,24.12,91.67,0.29,,,,1.5,9.18,47.37,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 07:30:00,0.0,23.97,92.03,0.29,,,,1.78,8.9,34.68,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 08:30:00,0.0,23.73,93.32,0.12,,,,1.35,8.05,42.38,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 09:30:00,0.2,24.13,92.5,0.21,,,,2.28,3.62,32.49,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 10:30:00,0.2,24.52,91.58,0.26,,,,2.7,4.26,36.92,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 11:30:00,0.4,24.83,91.33,0.18,,,,2.5,8.36,37.16,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 12:30:00,0.0,26.84,82.54,0.21,,,,3.91,5.88,33.32,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 13:30:00,0.0,27.38,76.53,0.25,,,,3.33,10.43,44.87,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 14:30:00,1.4,26.61,80.97,0.54,,,,4.21,9.06,42.13,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 15:30:00,0.8,25.8,87.53,0.72,,,,4.39,13.13,46.92,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 16:30:00,1.0,25.62,87.7,0.87,,,,4.21,10.71,43.21,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 17:30:00,0.4,25.85,84.88,0.82,,,,3.23,9.67,44.18,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 18:30:00,0.0,26.16,87.59,1.13,,,,6.51,6.13,44.73,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 19:30:00,0.2,25.5,89.66,0.65,,,,9.43,11.37,56.87,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 20:30:00,0.2,25.61,87.68,0.83,,,,8.51,9.48,49.04,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 21:30:00,0.0,25.69,88.25,0.8,,,,6.39,4.17,48.71,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 22:30:00,0.2,25.25,91.81,0.92,,,,4.9,1.25,54.51,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-01 23:30:00,0.2,24.92,94.91,0.86,,,,4.39,0.39,50.46,,2012-01-01,2012,1
ESTAÇÃO COPACABANA,2012-01-02 00:30:00,0.6,24.12,94.2,0.35,,,,2.66,8.65,52.37,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 01:30:00,0.4,23.73,93.66,0.25,,,,1.51,11.95,39.23,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 02:30:00,10.2,23.38,93.74,0.15,,,,1.05,15.2,29.18,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 03:30:00,2.6,22.98,94.98,0.08,,,,0.59,13.45,30.35,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 04:30:00,0.6,22.81,93.78,0.07,,,,0.18,13.97,23.55,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 05:30:00,0.6,22.58,91.94,0.02,,,,0.13,18.3,33.72,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 06:30:00,0.0,22.42,90.52,0.02,,,,0.0,22.14,24.38,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 07:30:00,0.2,22.39,90.77,0.04,,,,0.29,9.89,36.62,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 08:30:00,1.2,21.93,94.43,0.04,,,,0.03,11.21,32.47,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 09:30:00,1.2,21.88,95.83,0.17,,,,0.38,5.94,30.71,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 10:30:00,1.4,22.02,95.22,0.31,,,,1.91,3.3,36.87,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 11:30:00,2.6,22.2,94.39,0.41,,,,2.64,1.55,42.02,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 12:30:00,3.2,21.98,94.17,0.24,,,,2.0,5.26,38.04,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 13:30:00,5.0,21.93,93.44,0.21,,,,1.53,4.51,26.19,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 14:30:00,3.8,21.84,92.61,0.2,,,,1.51,5.09,27.74,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 15:30:00,1.8,22.05,92.06,0.24,,,,1.16,5.2,27.59,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 16:30:00,0.4,22.83,89.39,0.35,,,,1.74,6.35,30.04,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 17:30:00,0.0,23.1,86.06,0.41,,,,2.68,5.3,49.62,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 18:30:00,0.0,22.91,87.52,0.37,,,,2.73,6.81,41.41,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 19:30:00,1.6,22.19,92.18,0.48,,,,4.45,2.48,43.78,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 20:30:00,1.6,21.84,93.81,0.57,,,,4.12,2.34,42.73,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 21:30:00,2.0,21.39,94.34,0.41,,,,3.37,0.69,45.91,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 22:30:00,1.4,21.08,93.47,0.24,,,,2.59,2.22,32.13,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-02 23:30:00,0.4,21.28,93.72,0.37,,,,2.85,0.03,29.03,,2012-01-02,2012,1
ESTAÇÃO COPACABANA,2012-01-03 00:30:00,0.0,21.46,93.03,0.48,,,,4.11,0.17,35.11,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 01:30:00,0.0,21.59,91.3,0.35,,,,4.66,0.01,37.81,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 02:30:00,0.0,21.62,89.07,0.1,,,,5.725,0.28,39.3,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 03:30:00,0.0,21.81,87.35,0.06,,,,6.79,3.12,31.12,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 04:30:00,0.0,21.66,86.31,0.04,,,,10.21,3.96,26.25,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 05:30:00,0.0,21.22,88.72,0.02,,,,6.48,4.03,27.66,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 06:30:00,0.0,20.87,88.55,0.02,,,,2.73,4.23,26.41,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 07:30:00,0.0,20.79,87.63,0.07,,,,5.3,0.17,20.07,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 08:30:00,0.0,20.89,85.91,0.22,,,,9.22,0.38,33.34,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 09:30:00,0.0,21.39,83.18,0.68,,,,11.51,0.5,53.43,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 10:30:00,0.0,23.05,75.99,0.62,,,,9.4,1.22,59.52,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 11:30:00,0.0,24.66,70.83,0.64,,,,8.23,1.94,58.55,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 12:30:00,0.0,28.93,54.49,0.21,,,,4.61,7.84,64.53,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 13:30:00,0.0,32.95,42.41,0.18,,,,4.08,11.52,57.61,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 14:30:00,0.0,32.81,43.07,0.21,,,,3.54,16.44,54.86,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 15:30:00,0.0,32.5,44.38,0.15,,,,3.54,17.39,55.76,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 16:30:00,0.0,31.57,48.0,0.15,,,,2.63,20.37,61.04,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 17:30:00,0.0,29.13,56.48,0.16,,,,2.41,24.02,61.58,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 18:30:00,0.0,27.61,60.49,0.15,,,,2.68,18.48,51.84,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 19:30:00,0.0,26.49,64.68,0.07,,,,1.96,20.58,48.82,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 20:30:00,0.0,24.71,74.34,0.05,,,,1.0,31.02,51.03,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 21:30:00,0.0,24.3,75.88,0.07,,,,1.17,20.44,43.56,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 22:30:00,0.0,23.73,79.45,0.07,,,,1.17,24.47,48.25,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-03 23:30:00,0.0,23.72,81.17,0.1,,,,2.68,14.72,48.79,,2012-01-03,2012,1
ESTAÇÃO COPACABANA,2012-01-04 00:30:00,0.0,23.44,82.83,0.09,,,,4.48,17.02,43.2,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 01:30:00,0.0,22.88,85.99,0.12,,,,2.52,12.3,50.12,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 02:30:00,0.0,22.59,85.74,0.08,,,,,12.48,51.41,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 03:30:00,0.0,22.68,85.55,0.03,,,,3.83,21.52,49.25,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 04:30:00,0.0,21.9,88.91,0.04,,,,1.85,11.98,39.27,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 05:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 06:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 07:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 08:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 09:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 10:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 11:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 12:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 13:30:00,0.0,30.0,59.51,0.08,,,,4.3,23.06,47.81,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 14:30:00,0.0,29.11,61.81,0.08,,,,4.74,32.65,49.9,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 15:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 16:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 17:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 18:30:00,0.0,27.18,69.43,0.05,,,,0.84,22.09,49.12,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 19:30:00,0.0,,,,,,,,,,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 20:30:00,0.0,26.22,74.63,0.08,,,,0.98,14.41,53.97,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 21:30:00,0.0,24.7,80.7,0.06,,,,1.2,14.62,51.43,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 22:30:00,0.0,24.39,81.78,0.1,,,,1.4,11.05,45.59,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-04 23:30:00,0.0,23.98,82.3,0.07,,,,1.75,14.57,50.7,,2012-01-04,2012,1
ESTAÇÃO COPACABANA,2012-01-05 00:30:00,0.0,23.75,83.9,0.12,,,,1.53,12.38,44.08,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 01:30:00,0.0,23.27,86.72,0.13,,,,1.41,4.67,51.83,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 02:30:00,0.0,23.34,85.1,0.21,,,,1.315,1.1,44.12,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 03:30:00,0.0,23.49,80.94,0.09,,,,1.22,9.73,44.64,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 04:30:00,0.0,22.89,84.08,0.04,,,,0.08,25.59,37.16,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 05:30:00,0.0,23.01,83.08,0.04,,,,1.5,12.69,32.81,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 06:30:00,0.0,22.48,87.48,0.03,,,,1.69,13.72,34.17,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 07:30:00,0.0,21.82,90.65,0.04,,,,0.52,11.0,37.29,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 08:30:00,0.0,21.73,90.95,0.07,,,,0.64,8.29,32.71,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 09:30:00,0.0,22.55,88.45,0.12,,,,1.31,8.48,37.98,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 10:30:00,0.0,23.66,82.98,0.2,,,,2.77,9.27,44.84,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 11:30:00,0.0,25.82,74.4,0.23,,,,4.7,5.24,52.52,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 12:30:00,0.0,31.34,53.43,0.15,,,,8.7,11.1225,62.14,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 13:30:00,0.0,31.5,53.88,0.04,,,,5.28,17.005000000000003,52.79,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 14:30:00,0.0,31.69,54.45,0.09,,,,5.7925,22.887500000000003,56.09,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 15:30:00,0.0,31.6,55.92,0.14,,,,6.305,28.77,45.41,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 16:30:00,0.0,29.26,65.2,0.14,,,,6.8175,27.29,43.6,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 17:30:00,0.0,28.61,66.75,0.27,,,,7.33,30.99,43.51,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 18:30:00,0.0,27.25,72.5,0.28,,,,8.72,27.96,90.03,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 19:30:00,0.0,26.31,75.27,0.29,,,,9.0,40.02,56.78,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 20:30:00,0.0,25.73,77.21,0.26,,,,7.18,39.77,54.21,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 21:30:00,0.0,25.31,77.84,0.26,,,,7.05,48.74,52.93,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 22:30:00,0.0,25.14,79.55,0.29,,,,6.45,57.42,51.01,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-05 23:30:00,0.0,24.93,81.49,0.32,,,,7.0,46.81,48.56,,2012-01-05,2012,1
ESTAÇÃO COPACABANA,2012-01-06 00:30:00,0.0,24.59,83.17,0.42,,,,7.85,34.67,49.09,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 01:30:00,0.0,24.25,84.4,0.48,,,,7.1,22.44,55.22,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 02:30:00,0.0,24.24,82.76,0.14,,,,4.895,17.6,54.56,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 03:30:00,0.0,24.04,83.71,0.05,,,,2.69,37.77,38.15,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 04:30:00,0.0,23.81,85.8,0.03,,,,2.03,39.04,21.8,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 05:30:00,0.0,23.65,87.01,0.05,,,,1.84,29.59,25.31,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 06:30:00,0.0,23.68,86.43,0.05,,,,2.06,25.41,34.12,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 07:30:00,0.0,23.28,88.34,0.05,,,,2.15,9.09,30.67,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 08:30:00,0.0,23.03,90.19,0.17,,,,2.92,2.85,30.2,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 09:30:00,0.0,24.02,85.0,0.58,,,,8.7,2.06,43.9,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 10:30:00,0.0,25.22,78.96,0.4,,,,9.2,4.23,55.9,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 11:30:00,0.0,26.92,71.24,0.33,,,,6.46,11.69,53.12,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 12:30:00,0.0,30.9,58.87,0.27,,,,7.97,10.09,54.78,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 13:30:00,0.0,31.59,56.27,0.2,,,,14.39,12.29,50.59,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 14:30:00,0.0,34.09,48.8,0.21,,,,9.46,18.39,52.49,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 15:30:00,0.0,33.62,49.49,0.14,,,,3.85,26.84,56.58,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 16:30:00,0.0,32.64,53.76,0.13,,,,3.53,36.38,47.09,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 17:30:00,0.0,29.5,65.44,0.11,,,,2.59,45.77,46.6,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 18:30:00,0.0,27.83,72.95,0.13,,,,2.32,41.77,50.09,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 19:30:00,0.2,27.0,78.41,0.32,,,,3.51,18.2,50.53,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 20:30:00,23.2,25.39,89.52,0.84,,,,5.14,4.95,60.27,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 21:30:00,4.0,24.13,92.9,0.72,,,,4.48,6.09,63.72,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 22:30:00,2.2,23.44,88.54,0.65,,,,4.53,5.71,52.69,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-06 23:30:00,0.6,22.87,89.96,0.34,,,,2.98,7.29,38.96,,2012-01-06,2012,1
ESTAÇÃO COPACABANA,2012-01-07 00:30:00,0.0,23.04,88.66,0.34,,,,3.26,3.39,40.92,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 01:30:00,0.0,24.58,78.94,0.51,,,,4.33,2.84,44.48,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 02:30:00,0.2,24.34,83.45,0.28,,,,5.5,1.31,34.03,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 03:30:00,0.0,23.66,89.28,0.11,,,,6.67,2.89,33.2,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 04:30:00,0.0,23.58,89.91,0.13,,,,4.96,1.46,40.98,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 05:30:00,0.0,23.27,91.91,0.12,,,,4.13,0.8,40.39,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 06:30:00,0.0,22.9,92.99,0.09,,,,2.27,1.1,39.11,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 07:30:00,0.0,22.6,93.35,0.1,,,,2.15,0.2,28.38,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 08:30:00,0.0,22.49,93.66,0.12,,,,2.21,0.26,38.97,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 09:30:00,0.0,23.41,87.41,0.33,,,,6.63,0.63,40.37,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 10:30:00,0.0,24.29,85.08,0.22,,,,8.02,2.25,40.52,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 11:30:00,0.0,26.61,76.0,0.62,,,,14.43,5.71,52.13,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 12:30:00,0.0,33.34,50.67,0.35,,,,13.95,13.75,67.93,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 13:30:00,0.0,33.83,47.83,0.18,,,,9.63,22.81,67.26,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 14:30:00,0.0,33.92,50.39,0.13,,,,5.7,33.48,53.95,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 15:30:00,0.0,34.09,46.65,0.13,,,,4.7,36.98,51.27,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 16:30:00,0.0,34.32,44.01,0.18,,,,3.75,30.11,43.75,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 17:30:00,0.0,32.11,47.58,0.16,,,,3.4,25.98,51.34,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 18:30:00,0.0,28.77,61.47,0.21,,,,3.05,26.09,46.44,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 19:30:00,0.0,28.56,60.53,0.21,,,,3.58,22.69,45.3,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 20:30:00,0.0,27.83,66.0,0.17,,,,4.11,31.75,52.81,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 21:30:00,0.0,26.78,71.86,0.17,,,,4.12,28.27,47.47,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 22:30:00,0.0,26.23,76.86,0.32,,,,4.47,13.12,46.61,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-07 23:30:00,0.0,26.0,77.82,0.31,,,,3.31,17.0,49.62,,2012-01-07,2012,1
ESTAÇÃO COPACABANA,2012-01-08 00:30:00,0.0,25.44,80.18,0.37,,,,2.55,21.16,48.88,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 01:30:00,0.0,25.13,81.42,0.22,,,,2.21,25.07,47.61,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 02:30:00,0.0,25.05,83.47,0.1,,,,1.74,45.75,47.5,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 03:30:00,0.0,24.69,84.63,0.12,,,,1.27,27.78,42.58,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 04:30:00,0.0,24.46,85.52,0.15,,,,1.46,17.05,40.82,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 05:30:00,0.0,24.27,87.22,0.08,,,,1.15,30.45,43.02,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 06:30:00,0.0,24.18,88.14,0.07,,,,0.89,33.47,44.3,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 07:30:00,0.0,23.91,89.35,0.09,,,,0.81,22.48,43.06,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 08:30:00,0.0,24.13,88.71,0.12,,,,3.88,16.39,42.27,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 09:30:00,0.0,24.49,87.65,0.1,,,,4.64,15.5,42.22,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 10:30:00,0.0,24.95,85.07,0.1,,,,4.45,13.84,47.03,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 11:30:00,0.0,25.74,79.8,0.18,,,,5.28,24.39,50.41,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 12:30:00,0.0,27.1,72.45,0.31,,,,7.43,14.63,52.99,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 13:30:00,0.0,29.46,63.85,0.32,,,,7.57,20.56,52.36,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 14:30:00,0.0,28.3,68.92,0.18,,,,4.72,36.89,52.99,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 15:30:00,0.0,29.24,66.78,0.12,,,,12.68,35.93,55.96,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 16:30:00,0.0,30.82,60.2,0.11,,,,28.85,41.83,47.84,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 17:30:00,0.0,29.42,65.82,0.09,,,,27.17,43.7,46.81,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 18:30:00,0.0,27.37,73.82,0.08,,,,5.9,38.58,42.75,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 19:30:00,0.0,26.01,81.62,0.12,,,,4.35,22.96,42.02,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 20:30:00,0.0,25.22,84.37,0.13,,,,7.06,15.75,40.09,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 21:30:00,0.0,24.78,85.95,0.21,,,,5.21,11.43,35.04,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 22:30:00,1.0,24.21,86.13,0.1,,,,2.05,18.83,33.76,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-08 23:30:00,0.8,23.21,91.64,0.1,,,,1.38,18.12,25.2,,2012-01-08,2012,1
ESTAÇÃO COPACABANA,2012-01-09 00:30:00,1.0,22.84,92.48,0.18,,,,2.1,12.18,26.37,,2012-01-09,2012,1
