data_formatada,descricao_aqi,aqi_final
2013-09-05,Moderate,4.220852749491067
2013-09-06,Moderate,4.022920718474692
2013-09-07,Good,3.844053244608268
2013-09-08,Moderate,4.1941266847087935
2013-09-09,Moderate,4.178198048394381
2013-09-10,Moderate,4.463216336478889
2013-09-11,Moderate,3.9632564337782337
2013-09-12,Moderate,4.061288975008737
2013-09-13,Moderate,4.410298910933873
2013-09-14,Moderate,4.423853000077945
2013-09-15,Moderate,4.293574373037232
2013-09-16,Moderate,4.392905476667463
2013-09-17,Moderate,4.3808138922285
2013-09-18,Moderate,4.158262834687867
2013-09-19,Moderate,4.08868784677629
2013-09-20,Moderate,4.348586723393229
2013-09-21,Moderate,4.468095913342703
2013-09-22,Moderate,4.322151148161512
2013-09-23,Moderate,4.203501111996872
2013-09-24,Moderate,3.9923210854519278
2013-09-25,Good,3.848575718795666
2013-09-26,Moderate,3.91911874869008
2013-09-27,Moderate,3.9936232970974093
2013-09-28,Moderate,4.0268760939562025
2013-09-29,Moderate,4.17495078793864
2013-09-30,Moderate,4.206367227765256
2013-10-01,Moderate,4.185288834994937
2013-10-02,Moderate,4.34813705838426
2013-10-03,Moderate,4.214914577175679
2013-10-04,Moderate,4.461539003590047
2013-10-05,Moderate,4.1069185737919325
2013-10-06,Moderate,3.9462794520231057
2013-10-07,Moderate,4.0013997432540185
2013-10-08,Moderate,4.032516396960539
2013-10-09,Moderate,3.926250833372042
2013-10-10,Good,3.839509422568144
2013-10-11,Moderate,3.9050831804458626
2013-10-12,Moderate,3.9007931829355633
2013-10-13,Moderate,4.0091137914604325
2013-10-14,Unhealthy for Sensitive Groups,4.589156272631711
2013-10-15,Moderate,4.356644834642187
2013-10-16,Moderate,4.389509686587878
2013-10-17,Moderate,4.31719189921135
2013-10-18,Moderate,4.215198002296775
2013-10-19,Moderate,4.143082958071465
2013-10-20,Moderate,4.0418439650953
2013-10-21,Moderate,4.453652758893888
2013-10-22,Moderate,4.282524958622358
2013-10-23,Unhealthy for Sensitive Groups,4.623976614247445
2013-10-24,Moderate,4.507253800068381
2013-10-25,Moderate,4.304427538346457
2013-10-26,Good,3.748834085330031
2013-10-27,Moderate,4.10790410415082
2013-10-28,Moderate,3.9121909398646872
2013-10-29,Moderate,4.028132358082681
2013-10-30,Moderate,4.149936344095491
2013-10-31,Moderate,3.929038320240259
2013-11-01,Moderate,4.116584703851595
2013-11-02,Moderate,3.987213631030314
2013-11-03,Unhealthy for Sensitive Groups,4.765589631015481
2013-11-04,Moderate,4.171395750136389
2013-11-05,Moderate,4.042635741370822
2013-11-06,Moderate,3.9053372441891603
2013-11-07,Moderate,4.220711790595019
2013-11-08,Moderate,4.224791216029158
2013-11-09,Moderate,4.028132358082681
2013-11-10,Moderate,4.240437401928477
2013-11-11,Unhealthy for Sensitive Groups,4.591624627571441
2013-11-12,Moderate,4.520233557547505
2013-11-13,Moderate,4.188311967912389
2013-11-14,Moderate,3.944226759837152
2013-11-15,Moderate,3.9578293416198784
2013-11-16,Moderate,4.018670109990413
2013-11-17,Moderate,4.181287493266769
2013-11-18,Moderate,4.396432984586851
2013-11-19,Moderate,4.265870234322957
2013-11-20,Moderate,4.270030341164412
2013-11-21,Unhealthy for Sensitive Groups,4.542921695508477
2013-11-22,Moderate,4.154931254392437
2013-11-23,Moderate,4.217322550989994
2013-11-24,Moderate,3.9564132526066107
2013-11-25,Moderate,4.1496327855611534
2013-11-26,Good,3.810990345486621
2013-11-27,Moderate,4.21703957333526
2013-11-28,Moderate,4.4807542010889785
2013-11-29,Moderate,4.369413248104631
2013-11-30,Moderate,4.099487594124585
2013-12-01,Moderate,3.9936232970974093
2013-12-02,Unhealthy for Sensitive Groups,4.553453705591407
2013-12-03,Moderate,4.067489571338841
2013-12-04,Moderate,4.3474329677639165
2013-12-05,Moderate,4.384623778399239
2013-12-06,Moderate,4.248773257470885
2013-12-07,Moderate,4.034389166553251
2013-12-08,Moderate,4.000108029159537
2013-12-09,Moderate,4.452615368691923
2013-12-10,Moderate,4.281610028656437
2013-12-11,Moderate,4.095939064038268
2013-12-12,Moderate,3.8845626888634768
2013-12-13,Moderate,3.9818394074527226
2013-12-14,Moderate,3.9562276242659355
2013-12-15,Moderate,3.969868249276477
2013-12-16,Moderate,3.883439322969123
2013-12-17,Moderate,4.036654308849095
2013-12-18,Moderate,4.0418439650953
2013-12-19,Moderate,3.930429040457163
2013-12-20,Moderate,3.9936232970974093
2013-12-21,Moderate,3.9884038345526025
2013-12-22,Moderate,4.094813870666557
2013-12-23,Moderate,4.028132358082681
2013-12-24,Moderate,4.132708624783708
2013-12-25,Moderate,4.204286966740073
2013-12-26,Moderate,4.11795835463362
2013-12-27,Moderate,4.44427795829998
2013-12-28,Moderate,4.3968049478967375
2013-12-29,Moderate,4.329975299717394
2013-12-30,Moderate,4.23676465284576
2013-12-31,Good,3.568312407291914
2014-01-01,Moderate,4.058530436317952
2014-01-02,Unhealthy,5.027255427387597
2014-01-03,Moderate,4.3951410721317625
2014-01-04,Moderate,4.24231697855023
2014-01-05,Moderate,4.2997084728809645
2014-01-06,Unhealthy for Sensitive Groups,4.625814079405418
2014-01-07,Moderate,4.136652266299024
2014-01-08,Moderate,4.110437470990739
2014-01-09,Moderate,4.275238528597008
2014-01-10,Unhealthy,4.945520011478172
2014-01-11,Moderate,4.162638445184692
2014-01-12,Moderate,4.404893290099713
2014-01-13,Moderate,4.330433561743199
2014-01-14,Unhealthy,4.92844491631713
2014-01-15,Moderate,4.474117774636564
2014-01-16,Moderate,4.420951372422403
2014-01-17,Moderate,4.3937219668422385
2014-01-18,Moderate,4.1173864875806645
2014-01-19,Moderate,4.2561583621341095
2014-01-20,Unhealthy for Sensitive Groups,4.706929529005264
2014-01-21,Unhealthy for Sensitive Groups,4.614911888424046
2014-01-22,Moderate,4.249457545927647
2014-01-23,Unhealthy for Sensitive Groups,4.5336824086088505
2014-01-24,Moderate,4.386921572203821
2014-01-25,Unhealthy for Sensitive Groups,4.539168106965608
2014-01-26,Moderate,4.440673175365174
2014-01-27,Moderate,4.486505343594195
2014-01-28,Unhealthy for Sensitive Groups,4.8744843584869475
2014-01-29,Unhealthy,4.96779505151822
2014-01-30,Unhealthy,5.003709129600641
2014-01-31,Moderate,4.459252698323447
2014-02-01,Unhealthy,4.942652719058323
2014-02-02,Unhealthy,4.93351397333975
2014-02-03,Unhealthy for Sensitive Groups,4.587653325150425
2014-02-04,Moderate,4.192721742382955
2014-02-05,Moderate,4.262080550131481
2014-02-06,Moderate,4.119101068287375
2014-02-07,Moderate,4.445983054872442
2014-02-08,Unhealthy for Sensitive Groups,4.677364348453359
2014-02-09,Unhealthy for Sensitive Groups,4.565911116772003
2014-02-10,Unhealthy,4.994036286990155
2014-02-11,Unhealthy for Sensitive Groups,4.852195265944491
2014-02-12,Moderate,4.41038834360037
2014-02-13,Unhealthy for Sensitive Groups,4.616025285619174
2014-02-14,Unhealthy for Sensitive Groups,4.590293678884191
2014-02-15,Moderate,4.323536528032833
2014-02-16,Moderate,4.4532497977589
2014-02-17,Moderate,4.198885640220256
2014-02-18,Moderate,3.9632169580021777
2014-02-19,Moderate,3.9417577325493043
2014-02-20,Moderate,4.207654192869419
2014-02-21,Moderate,4.365519559601738
2014-02-22,Moderate,4.356530393755974
2014-02-23,Moderate,4.220147747879357
2014-02-24,Moderate,4.346938747005963
2014-02-25,Unhealthy for Sensitive Groups,4.552299209397952
2014-02-26,Unhealthy for Sensitive Groups,4.841970520363162
2014-02-27,Moderate,4.4445012335616845
2014-02-28,Unhealthy for Sensitive Groups,4.541220749634196
2014-03-01,Moderate,4.160453132501992
2014-03-02,Moderate,4.337736122725933
2014-03-03,Moderate,4.378243697546439
2014-03-04,Moderate,4.0848060624789095
2014-03-05,Moderate,4.042975058754884
2014-03-06,Moderate,4.411917083731077
2014-03-07,Moderate,4.101815956319111
2014-03-08,Moderate,4.041628695738554
2014-03-09,Moderate,4.095984435000793
2014-03-10,Unhealthy for Sensitive Groups,4.5376299006220195
2014-03-11,Moderate,4.304874930575891
2014-03-12,Moderate,4.333375228886756
2014-03-13,Unhealthy for Sensitive Groups,4.664813790261651
2014-03-25,Moderate,4.234011285504794
2014-03-26,Moderate,4.209937878560363
2014-03-27,Moderate,4.278695010201283
2014-03-28,Moderate,4.17406326186747
2014-03-29,Moderate,4.066722404144893
2014-03-30,Moderate,3.880509021086363
2014-03-31,Unhealthy for Sensitive Groups,4.5459758018316405
2014-04-01,Moderate,4.3203736479733665
2014-04-02,Unhealthy for Sensitive Groups,4.549055743962034
2014-04-03,Unhealthy for Sensitive Groups,4.539768078410795
2014-04-04,Moderate,4.01683933714097
2014-04-05,Moderate,4.154629271075461
2014-04-06,Moderate,4.287222865377063
2014-04-07,Unhealthy for Sensitive Groups,4.571558287716614
2014-04-08,Unhealthy for Sensitive Groups,4.550849289121557
2014-04-09,Unhealthy for Sensitive Groups,4.650759052452822
2014-04-10,Moderate,4.504322053367383
2014-04-11,Unhealthy for Sensitive Groups,4.573154212457614
2014-04-12,Moderate,4.351377588582634
2014-04-13,Moderate,4.455047307077534
2014-04-14,Moderate,4.418821323560808
2014-04-15,Moderate,4.194271602287693
2014-04-16,Moderate,4.232341484964489
2014-04-17,Moderate,3.9836789963615202
2014-04-18,Moderate,4.133868356165552
2014-04-19,Moderate,4.3452069652598695
2014-04-20,Moderate,4.15166180260155
2014-04-21,Good,3.811372671083453
2014-04-22,Moderate,4.344835461836964
2014-04-23,Moderate,4.283487717488617
2014-04-24,Moderate,4.0105438033106005
2014-04-25,Moderate,3.961411721957814
2014-04-26,Moderate,4.05291884827194
2014-04-27,Moderate,3.87831826095347
2014-04-28,Moderate,3.950268520422051
2014-04-29,Moderate,4.336826338459256
2014-04-30,Moderate,4.425106801242098
2014-05-01,Moderate,4.247951466602011
2014-05-02,Unhealthy for Sensitive Groups,4.5790464351444
2014-05-03,Moderate,4.52363105458018
2014-05-04,Moderate,4.407054344299473
2014-05-05,Unhealthy for Sensitive Groups,4.5764417437636675
2014-05-06,Unhealthy for Sensitive Groups,4.714640193919245
2014-05-07,Unhealthy for Sensitive Groups,4.820559277563081
2014-05-08,Unhealthy for Sensitive Groups,4.634495885252308
2014-05-09,Unhealthy for Sensitive Groups,4.561838752770536
2014-05-10,Moderate,4.1394077205601665
2014-05-11,Moderate,4.0787702153386
2014-05-12,Moderate,4.394553262969475
2014-05-13,Unhealthy for Sensitive Groups,4.60326732854922
2014-05-14,Unhealthy for Sensitive Groups,4.6133252071835615
2014-05-15,Unhealthy for Sensitive Groups,4.606269021962258
2014-05-16,Unhealthy for Sensitive Groups,4.7364165131375255
2014-05-17,Unhealthy for Sensitive Groups,4.556580260665825
2014-05-18,Moderate,4.500012877599067
2014-05-19,Moderate,4.440362193771131
2014-05-20,Unhealthy for Sensitive Groups,4.547365673248014
2014-05-21,Unhealthy for Sensitive Groups,4.554479351930139
2014-05-22,Unhealthy for Sensitive Groups,4.537000114789794
2014-05-23,Moderate,4.487501530198591
2014-05-24,Moderate,4.13417693830428
2014-05-25,Moderate,4.065606355037014
2014-05-26,Unhealthy for Sensitive Groups,4.55546858935038
2014-05-27,Moderate,4.1938367838987105
2014-05-28,Moderate,4.063782138018244
2014-05-29,Moderate,4.122692843930708
2014-05-30,Moderate,4.086579738760102
2014-05-31,Moderate,4.223808113677722
2014-06-01,Moderate,4.043483810308999
2014-06-02,Moderate,4.10065248066471
2014-06-03,Moderate,4.013346909681364
2014-06-04,Moderate,4.39842615719568
2014-06-05,Unhealthy for Sensitive Groups,4.616278988400088
2014-06-06,Unhealthy for Sensitive Groups,4.596779083224145
2014-06-07,Unhealthy for Sensitive Groups,4.76683178471776
2014-06-08,Moderate,4.483115817011329
2014-06-09,Unhealthy for Sensitive Groups,4.545315797455546
2014-06-10,Moderate,4.244932197149185
2014-06-11,Moderate,4.488035001802962
2014-06-12,Moderate,4.24986788486855
2014-06-13,Moderate,4.295141009311889
2014-06-14,Unhealthy for Sensitive Groups,4.554072761601217
2014-06-15,Moderate,4.505893748247682
2014-06-16,Unhealthy for Sensitive Groups,4.57218309700902
2014-06-17,Unhealthy for Sensitive Groups,4.756800543778249
2014-06-18,Unhealthy for Sensitive Groups,4.642589394442766
2014-06-19,Moderate,4.504217181922499
2014-06-20,Moderate,4.49526086409722
2014-06-21,Moderate,4.494731403935269
2014-06-22,Moderate,4.374109931613647
2014-06-23,Unhealthy for Sensitive Groups,4.567364997286837
2014-06-24,Unhealthy for Sensitive Groups,4.648070291897018
2014-06-25,Unhealthy for Sensitive Groups,4.609244636146908
2014-06-26,Unhealthy,4.935821929868026
2014-06-27,Unhealthy for Sensitive Groups,4.847036633329578
2014-06-28,Unhealthy for Sensitive Groups,4.857564989624849
2014-06-29,Unhealthy for Sensitive Groups,4.755247886010382
2014-06-30,Unhealthy for Sensitive Groups,4.565724446176292
2014-07-01,Unhealthy for Sensitive Groups,4.5620491940782255
2014-07-02,Unhealthy for Sensitive Groups,4.566859169726459
2014-07-03,Unhealthy for Sensitive Groups,4.580509539387074
2014-07-04,Unhealthy for Sensitive Groups,4.597759352588079
2014-07-05,Unhealthy for Sensitive Groups,4.549126839405576
2014-07-06,Moderate,4.277898465339955
2014-07-07,Unhealthy for Sensitive Groups,4.589445995698196
2014-07-08,Moderate,4.213129250689953
2014-07-09,Moderate,4.492822919730431
2014-07-10,Moderate,4.499169796946888
2014-07-11,Moderate,4.501276108375753
2014-07-12,Moderate,4.440137951624398
2014-07-13,Moderate,4.357630972099029
2014-07-14,Unhealthy for Sensitive Groups,4.570098810991303
2014-07-15,Unhealthy for Sensitive Groups,4.582536971023481
2014-07-16,Unhealthy for Sensitive Groups,4.624084048238674
2014-07-17,Unhealthy for Sensitive Groups,4.563958586512529
2014-07-18,Unhealthy for Sensitive Groups,4.5960009134413236
2014-07-19,Moderate,4.306423230673004
2014-07-20,Moderate,4.364329411557211
2014-07-21,Unhealthy for Sensitive Groups,4.578943072620582
2014-07-22,Unhealthy for Sensitive Groups,4.537432012576219
2014-07-23,Unhealthy for Sensitive Groups,4.5700292565495415
2014-07-24,Unhealthy for Sensitive Groups,4.557549712812446
2014-07-25,Moderate,4.515581090458808
2014-07-26,Moderate,4.463620218931927
2014-07-27,Moderate,4.3961982209168395
2014-07-28,Unhealthy for Sensitive Groups,4.548664624599654
2014-07-29,Moderate,4.4552680865243675
2014-07-30,Moderate,4.472008620529856
2014-07-31,Unhealthy for Sensitive Groups,4.570602929567121
2014-08-01,Unhealthy for Sensitive Groups,4.614919390612769
2014-08-02,Unhealthy for Sensitive Groups,4.653663371192288
2014-08-03,Unhealthy for Sensitive Groups,4.738000045111764
2014-08-04,Unhealthy for Sensitive Groups,4.750428706101759
2014-08-05,Unhealthy for Sensitive Groups,4.619686062865575
2014-08-06,Unhealthy for Sensitive Groups,4.552869657248428
2014-08-07,Unhealthy for Sensitive Groups,4.640685440248573
2014-08-08,Unhealthy for Sensitive Groups,4.6542368084370915
2014-08-09,Moderate,4.2761076118469
2014-08-10,Moderate,4.369533963809598
2014-08-11,Unhealthy for Sensitive Groups,4.6505672486142275
2014-08-12,Unhealthy for Sensitive Groups,4.670937753480766
2014-08-13,Unhealthy for Sensitive Groups,4.605599069133355
2014-08-14,Moderate,4.347185889231631
2014-08-15,Moderate,4.306552142920678
2014-08-16,Moderate,3.8829613236772524
2014-08-17,Moderate,4.054273508000362
2014-08-18,Moderate,4.181728032029595
2014-08-19,Moderate,4.311053189172224
2014-08-20,Moderate,4.160801025024894
2014-08-21,Unhealthy for Sensitive Groups,4.538385097089209
2014-08-22,Unhealthy for Sensitive Groups,4.675558481188394
2014-08-23,Unhealthy for Sensitive Groups,4.802369106064488
2014-08-24,Moderate,4.47795567140986
2014-08-25,Unhealthy for Sensitive Groups,4.625939295370912
2014-08-26,Unhealthy for Sensitive Groups,4.728459256296298
2014-08-27,Moderate,4.332494386430279
2014-08-28,Moderate,4.2597990871307605
2014-08-29,Moderate,4.3159162378437035
2014-08-30,Moderate,4.3241778630992025
2014-08-31,Moderate,4.0321742864846986
2014-09-01,Unhealthy for Sensitive Groups,4.548451219383452
2014-09-02,Moderate,4.421226101957962
2014-09-03,Moderate,4.29344370443248
2014-09-04,Good,3.7267221125300396
2014-09-05,Moderate,3.88695975103897
2014-09-06,Moderate,4.063117926792939
2014-09-07,Moderate,4.306809915442435
2014-09-08,Unhealthy for Sensitive Groups,4.607523920419742
2014-09-09,Unhealthy for Sensitive Groups,4.600070836244683
2014-09-10,Unhealthy for Sensitive Groups,4.5583245681263564
2014-09-11,Unhealthy for Sensitive Groups,4.545761796218463
2014-09-12,Moderate,4.276728024261362
2014-09-13,Moderate,4.489527143198166
2014-09-14,Moderate,4.249457545927647
2014-09-15,Unhealthy for Sensitive Groups,4.559098796622476
2014-09-16,Unhealthy for Sensitive Groups,4.56609119631097
2014-09-17,Moderate,4.1522099793855345
2014-09-18,Moderate,3.8970811682396693
2014-09-19,Moderate,4.240523502654992
2014-09-20,Moderate,4.5165133943277835
2014-09-21,Moderate,4.362865758495499
2014-09-22,Moderate,3.9338780447547435
2014-09-23,Moderate,4.062951802223214
2014-09-24,Unhealthy for Sensitive Groups,4.548059852867705
2014-09-25,Unhealthy for Sensitive Groups,4.562908016164372
2014-09-26,Unhealthy for Sensitive Groups,4.58154097362032
2014-09-27,Moderate,4.298136594878095
2014-09-28,Moderate,4.05536269663361
2014-09-29,Unhealthy for Sensitive Groups,4.552958172333581
2014-09-30,Unhealthy for Sensitive Groups,4.568428107556181
2014-10-01,Unhealthy for Sensitive Groups,4.596829811450152
2014-10-02,Good,3.716652922928087
2014-10-03,Good,3.622121534220201
2014-10-04,Good,3.732754977678234
2014-10-05,Good,3.5599137246864725
2014-10-06,Good,3.4435352076560335
2014-10-07,Moderate,3.9459624930283113
2014-10-08,Moderate,4.232802789652377
2014-10-09,Moderate,4.067261734212081
2014-10-10,Unhealthy for Sensitive Groups,4.740316245700311
2014-10-11,Moderate,4.346786796523413
2014-10-12,Moderate,4.49027234291213
2014-10-13,Unhealthy for Sensitive Groups,4.795564085372748
2014-10-14,Unhealthy for Sensitive Groups,4.5849710802609955
2014-10-15,Moderate,4.3289749700931885
2014-10-16,Moderate,4.1550822104430285
2014-10-17,Moderate,4.439447274409503
2014-10-18,Moderate,4.375187783634397
2014-10-19,Unhealthy for Sensitive Groups,4.547881906082889
2014-10-20,Moderate,4.3142553370434795
2014-10-21,Moderate,4.209652714832232
2014-10-22,Moderate,4.105840812447749
2014-10-23,Good,3.7471632898010756
2014-10-24,Moderate,4.129072610279392
2014-10-25,Moderate,4.230668773730496
2014-10-26,Moderate,4.255594278938126
2014-10-27,Moderate,4.053434911524981
2014-10-28,Moderate,4.173026776719455
2014-10-29,Moderate,4.3114380119503055
2014-10-30,Unhealthy for Sensitive Groups,4.5337727158198735
2014-10-31,Moderate,4.3241778630992025
2014-11-01,Moderate,4.405079055569558
2014-11-02,Moderate,4.353466585394058
2014-11-03,Moderate,4.171330293398559
2014-11-04,Unhealthy for Sensitive Groups,4.534567052133237
2014-11-05,Moderate,4.454384663250927
2014-11-06,Moderate,4.195864253330204
2014-11-07,Unhealthy for Sensitive Groups,4.557373521809522
2014-11-08,Moderate,4.429198716350791
2014-11-09,Good,3.737719283330401
2014-11-10,Moderate,4.033257255708048
2014-11-11,Moderate,4.278031268758776
2014-11-12,Moderate,4.353712050722916
2014-11-13,Moderate,4.2484994053810805
2014-11-14,Moderate,4.031027086695914
2014-11-15,Moderate,4.111227779837165
2014-11-16,Moderate,4.152058571073587
2014-11-17,Moderate,3.932356757588063
2014-11-18,Good,3.792652764970853
2014-11-19,Moderate,3.9168166891514495
2014-11-20,Moderate,3.889258787544568
2014-11-21,Moderate,4.238449933329558
2014-11-22,Moderate,4.479806554438265
2014-11-23,Moderate,4.293966272073703
2014-11-24,Moderate,4.318211207883314
2014-11-25,Unhealthy for Sensitive Groups,4.575266450909602
2014-11-26,Unhealthy for Sensitive Groups,4.559626320821299
2014-11-27,Moderate,3.9000763199816553
2014-11-28,Moderate,3.975525554740467
2014-11-29,Good,3.7607551473731413
2014-11-30,Good,3.7032753876926834
2014-12-01,Moderate,4.28688747249239
2014-12-02,Moderate,4.2383115359211745
2014-12-03,Unhealthy for Sensitive Groups,4.542277482169363
2014-12-04,Unhealthy for Sensitive Groups,4.537126105108305
2014-12-05,Moderate,3.940882869045183
2014-12-06,Moderate,4.058455548210779
2014-12-07,Good,3.7335624022270064
2014-12-08,Moderate,4.037019638982402
2014-12-09,Moderate,4.170801961887573
2014-12-10,Moderate,4.3994796903206135
2014-12-11,Moderate,4.123785076735798
2014-12-12,Unhealthy for Sensitive Groups,4.543916082296635
2014-12-13,Moderate,4.272304053971632
2014-12-14,Moderate,3.9414830045411384
2014-12-15,Good,3.6075912547869313
2014-12-16,Good,3.807087616543099
2014-12-17,Good,3.8432286888757274
2014-12-18,Moderate,4.320246580513964
2014-12-19,Moderate,4.258715738330693
2014-12-20,Moderate,4.404497312555066
2014-12-21,Moderate,4.460332019285832
2014-12-22,Moderate,4.012471816659257
2014-12-23,Moderate,3.927645586484022
2014-12-24,Moderate,4.036507453155138
2014-12-25,Moderate,4.019303832667567
2014-12-26,Moderate,4.24356033278423
2014-12-27,Moderate,3.9387314000117777
2014-12-28,Moderate,4.4702851782578215
2014-12-29,Moderate,4.247875310292373
2014-12-30,Unhealthy for Sensitive Groups,4.745240512348705
2014-12-31,Moderate,4.457104011080954
2015-01-01,Moderate,4.431234265774792
2015-01-02,Moderate,4.116584703851595
2015-01-03,Moderate,4.124564483246199
2015-01-04,Moderate,3.8805163396817686
2015-01-05,Moderate,4.191950291505171
2015-01-06,Moderate,4.197598682296334
2015-01-07,Moderate,4.356779484743037
2015-01-08,Unhealthy for Sensitive Groups,4.759207633051428
2015-01-09,Moderate,4.180552812447639
2015-01-10,Moderate,4.135102090242189
2015-01-11,Unhealthy for Sensitive Groups,4.619960608166304
2015-01-12,Unhealthy for Sensitive Groups,4.607396845363024
2015-01-13,Moderate,4.433950633295106
2015-01-14,Moderate,4.486647357006001
2015-01-15,Moderate,4.305368571371653
2015-01-16,Moderate,4.262502119098621
2015-01-17,Unhealthy for Sensitive Groups,4.773917345420827
2015-01-18,Moderate,4.2775320244436745
2015-01-19,Unhealthy,4.961774170277588
2015-01-20,Moderate,4.317518706281674
2015-01-21,Moderate,4.2239407835816545
2015-01-22,Moderate,4.128607232401188
2015-01-23,Good,3.8023655021987888
2015-01-24,Moderate,4.237203637463331
2015-01-25,Moderate,4.260746014856398
2015-01-26,Moderate,4.308226427154096
2015-01-27,Moderate,4.388300219203132
2015-01-28,Unhealthy for Sensitive Groups,4.5379356471590455
2015-01-29,Moderate,4.371583808194955
2015-01-30,Unhealthy for Sensitive Groups,4.576009818574382
2015-01-31,Moderate,3.9615963524557616
2015-02-01,Moderate,3.953768729493052
2015-02-02,Moderate,4.37710856658217
2015-02-03,Moderate,4.3671167564968565
2015-02-04,Moderate,4.4437195423668205
2015-02-05,Moderate,4.05074647452439
2015-02-06,Moderate,4.17228574448378
2015-02-07,Moderate,3.9485858483594662
2015-02-08,Moderate,4.056784915500455
2015-02-09,Moderate,4.3387471060901746
2015-02-10,Moderate,4.443942947803011
2015-02-11,Moderate,4.384742593653122
2015-02-12,Moderate,4.113752407282708
2015-02-13,Moderate,4.379978456991058
2015-02-14,Moderate,3.9805211268908125
2015-02-15,Moderate,4.125835628402498
2015-02-16,Moderate,3.992121634739604
2015-02-17,Moderate,3.9618728808837194
2015-02-18,Moderate,3.972244721124068
2015-02-19,Moderate,3.992121634739604
2015-02-20,Moderate,4.081842639250638
2015-02-21,Moderate,4.489379797796563
2015-02-22,Good,3.7094103606367246
2015-02-23,Good,3.6459486071420995
2015-02-24,Moderate,4.112680456725741
2015-02-25,Unhealthy for Sensitive Groups,4.545993633473147
2015-02-26,Moderate,4.268824425559712
2015-02-27,Moderate,4.485169329154533
2015-02-28,Moderate,4.274705655012379
2015-03-01,Good,3.5005667261403306
2015-03-02,Good,3.7976201166073813
2015-03-03,Moderate,3.8848974918681716
2015-03-04,Moderate,3.8731698012602425
2015-03-05,Moderate,4.342558363486141
2015-03-06,Moderate,4.496445832146038
2015-03-07,Moderate,4.28557083118804
2015-03-08,Moderate,4.005264504694407
2015-03-09,Moderate,4.200338468000213
2015-03-10,Moderate,4.383910577390861
2015-03-11,Moderate,4.42042517958991
2015-03-12,Moderate,4.264255014688244
2015-03-13,Moderate,4.504426913327309
2015-03-14,Moderate,4.175837494278971
2015-03-15,Unhealthy for Sensitive Groups,4.776099445543144
2015-03-16,Moderate,4.445282287419578
2015-03-17,Moderate,4.328723088210481
2015-03-18,Moderate,4.195889739216013
2015-03-19,Moderate,4.350392953943234
2015-03-20,Good,3.75205408853849
2015-03-21,Moderate,4.309640849687429
2015-03-22,Good,3.7265134074446915
2015-03-23,Moderate,4.006147520531935
2015-03-24,Good,3.853077044022613
2015-03-25,Moderate,4.0519235912666005
2015-03-26,Moderate,4.4457283181567036
2015-03-27,Moderate,4.2980065463954436
2015-03-28,Moderate,4.14945133562411
2015-03-29,Moderate,4.1076122898908585
2015-03-30,Moderate,4.297876480276397
2015-03-31,Moderate,4.20114660911573
2015-04-01,Moderate,4.13417693830428
2015-04-02,Moderate,3.956598845125075
2015-04-03,Moderate,3.8761151500566293
2015-04-04,Good,3.560855027079577
2015-04-05,Good,3.839509422568144
2015-04-06,Good,3.829172844549534
2015-04-07,Good,3.8383227864131784
2015-04-08,Moderate,3.9772174965305016
2015-04-09,Moderate,4.042466037742804
2015-04-10,Good,3.6879731400026166
2015-04-11,Moderate,4.385346207505381
2015-04-12,Moderate,3.9497079567705318
2015-04-13,Moderate,4.199474117079716
2015-04-14,Moderate,4.311950868893582
2015-04-15,Moderate,4.408330305988909
2015-04-16,Moderate,4.36092514606037
2015-04-17,Moderate,3.8879567672872914
2015-04-18,Moderate,4.266139173396952
2015-04-19,Moderate,4.143902803193908
2015-04-20,Unhealthy for Sensitive Groups,4.6753482146798575
2015-04-21,Moderate,4.180111733925755
2015-04-22,Good,3.7955714895220263
2015-04-23,Good,3.8023655021987888
2015-04-24,Moderate,4.0049129500178005
2015-04-25,Moderate,4.048219215858956
2015-04-26,Good,3.6179255722912878
2015-04-27,Moderate,3.9160427352310387
2015-04-28,Moderate,3.9956918825074865
2015-04-29,Moderate,3.94491147743957
2015-04-30,Good,3.7686460063709015
2015-05-01,Moderate,3.955124172718481
2015-05-02,Moderate,4.01927650855251
2015-05-03,Moderate,4.1278311011270175
2015-05-04,Moderate,4.114382528671501
2015-05-05,Moderate,3.9029405727201993
2015-05-06,Moderate,3.984470558744725
2015-05-07,Moderate,4.080654705846328
2015-05-08,Moderate,4.008260245496265
2015-05-09,Moderate,4.10065248066471
2015-05-10,Moderate,3.995870047347238
2015-05-11,Moderate,4.0091137914604325
2015-05-12,Moderate,4.008963456598155
2015-05-13,Moderate,3.881758548550878
2015-05-14,Good,3.8077344338880823
2015-05-15,Moderate,3.9387314000117777
2015-05-16,Moderate,3.8790515118612574
2015-05-17,Moderate,4.176575791133319
2015-05-18,Moderate,4.204505226345401
2015-05-19,Moderate,3.932511358058025
2015-05-20,Good,3.832918024942804
2015-05-21,Moderate,3.9179764538242527
2015-05-22,Moderate,4.280286118328677
2015-05-23,Moderate,4.051587419298527
2015-05-24,Unhealthy for Sensitive Groups,4.565322606130398
2015-05-25,Unhealthy for Sensitive Groups,4.625644010107295
2015-05-26,Unhealthy for Sensitive Groups,4.568724173885298
2015-05-27,Unhealthy for Sensitive Groups,4.573829943333504
2015-05-28,Moderate,4.5133904603405615
2015-05-29,Moderate,4.141400220037169
2015-05-30,Moderate,4.207654192869419
